grid_index,y,x
2772,51.4010742,0.0881275
2773,51.4002202,0.0976747
2774,51.4009701,0.1042869
2775,51.4005722,0.1122703
2776,51.4004181,0.1209694
2777,51.4013634,0.131764
2780,51.4020396,0.1504009
2819,51.4061163,-0.3454284
2820,51.4050201,-0.3415205
2824,51.4045762,-0.3077917
2825,51.404533,-0.2986968
2826,51.4041553,-0.2915824
2827,51.4047694,-0.2813909
2828,51.4052373,-0.2747659
2829,51.4047851,-0.2674921
2830,51.4047526,-0.2571347
2831,51.4044398,-0.250422
2832,51.4041001,-0.2405875
2833,51.4051645,-0.2348281
2834,51.404026,-0.2292562
2835,51.4047788,-0.2158712
2836,51.4039832,-0.2094019
2837,51.404418,-0.199326
2838,51.4042104,-0.1916517
2839,51.4045542,-0.183382
2840,51.4040432,-0.1761881
2841,51.4043763,-0.1679258
2842,51.4047717,-0.1603887
2843,51.4041228,-0.1515441
2844,51.4042405,-0.1426897
2845,51.4046681,-0.1341666
2846,51.404569,-0.1276406
2847,51.4046632,-0.1170461
2848,51.4042264,-0.1094873
2849,51.4041935,-0.1018913
2850,51.4047559,-0.0933565
2851,51.4043105,-0.0849437
2852,51.4043467,-0.0761143
2853,51.4041668,-0.0681296
2854,51.4042592,-0.0606448
2855,51.4045288,-0.0520435
2856,51.4043091,-0.0429223
2857,51.4039674,-0.0351127
2858,51.4048975,-0.028317
2859,51.4043246,-0.0189073
2860,51.4042786,-0.0110868
2861,51.4045704,-0.0019639
2862,51.4034649,0.0049538
2863,51.4052088,0.0125322
2864,51.4045086,0.0238046
2865,51.4045854,0.0295438
2866,51.4041225,0.0386386
2867,51.4046707,0.0458002
2868,51.4037713,0.0570725
2869,51.404816,0.0625168
2871,51.4047524,0.0795527
2872,51.4057164,0.0891231
2873,51.4050324,0.0955992
2874,51.4045107,0.1046548
2875,51.4052918,0.1116556
2876,51.4032091,0.1185708
2879,51.4036397,0.1483582
2919,51.4075535,-0.3469009
2920,51.4077165,-0.3416128
2921,51.4088521,-0.3363635
2924,51.4077408,-0.3076385
2925,51.4086042,-0.3005185
2926,51.4084984,-0.2911243
2927,51.4083691,-0.2819702
2928,51.4086441,-0.2748551
2929,51.4085643,-0.2659931
2930,51.4083457,-0.2583213
2931,51.409194,-0.2516848
2932,51.4073591,-0.2436541
2933,51.4088691,-0.234745
2934,51.4074871,-0.2247886
2935,51.4082488,-0.2173905
2936,51.4090938,-0.209166
2937,51.4088395,-0.2014759
2938,51.4079173,-0.1922467
2939,51.4088349,-0.1839912
2940,51.40873,-0.1765181
2941,51.4087928,-0.1672478
2942,51.4082348,-0.1601465
2943,51.4077251,-0.1504049
2944,51.4083602,-0.1428966
2945,51.4085514,-0.1348011
2946,51.408396,-0.1250762
2947,51.4082483,-0.1160214
2948,51.4077383,-0.110644
2949,51.4084971,-0.1022487
2950,51.4085597,-0.0937093
2951,51.4087092,-0.085743
2952,51.4100292,-0.0783407
2953,51.4086977,-0.0674741
2954,51.4086262,-0.0604014
2955,51.4088799,-0.0531917
2956,51.4090602,-0.0429502
2957,51.4085605,-0.0355922
2958,51.40762,-0.0269315
2959,51.408726,-0.0173587
2960,51.4076342,-0.0109673
2961,51.4092789,-0.0022458
2962,51.4086786,0.0065297
2963,51.4089437,0.0142975
2964,51.4083304,0.0226733
2965,51.4082562,0.0303662
2966,51.4082971,0.0395721
2967,51.4088467,0.0461072
2968,51.4084668,0.0565457
2969,51.4083762,0.0631489
2970,51.4090749,0.0719618
2971,51.4088394,0.0800413
2972,51.4097586,0.0840077
2973,51.4079602,0.0972967
2974,51.4087589,0.1041851
2975,51.4090841,0.1128038
2976,51.4067858,0.1179005
2979,51.4089113,0.1469114
3016,51.4137391,-0.3730245
3017,51.4131258,-0.3650675
3018,51.4126404,-0.3599319
3023,51.4135062,-0.3148061
3024,51.4123162,-0.3075473
3025,51.4122989,-0.2986783
3026,51.4122544,-0.2910345
3027,51.4127489,-0.283735
3028,51.4122039,-0.2747511
3029,51.4122566,-0.266315
3030,51.4116598,-0.2595238
3031,51.4114548,-0.2486991
3032,51.4122483,-0.2423129
3033,51.4126078,-0.2335753
3034,51.4120803,-0.2265468
3035,51.4114104,-0.2174237
3036,51.4125274,-0.2088649
3037,51.4121883,-0.2008429
3038,51.4124699,-0.1924248
3039,51.4118425,-0.1828807
3040,51.4120416,-0.1748049
3041,51.4120149,-0.1678845
3042,51.4119929,-0.1595169
3043,51.4119362,-0.1497091
3044,51.412419,-0.1430578
3045,51.4131,-0.1339032
3046,51.4118501,-0.1258659
3047,51.4142054,-0.1197805
3048,51.412128,-0.1106096
3049,51.4123999,-0.101914
3050,51.4116363,-0.0932306
3051,51.4123287,-0.0851608
3052,51.4132715,-0.0776273
3053,51.4123724,-0.0682821
3054,51.4122108,-0.060806
3055,51.4118809,-0.0527556
3056,51.4127009,-0.0438963
3057,51.4125452,-0.0360257
3058,51.4120481,-0.026531
3059,51.4121635,-0.0193692
3060,51.4122823,-0.0116156
3061,51.4122467,-0.0031405
3062,51.4123323,0.0064982
3063,51.4126547,0.0135029
3064,51.4130624,0.0212512
3065,51.4109822,0.0305511
3066,51.4124997,0.0382585
3067,51.4123751,0.046049
3068,51.4130221,0.0555667
3069,51.4112944,0.060508
3070,51.4130678,0.0690152
3071,51.411975,0.0800372
3074,51.4122534,0.1037916
3075,51.4120199,0.1124972
3076,51.4115042,0.1204765
3078,51.4123762,0.1378542
3115,51.4168909,-0.3799042
3116,51.4161958,-0.3734318
3117,51.4166097,-0.3664418
3118,51.4167189,-0.3576055
3120,51.4161066,-0.3395875
3122,51.4175384,-0.3209593
3123,51.4171159,-0.3161252
3124,51.4164928,-0.3097711
3125,51.4164138,-0.3013685
3126,51.4162473,-0.2911531
3127,51.4159508,-0.2840777
3128,51.4156539,-0.2745784
3129,51.4167212,-0.2673947
3130,51.4163128,-0.2594301
3131,51.4165243,-0.2504923
3132,51.4181268,-0.2425054
3133,51.4156523,-0.2337107
3134,51.4166367,-0.2251892
3135,51.4165151,-0.2171517
3136,51.4164581,-0.2091957
3137,51.4161908,-0.2002388
3138,51.4162764,-0.1924698
3139,51.4161464,-0.1840574
3140,51.4161645,-0.1757863
3141,51.4163134,-0.1678844
3142,51.4163463,-0.1597958
3143,51.416887,-0.1521692
3144,51.4158795,-0.1425931
3145,51.4158184,-0.1350875
3146,51.4165882,-0.1257353
3147,51.4160507,-0.1186973
3148,51.4156763,-0.1106733
3149,51.4169626,-0.1020654
3150,51.4158635,-0.0932201
3151,51.4160429,-0.0846973
3152,51.4166886,-0.0772459
3153,51.4158096,-0.068335
3154,51.4166801,-0.0595682
3155,51.416699,-0.0521
3156,51.4164382,-0.0449444
3157,51.4162518,-0.0366934
3158,51.4157884,-0.0277667
3159,51.4157264,-0.0206261
3160,51.4149965,-0.0143298
3161,51.4172568,-0.0020279
3162,51.4164596,0.0058116
3163,51.4168222,0.013137
3164,51.4160849,0.0228802
3165,51.4168276,0.0285343
3167,51.4163659,0.0457006
3168,51.41565,0.0559894
3169,51.4167901,0.0631637
3170,51.4160734,0.0709377
3171,51.4157706,0.0797278
3172,51.4159196,0.0894579
3173,51.4179811,0.0966023
3174,51.4156271,0.1045755
3175,51.4160001,0.1127884
3176,51.417125,0.1195081
3177,51.41649,0.1288573
3215,51.4202525,-0.3811132
3216,51.4206866,-0.3733327
3217,51.4201529,-0.3664153
3218,51.4202047,-0.3594257
3220,51.4187695,-0.3431701
3221,51.4208178,-0.3323006
3222,51.420195,-0.3251039
3223,51.4195973,-0.317294
3224,51.4205222,-0.3081576
3225,51.4201557,-0.299822
3226,51.4198456,-0.2924606
3227,51.4205917,-0.2827628
3228,51.4207519,-0.2746441
3229,51.4201697,-0.2677184
3231,51.4207993,-0.2526215
3232,51.4190095,-0.2430894
3233,51.4199255,-0.2337843
3234,51.4191283,-0.2249812
3235,51.4198418,-0.2174591
3236,51.4200034,-0.2090725
3237,51.4203932,-0.2016173
3238,51.4200134,-0.1940572
3239,51.4202264,-0.1838822
3240,51.4200942,-0.1761468
3241,51.4202006,-0.1688107
3242,51.4200042,-0.1595619
3243,51.4198991,-0.1512367
3244,51.4200398,-0.1424527
3245,51.4198442,-0.1340085
3246,51.4202873,-0.1270767
3247,51.4201325,-0.1180883
3248,51.4199756,-0.1087192
3249,51.4204017,-0.1010505
3250,51.420303,-0.0937769
3251,51.4204902,-0.0845707
3252,51.4199212,-0.0781645
3253,51.4184612,-0.0726816
3254,51.4198937,-0.0614713
3255,51.4200651,-0.0520045
3256,51.4211647,-0.0456401
3257,51.4212495,-0.0352439
3258,51.4197819,-0.0258874
3259,51.4210395,-0.0208312
3261,51.4207042,-0.0027286
3262,51.4201941,0.005894
3263,51.420622,0.0136175
3264,51.4203827,0.02203
3266,51.4200105,0.0421728
3267,51.4200915,0.0477272
3268,51.4201251,0.0552536
3269,51.4200366,0.0652993
3270,51.4203068,0.0710258
3271,51.4202051,0.0770253
3272,51.419763,0.0891359
3273,51.4192284,0.097806
3274,51.4192584,0.1052047
3275,51.4204445,0.1123096
3276,51.4199866,0.119948
3277,51.4205544,0.1292376
3278,51.4182862,0.1340598
3314,51.425967,-0.3861925
3315,51.4242417,-0.382241
3316,51.4247266,-0.3738972
3317,51.4241315,-0.3659557
3318,51.4240942,-0.3581904
3319,51.4259175,-0.3462761
3320,51.4242177,-0.3399217
3321,51.4237615,-0.3328814
3322,51.4236733,-0.3240843
3323,51.4234219,-0.3159208
3324,51.4237007,-0.309559
3325,51.424194,-0.297884
3326,51.4245551,-0.2907163
3327,51.4222054,-0.279686
3328,51.4235473,-0.2750041
3329,51.4224643,-0.268463
3332,51.425896,-0.2386071
3333,51.4222672,-0.2303111
3334,51.423279,-0.2241094
3335,51.4239485,-0.2184094
3336,51.4239206,-0.2078903
3337,51.424033,-0.2004824
3338,51.4239131,-0.1938176
3339,51.4239494,-0.1861004
3340,51.4244461,-0.1754205
3341,51.4239559,-0.1671547
3342,51.424162,-0.1592468
3343,51.424603,-0.1507364
3344,51.424468,-0.1423413
3345,51.4246783,-0.1350899
3346,51.4245838,-0.1261466
3347,51.4241382,-0.1189921
3348,51.4246957,-0.1109768
3349,51.4241471,-0.1014104
3350,51.4244217,-0.0920635
3351,51.423808,-0.0849315
3352,51.4241619,-0.0768183
3353,51.4250534,-0.0673444
3354,51.4241242,-0.060493
3355,51.4236102,-0.0525433
3356,51.424131,-0.043981
3357,51.4247631,-0.0341805
3358,51.4247207,-0.0274849
3359,51.4242218,-0.0188189
3360,51.4244823,-0.0111519
3361,51.4245085,-0.0033605
3362,51.4243274,0.0056501
3363,51.4239436,0.013977
3364,51.4237972,0.0219107
3365,51.424129,0.0311328
3366,51.4230249,0.0342973
3367,51.4241463,0.0466069
3368,51.4248827,0.0555298
3369,51.4236512,0.0629264
3370,51.4242622,0.0709227
3371,51.42572,0.0793113
3372,51.4246842,0.090267
3373,51.4239784,0.0959834
3374,51.4241291,0.104665
3375,51.4244147,0.1125534
3377,51.4229531,0.1298059
3378,51.4256498,0.1365253
3379,51.4229608,0.1447439
3412,51.4264631,-0.4055488
3413,51.4284409,-0.3975037
3414,51.4285764,-0.3896579
3415,51.4280639,-0.3826197
3416,51.4282658,-0.373437
3417,51.4282501,-0.3643464
3418,51.4280976,-0.3569805
3419,51.4278772,-0.3491289
3420,51.4283554,-0.3403981
3421,51.4284511,-0.3321445
3422,51.4281781,-0.3253378
3423,51.4273278,-0.3151089
3424,51.428244,-0.3079778
3425,51.428219,-0.2994595
3426,51.4279787,-0.291666
3428,51.4278351,-0.2717483
3429,51.4285305,-0.2661933
3430,51.4283871,-0.2577111
3432,51.4278711,-0.2385666
3433,51.4262505,-0.2326262
3434,51.4278848,-0.2234757
3435,51.4272808,-0.2169182
3436,51.4274081,-0.20883
3437,51.4280962,-0.2013591
3438,51.4276283,-0.1912134
3439,51.4293701,-0.1866958
3440,51.4283413,-0.176493
3441,51.4280458,-0.168003
3442,51.4285062,-0.1596445
3443,51.4282186,-0.151831
3444,51.4287642,-0.1425374
3445,51.4280096,-0.13469
3446,51.4284864,-0.1261077
3447,51.4277298,-0.1182768
3448,51.4283354,-0.1093899
3449,51.4278419,-0.1014392
3450,51.4282249,-0.0935967
3451,51.4281571,-0.0853754
3452,51.4276273,-0.0764323
3453,51.4278662,-0.0674318
3454,51.4281453,-0.0604968
3455,51.4282678,-0.0528644
3456,51.4279368,-0.0445902
3457,51.4283865,-0.0355971
3458,51.4281486,-0.0274283
3459,51.4274969,-0.0196071
3460,51.4281105,-0.0103907
3461,51.4283877,-0.0032759
3462,51.4280014,0.0070619
3463,51.4284541,0.0134861
3464,51.4277783,0.0212452
3465,51.4287692,0.0300807
3466,51.4277388,0.038167
3467,51.4280194,0.0469942
3468,51.4277635,0.0551659
3469,51.4278232,0.0642102
3470,51.4284273,0.0715593
3471,51.4277741,0.0761749
3472,51.4281486,0.0882084
3473,51.4280174,0.0957878
3474,51.4278799,0.1043141
3475,51.4280752,0.1127561
3476,51.4289352,0.1219063
3477,51.4292521,0.125225
3478,51.4288431,0.1377628
3509,51.4309342,-0.4274831
3510,51.431665,-0.4239
3511,51.4329274,-0.4180394
3512,51.4329082,-0.4044635
3513,51.4314783,-0.3982514
3514,51.4313412,-0.3886105
3515,51.4323655,-0.381873
3516,51.431691,-0.3741458
3517,51.4324672,-0.3653485
3518,51.4314052,-0.358741
3519,51.4312362,-0.3495885
3520,51.4319221,-0.3405841
3521,51.4317705,-0.3334017
3523,51.4317697,-0.3160674
3524,51.4317597,-0.306976
3525,51.4308157,-0.298724
3526,51.4323212,-0.2932676
3527,51.4323097,-0.2870127
3529,51.4315098,-0.2658914
3530,51.4319355,-0.2583078
3534,51.4329223,-0.2242386
3535,51.4319032,-0.2174023
3536,51.4303326,-0.2067684
3537,51.431924,-0.2022548
3538,51.4312977,-0.1934748
3539,51.4315958,-0.1835525
3540,51.4317586,-0.1766112
3541,51.4318314,-0.1663225
3542,51.4320211,-0.1598624
3543,51.4322729,-0.1515791
3544,51.4307416,-0.1441551
3545,51.4322425,-0.1344034
3546,51.4317291,-0.1260459
3547,51.4319602,-0.1182519
3548,51.4321935,-0.1095426
3549,51.4318854,-0.1020888
3550,51.4322324,-0.0930605
3551,51.4314015,-0.083167
3552,51.4324423,-0.0751255
3553,51.4321143,-0.0686611
3554,51.4320359,-0.0606607
3555,51.4326466,-0.0523271
3556,51.4320979,-0.0435116
3557,51.4325483,-0.0357726
3558,51.4318955,-0.0271464
3559,51.431581,-0.0181786
3560,51.4318976,-0.0107632
3561,51.4319504,-0.0020548
3562,51.4316925,0.0054036
3563,51.4318599,0.0138036
3564,51.432305,0.022075
3565,51.4315913,0.029507
3566,51.4328458,0.0371827
3567,51.4318135,0.046977
3568,51.4319033,0.0552897
3569,51.4310582,0.0623795
3570,51.4318337,0.0712772
3571,51.4317974,0.0793433
3572,51.4317605,0.0882757
3573,51.4323429,0.0959621
3574,51.4321864,0.1044226
3575,51.4313307,0.1134718
3576,51.4319915,0.1208915
3577,51.4318242,0.1286549
3578,51.4329006,0.137938
3579,51.4322556,0.1422766
3580,51.4329489,0.1508455
3581,51.4318749,0.1625003
3582,51.4312801,0.1665657
3607,51.4355763,-0.4450826
3608,51.4357446,-0.4394765
3609,51.4365292,-0.4278578
3610,51.435937,-0.4224405
3611,51.4373818,-0.4146478
3612,51.4362819,-0.4074849
3613,51.4356102,-0.4004691
3614,51.4359751,-0.3907692
3615,51.4360396,-0.3816455
3616,51.4349511,-0.3743211
3618,51.4365182,-0.3548762
3619,51.4363756,-0.3489709
3620,51.4352097,-0.3392308
3621,51.4361641,-0.3322371
3622,51.4357813,-0.3211749
3623,51.4362719,-0.3150829
3624,51.4360188,-0.306951
3627,51.4340096,-0.2816949
3630,51.435672,-0.2568393
3631,51.4372447,-0.2505119
3632,51.4366303,-0.2447108
3633,51.4372152,-0.2307851
3634,51.4362936,-0.2245223
3635,51.4348959,-0.2174423
3637,51.4361252,-0.2005534
3638,51.4352317,-0.1959558
3639,51.4353759,-0.1842465
3640,51.4355604,-0.1760814
3641,51.4361436,-0.1681499
3642,51.4356592,-0.1596174
3643,51.4366922,-0.1499989
3644,51.4361612,-0.1445913
3645,51.4355521,-0.1346098
3646,51.4362788,-0.1262765
3647,51.4362833,-0.1187063
3648,51.4360092,-0.1092772
3649,51.4359303,-0.1015961
3650,51.4360147,-0.0939268
3651,51.4350642,-0.0853888
3652,51.4349,-0.0787456
3653,51.4348362,-0.0689562
3654,51.4352832,-0.0602699
3655,51.4358654,-0.0518986
3656,51.4352588,-0.0439064
3657,51.4358618,-0.0353594
3658,51.4355732,-0.0263695
3659,51.4360545,-0.0181917
3660,51.4366219,-0.0095748
3661,51.4358737,-0.0018539
3662,51.4360047,0.0052332
3663,51.4369821,0.0136386
3664,51.4356987,0.0220897
3665,51.4360849,0.0287547
3666,51.4356859,0.0396473
3667,51.4359663,0.0465215
3668,51.4348685,0.055232
3669,51.4352478,0.0633516
3670,51.4363598,0.0718173
3671,51.4360034,0.0788771
3672,51.4345514,0.0882943
3673,51.4357533,0.0964516
3674,51.4351328,0.1043203
3675,51.4358184,0.1128141
3676,51.4361323,0.1196045
3677,51.4360612,0.1295799
3678,51.4343385,0.1341961
3679,51.4357013,0.147799
3681,51.4370716,0.1624715
3682,51.4351125,0.1663028
3708,51.4406428,-0.4404392
3710,51.4400258,-0.4244929
3711,51.4396547,-0.414251
3712,51.4403509,-0.4070831
3714,51.4407629,-0.3889517
3715,51.4399423,-0.3829149
3716,51.4396305,-0.3736133
3717,51.4401831,-0.365399
3718,51.4402145,-0.3568377
3719,51.4401201,-0.3486183
3720,51.4404775,-0.3420689
3721,51.4397948,-0.3328121
3722,51.4397463,-0.3218715
3723,51.4396034,-0.3160412
3724,51.4400582,-0.3085818
3725,51.4407346,-0.3036095
3729,51.4395666,-0.268233
3731,51.439393,-0.2483657
3732,51.4393293,-0.2435806
3733,51.4380982,-0.2316137
3734,51.4403332,-0.2240072
3735,51.4399273,-0.2175763
3736,51.4405022,-0.2106486
3737,51.4395766,-0.200924
3738,51.439714,-0.1923508
3739,51.4400922,-0.1839291
3740,51.4402343,-0.1761726
3741,51.4393294,-0.1689187
3742,51.4398958,-0.1592319
3743,51.4404183,-0.1506022
3744,51.4397594,-0.1434704
3745,51.4403293,-0.1349493
3746,51.4396818,-0.1260834
3747,51.4404927,-0.1186846
3748,51.4404512,-0.1090682
3749,51.4397137,-0.1017229
3750,51.4398691,-0.0926717
3751,51.440356,-0.0836484
3753,51.4414765,-0.0666263
3754,51.439912,-0.0607523
3755,51.4395678,-0.0520823
3756,51.4398118,-0.044074
3757,51.4402525,-0.0359993
3758,51.4406625,-0.0274226
3759,51.4397753,-0.0201427
3760,51.4393294,-0.011299
3761,51.4399926,-0.0030007
3762,51.439524,0.0053705
3763,51.4401661,0.0143178
3764,51.4399182,0.0227247
3765,51.4404101,0.0326195
3766,51.4400379,0.0371911
3767,51.4398411,0.0466411
3768,51.4391154,0.0549633
3769,51.4393448,0.0630411
3770,51.4401467,0.0715917
3771,51.4392574,0.079964
3772,51.4402811,0.0880479
3773,51.4393351,0.0965083
3774,51.4395522,0.1047024
3775,51.440295,0.1154867
3776,51.4392864,0.1217921
3777,51.4396911,0.1285098
3778,51.4393716,0.1373582
3779,51.4399837,0.1448159
3780,51.4388442,0.1527742
3781,51.4405141,0.1626333
3782,51.439551,0.1671308
3809,51.4424129,-0.4321922
3810,51.4442336,-0.4230286
3811,51.4433703,-0.4154751
3812,51.4439236,-0.4075516
3813,51.4441327,-0.3963577
3814,51.4438571,-0.3902214
3815,51.44363,-0.382145
3816,51.4445658,-0.3738239
3817,51.4440572,-0.3653967
3818,51.442794,-0.3560484
3819,51.4434303,-0.3489438
3820,51.4436039,-0.3413154
3821,51.4431234,-0.3334407
3822,51.4451488,-0.328057
3824,51.442823,-0.3054306
3825,51.4448145,-0.3006541
3832,51.4436124,-0.2417492
3833,51.4443364,-0.2343587
3834,51.4440345,-0.2229464
3835,51.4438771,-0.217334
3836,51.4437454,-0.2089151
3837,51.4438005,-0.2006221
3838,51.4437722,-0.1924091
3839,51.4440086,-0.1830868
3840,51.443898,-0.1766304
3841,51.4438423,-0.1679833
3842,51.4439407,-0.160249
3843,51.4442301,-0.150545
3844,51.4440879,-0.1436996
3845,51.4436219,-0.1348669
3846,51.4435091,-0.1268059
3847,51.4439005,-0.1186962
3848,51.4437528,-0.110566
3849,51.443256,-0.1019339
3850,51.4436778,-0.0948654
3851,51.4440477,-0.0853639
3852,51.4434653,-0.0802887
3853,51.4444582,-0.0689669
3854,51.4439059,-0.0612783
3855,51.443826,-0.0515533
3856,51.4437938,-0.0445973
3857,51.4439928,-0.0351161
3858,51.4442638,-0.0278139
3859,51.4442146,-0.0199102
3860,51.4438545,-0.0103309
3861,51.4434956,-0.0021015
3862,51.4430213,0.0049595
3863,51.4438113,0.0150099
3864,51.4437454,0.0208796
3865,51.4434322,0.0300395
3866,51.443831,0.0395326
3867,51.4422926,0.050671
3868,51.4444155,0.052056
3869,51.4436901,0.0630556
3870,51.4425861,0.0743035
3871,51.4434608,0.0809218
3872,51.4440762,0.0876166
3873,51.4432573,0.0965009
3874,51.4432313,0.1057623
3875,51.4434799,0.1130113
3876,51.4439676,0.1194989
3877,51.4440677,0.129969
3878,51.443772,0.1383084
3879,51.4436271,0.1465503
3880,51.4438155,0.153783
3882,51.4443409,0.1724202
3883,51.4441175,0.1792926
3884,51.4450919,0.1839299
3907,51.4482508,-0.4470925
3908,51.4486181,-0.439141
3909,51.4475743,-0.4311946
3910,51.4475667,-0.4228347
3911,51.4473686,-0.4150625
3912,51.4475088,-0.4067112
3913,51.4477753,-0.3995975
3914,51.4468324,-0.3906378
3915,51.4480647,-0.3818948
3916,51.447738,-0.3743179
3917,51.4479975,-0.3661871
3918,51.4472033,-0.3572186
3919,51.4480818,-0.3503205
3920,51.4473076,-0.3405168
3921,51.447478,-0.333715
3922,51.4484045,-0.3248857
3924,51.4485635,-0.3058582
3925,51.447063,-0.2987342
3926,51.4495225,-0.2953614
3932,51.4476879,-0.2411995
3933,51.4475075,-0.2326928
3934,51.4481517,-0.2263079
3935,51.4475569,-0.2177279
3936,51.4476954,-0.209192
3937,51.4482806,-0.2007258
3938,51.4478387,-0.1920463
3939,51.4480075,-0.1836179
3940,51.4481264,-0.1762942
3941,51.4487372,-0.16992
3942,51.4474613,-0.1591817
3943,51.4477542,-0.1512366
3944,51.4473583,-0.1425593
3945,51.4477086,-0.1345461
3946,51.4476957,-0.1267304
3947,51.4479811,-0.1185135
3948,51.4484006,-0.1118948
3949,51.4476604,-0.1016433
3950,51.4466364,-0.0959521
3951,51.4476129,-0.0855115
3952,51.4481268,-0.077559
3953,51.4475698,-0.0700705
3954,51.4475393,-0.0607629
3955,51.4477685,-0.0527206
3956,51.4478547,-0.0437994
3957,51.4488878,-0.0357113
3958,51.4475832,-0.0281075
3959,51.4479573,-0.0195002
3960,51.4478082,-0.0119405
3961,51.4476803,-0.0025328
3962,51.4475115,0.0052635
3963,51.4478096,0.0133971
3964,51.4481585,0.0227649
3965,51.4477663,0.0289091
3966,51.4472253,0.0380306
3967,51.4467293,0.0459115
3968,51.4484956,0.054658
3969,51.4478066,0.0629356
3971,51.449406,0.0808905
3972,51.4482269,0.0883204
3973,51.4482613,0.0956761
3974,51.4475055,0.1035778
3975,51.4468252,0.1124247
3976,51.4481499,0.1211562
3977,51.4478648,0.1285717
3978,51.4475825,0.1370194
3979,51.4485451,0.1449198
3980,51.447734,0.153595
3981,51.4496852,0.164133
3982,51.4458721,0.17435
3983,51.447872,0.1786139
3984,51.4481657,0.1868213
4007,51.4517319,-0.4452529
4008,51.4514954,-0.4406212
4009,51.4519078,-0.4323984
4010,51.4515046,-0.4227636
4011,51.4504331,-0.4163612
4012,51.4514891,-0.4061821
4013,51.4518468,-0.3971646
4014,51.4520952,-0.3929233
4015,51.4509743,-0.3810371
4016,51.4517164,-0.3746761
4017,51.451758,-0.3655575
4018,51.4517664,-0.3579742
4019,51.4509632,-0.3484972
4020,51.4516141,-0.3396049
4021,51.4518506,-0.3321421
4022,51.4515805,-0.3249822
4023,51.4519632,-0.3158695
4024,51.4515449,-0.3082382
4025,51.4512771,-0.299201
4026,51.4524453,-0.2930244
4029,51.4515171,-0.2673015
4031,51.4512731,-0.2500727
4032,51.4518347,-0.2414123
4033,51.4517376,-0.2341109
4034,51.4527619,-0.2277868
4035,51.4514773,-0.2171832
4036,51.4519482,-0.2093641
4037,51.4513226,-0.2001209
4038,51.4522628,-0.1909015
4039,51.4519459,-0.1840194
4040,51.4519599,-0.1760528
4041,51.4518911,-0.16611
4042,51.4518106,-0.1590727
4043,51.4513864,-0.1512066
4044,51.4517281,-0.1421463
4045,51.4516244,-0.1350342
4046,51.4517342,-0.1265887
4047,51.4517415,-0.1186447
4048,51.4507139,-0.1116135
4049,51.4517174,-0.1012266
4050,51.4518412,-0.0947415
4051,51.4515525,-0.0849789
4052,51.4516352,-0.0765643
4053,51.4509856,-0.0695876
4054,51.4515612,-0.0604079
4055,51.4511112,-0.0532463
4056,51.4513923,-0.0431451
4057,51.4519816,-0.034622
4058,51.4516335,-0.027037
4059,51.4519973,-0.0182105
4060,51.4512195,-0.0106303
4061,51.4516173,-0.002329
4062,51.4517861,0.0056175
4063,51.4516917,0.0133738
4064,51.4515123,0.0224961
4065,51.4519474,0.0300406
4066,51.4526897,0.0401956
4067,51.4514443,0.0472011
4068,51.4519961,0.0536345
4069,51.4511056,0.0625921
4070,51.4519718,0.07124
4071,51.4511578,0.0786777
4072,51.451726,0.0878103
4073,51.4513732,0.0962659
4074,51.4514396,0.1034414
4075,51.4511089,0.1126636
4076,51.4507445,0.1214528
4077,51.4516258,0.1276849
4078,51.4514785,0.1364433
4079,51.4516385,0.1450118
4080,51.4511426,0.1535298
4081,51.451133,0.1625958
4082,51.4516692,0.1702225
4083,51.4516145,0.1785679
4084,51.4518077,0.1894285
4085,51.4520422,0.191751
4105,51.457515,-0.4605277
4106,51.4559727,-0.4571109
4107,51.4559622,-0.4486712
4108,51.4550502,-0.4395747
4109,51.4562698,-0.4311079
4110,51.454949,-0.4231821
4111,51.4562892,-0.4162079
4112,51.4555085,-0.4065172
4113,51.4542802,-0.3988763
4114,51.4537561,-0.3941917
4115,51.4536874,-0.378325
4116,51.4555851,-0.3740354
4117,51.4550507,-0.3661362
4118,51.4554519,-0.3573441
4119,51.4568475,-0.3494366
4120,51.4545765,-0.3402633
4121,51.4562592,-0.3318768
4122,51.4553689,-0.3256932
4123,51.4553493,-0.3161809
4124,51.4561527,-0.3084182
4125,51.4554276,-0.2998212
4126,51.4553797,-0.2904106
4129,51.4563273,-0.2672431
4130,51.4547828,-0.2572198
4131,51.4546972,-0.2503037
4132,51.4560203,-0.241466
4133,51.4553258,-0.2324576
4134,51.4561112,-0.2258145
4135,51.4556131,-0.2168907
4136,51.4551451,-0.2076916
4137,51.4556796,-0.2006409
4138,51.4566671,-0.1928036
4139,51.455896,-0.1844401
4140,51.4555881,-0.175915
4141,51.4553221,-0.1684213
4142,51.4560561,-0.1597861
4143,51.4556621,-0.1511892
4144,51.4554073,-0.1424661
4145,51.4553526,-0.1348522
4146,51.4553714,-0.1269111
4147,51.4555225,-0.1177135
4148,51.4558943,-0.1102226
4149,51.4559067,-0.1021513
4150,51.4551797,-0.0931062
4151,51.4560267,-0.0853282
4152,51.4553532,-0.076689
4153,51.4544036,-0.069426
4154,51.4545073,-0.0601824
4155,51.4560841,-0.0504485
4156,51.4556851,-0.0430308
4157,51.4556304,-0.0366262
4158,51.4563726,-0.0274133
4159,51.4556056,-0.0198522
4160,51.4557647,-0.0104886
4161,51.4559072,-0.0015009
4162,51.4554121,0.0038324
