u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,width,bridge,tunnel,access,ref
27323662,2399756570,0,"[365264103, 569310735]",Rue Cardinet,secondary,30,False,False,111.54,2,"LINESTRING (2.3172175 48.8902524, 2.3172668 48.8903037, 2.3173458 48.8903858, 2.3176318 48.890683, 2.3179015 48.8909721, 2.3179223 48.8909933, 2.3180308 48.891101)",,,,,,
27323674,27323689,0,59846876,Rue Lemercier,residential,30,True,False,89.543,,"LINESTRING (2.3221192 48.887502, 2.3222057 48.8874524, 2.3222343 48.887436, 2.3229851 48.8870056, 2.3230423 48.8869728)",,,,,,
27323679,27323674,0,8415056,Rue Jacquemont,residential,30,True,False,166.956,,"LINESTRING (2.3236381 48.8886231, 2.3235289 48.8885432, 2.322713 48.8879458, 2.3221777 48.8875457, 2.3221192 48.887502)",,,,,,
27323679,27323681,0,564197437,Avenue de Clichy,residential,30,True,False,52.507000000000005,,"LINESTRING (2.3236381 48.8886231, 2.3237042 48.8885826, 2.3241705 48.8883062)",,,,,,
27323681,9974396609,0,564197437,Avenue de Clichy,residential,30,True,False,45.185,,"LINESTRING (2.3241705 48.8883062, 2.324631 48.8880352)",,,,,,
27323681,368720976,0,20492948,Rue Saint-Jean,living_street,,True,False,132.726,,"LINESTRING (2.3241705 48.8883062, 2.3242422 48.8883602, 2.3245984 48.8886236, 2.324617 48.8886458, 2.3245688 48.8887175, 2.3237724 48.8890535, 2.3237154 48.8890757)",,,,,,
27323689,27323756,0,59846876,Rue Lemercier,residential,30,True,False,134.489,,"LINESTRING (2.3230423 48.8869728, 2.3230844 48.8869413, 2.3236617 48.8865553, 2.324284 48.886136, 2.3243267 48.8861071)",,,,,,
27323689,9974396609,0,378989490,Rue la Condamine,residential,30,True,False,165.69899999999998,,"LINESTRING (2.3230423 48.8869728, 2.3231052 48.8870221, 2.3245371 48.8879726, 2.324631 48.8880352)",,,,,,
27323738,27323756,0,8415072,Rue Hélène,residential,30,True,False,135.144,,"LINESTRING (2.3258925 48.8867529, 2.3257998 48.8867147, 2.3243815 48.8861297, 2.3243267 48.8861071)",,,,,,
27323738,9974396613,0,196820521,Avenue de Clichy,primary,30,True,False,85.71300000000001,2,"LINESTRING (2.3258925 48.8867529, 2.3258464 48.8868375, 2.3257182 48.8871575, 2.3256246 48.8873724, 2.3255568 48.8874908)",,,,,,
27323739,27323738,0,196820521,Avenue de Clichy,primary,30,True,False,17.726,2,"LINESTRING (2.3259579 48.8865994, 2.3258925 48.8867529)",,,,,,
27323739,260418666,0,24014197,Rue Pierre Ginier,residential,30,True,False,111.048,,"LINESTRING (2.3259579 48.8865994, 2.3260392 48.8866155, 2.3261196 48.8866314, 2.3263825 48.8866833, 2.3268919 48.8870153, 2.3271006 48.8871418, 2.3271552 48.887175)",,,,,,
27323741,9966747451,0,333831295,Rue Lechapelais,residential,30,True,False,6.474,,"LINESTRING (2.326102 48.8862817, 2.3261864 48.8862993)",,,,,,
27323741,27323739,0,196820521,Avenue de Clichy,primary,30,True,False,36.867,2,"LINESTRING (2.326102 48.8862817, 2.3259703 48.886568, 2.3259579 48.8865994)",,,,,,
27323744,27323749,0,22468100,Rue des Dames,residential,30,True,False,92.343,,"LINESTRING (2.3263178 48.8857954, 2.3262512 48.8857501, 2.3254234 48.8852091)",,,,,,
27323744,27323741,0,196820521,Avenue de Clichy,primary,30,True,False,56.33,2,"LINESTRING (2.3263178 48.8857954, 2.3262561 48.8859343, 2.3262146 48.8860245, 2.326102 48.8862817)",,,,,,
27323749,96416976,0,22468100,Rue des Dames,residential,30,True,False,9.022,,"LINESTRING (2.3254234 48.8852091, 2.3253858 48.8851847, 2.3253356 48.8851521)",,,,,,
27323753,27323741,0,"[8415073, 333831295]",Rue Lechapelais,residential,30,True,False,113.4,,"LINESTRING (2.3249476 48.8856011, 2.3249947 48.8856289, 2.3259206 48.8861865, 2.3260058 48.8862305, 2.3260218 48.8862391, 2.326102 48.8862817)",,,,,,
27323753,27323749,0,59846876,Rue Lemercier,residential,30,True,False,55.769999999999996,,"LINESTRING (2.3249476 48.8856011, 2.3253804 48.8852445, 2.3254234 48.8852091)",,,,,,
27323756,27323753,0,59846876,Rue Lemercier,residential,30,True,False,72.296,,"LINESTRING (2.3243267 48.8861071, 2.3249078 48.8856335, 2.3249476 48.8856011)",,,,,,
27323764,27323767,0,4472328,Rue Nollet,residential,30,True,False,96.30199999999999,,"LINESTRING (2.3247598 48.8847822, 2.324713 48.8848127, 2.3240668 48.8852337, 2.3238641 48.8853657, 2.3238241 48.8853917)",,,,,,
27323764,27323851,0,22468100,Rue des Dames,residential,30,True,False,27.574,,"LINESTRING (2.3247598 48.8847822, 2.3245315 48.8846353, 2.3244902 48.8846088)",,,,,,
27323767,27323535,0,4472328,Rue Nollet,residential,30,True,False,153.266,,"LINESTRING (2.3238241 48.8853917, 2.3229146 48.8860169, 2.3224178 48.8863579, 2.3223751 48.8863877)",,,,,,
27323772,27323767,0,8415068,Rue de Bizerte,residential,30,True,False,98.619,,"LINESTRING (2.3227927 48.8848202, 2.3228469 48.8848503, 2.323786 48.8853706, 2.3238241 48.8853917)",,,,,,
27323772,27323791,0,77628892,Rue Truffaut,residential,30,True,False,84.636,,"LINESTRING (2.3227927 48.8848202, 2.3234701 48.8842778, 2.3235279 48.8842323)",,,,,,
27323791,27323510,0,77628893,Rue des Dames,residential,30,True,False,83.61399999999999,,"LINESTRING (2.3235279 48.8842323, 2.3233403 48.8841965, 2.3225328 48.884042, 2.3224283 48.8840263)",,,,,,
27323794,27323850,0,4472348,Rue des Batignolles,residential,30,True,False,53.337999999999994,2,"LINESTRING (2.322776 48.8838036, 2.3229773 48.8836812, 2.3233118 48.8834781)",,,,,,
27323794,27235051,0,8415066,Rue du Mont-Dore,residential,30,True,False,117.012,,"LINESTRING (2.322776 48.8838036, 2.3228215 48.8837069, 2.3232111 48.8828572, 2.3232501 48.882799)",,,,,,
27323814,27323836,0,"[40895937, 1030132478]",Place de Clichy,primary,30,True,False,26.124,3,"LINESTRING (2.3267035 48.8834957, 2.3267385 48.8834201, 2.3267748 48.8833391, 2.3268037 48.8832702)",,,,,,
27323814,27323842,0,1160381699,Boulevard des Batignolles,primary,30,True,False,67.64,2,"LINESTRING (2.3267035 48.8834957, 2.3265927 48.883474, 2.3258177 48.8833204)",,,,,,
27323832,158755245,0,4472300,Rue d'Amsterdam,residential,30,True,False,230.003,1,"LINESTRING (2.3271771 48.883337, 2.3271699 48.8832346, 2.3271526 48.882804, 2.3271312 48.8823391, 2.3270847 48.881327, 2.3270821 48.8812695)",,6,,,,
27323832,19722936,0,"[1188897910, 191694679]",Place de Clichy,primary,30,True,False,24.675,"['4', '3']","LINESTRING (2.3271771 48.883337, 2.3273659 48.8833585, 2.3274011 48.883362, 2.3275098 48.8833741)",circular,,,,,
27323836,27323832,0,37073603,Place de Clichy,primary,30,True,False,28.302,3,"LINESTRING (2.3268037 48.8832702, 2.3270594 48.8833185, 2.3271578 48.883334, 2.3271771 48.883337)",,,,,,
27323836,11039516144,0,"[70736947, 105358892]",Rue de Saint-Pétersbourg,secondary,30,True,False,314.57200000000006,2,"LINESTRING (2.3268037 48.8832702, 2.3267279 48.8831695, 2.326607 48.8830082, 2.3265233 48.8829035, 2.3260889 48.8823598, 2.3260589 48.8823223, 2.3260141 48.8822662, 2.3259319 48.8821634, 2.3255369 48.8816691, 2.3254501 48.8815604, 2.3250573 48.8810706, 2.3249343 48.8809167, 2.3248073 48.8807644)",,,,,,
27323842,27323853,0,1160381699,Boulevard des Batignolles,primary,30,True,False,37.506,2,"LINESTRING (2.3258177 48.8833204, 2.3253275 48.8832211)",,,,,,
27323842,27323852,0,8415061,Rue Lécluse,residential,30,True,False,190.04899999999998,,"LINESTRING (2.3258177 48.8833204, 2.3257859 48.8833849, 2.3250343 48.884905, 2.3250141 48.8849458)",,,,,,
27323848,27323853,0,8415065,Rue Darcet,residential,30,True,False,71.92200000000001,,"LINESTRING (2.3249647 48.8838223, 2.3252928 48.8832786, 2.3253275 48.8832211)",,,,,,
27323850,25095570,0,4472348,Rue des Batignolles,residential,30,True,False,82.506,2,"LINESTRING (2.3233118 48.8834781, 2.3234139 48.8834177, 2.323788 48.8831967, 2.3240434 48.8830461, 2.3241518 48.8829827)",,,,,,
27323850,27323848,0,8415062,Rue Caroline,residential,30,True,False,126.776,,"LINESTRING (2.3233118 48.8834781, 2.3234181 48.8835002, 2.3238887 48.8835983, 2.3249116 48.8838112, 2.3249647 48.8838223)",,,,,,
27323851,27323848,0,8415065,Rue Darcet,residential,30,True,False,94.086,,"LINESTRING (2.3244902 48.8846088, 2.3245135 48.8845702, 2.3249464 48.8838526, 2.3249647 48.8838223)",,,,,,
27323851,27323791,0,22468100,Rue des Dames,residential,30,True,False,84.43,,"LINESTRING (2.3244902 48.8846088, 2.3240628 48.8843338, 2.3235675 48.8842398, 2.3235279 48.8842323)",,,,,,
27323852,27323764,0,22468100,Rue des Dames,residential,30,True,False,26.012999999999998,,"LINESTRING (2.3250141 48.8849458, 2.3248486 48.8848393, 2.3247598 48.8847822)",,,,,,
27323853,25095570,0,1160381699,Boulevard des Batignolles,primary,30,True,False,89.96400000000001,2,"LINESTRING (2.3253275 48.8832211, 2.3252604 48.8832075, 2.3245207 48.8830575, 2.3242896 48.8830094, 2.3241518 48.8829827)",,,,,,
27324025,21663185,0,4450313,Boulevard Pershing,tertiary,30,True,False,21.211000000000002,2,"LINESTRING (2.2821868 48.8796238, 2.2821713 48.8796176, 2.2821552 48.8796134, 2.2821404 48.8796108, 2.2821254 48.8796088, 2.2821089 48.8796079, 2.2820948 48.8796084, 2.2820784 48.8796095, 2.2820613 48.8796119, 2.2820435 48.8796152, 2.2820281 48.8796192, 2.2820104 48.8796251, 2.2819154 48.8796536)",,,,,,
27324025,8894513383,0,961542882,Boulevard Pershing,tertiary,30,True,False,38.381,1,"LINESTRING (2.2821868 48.8796238, 2.2821658 48.8796012, 2.2821552 48.8795837, 2.2821518 48.8795704, 2.2821465 48.8795519, 2.2821451 48.8795415, 2.2821448 48.8795274, 2.2821465 48.8795129, 2.2821495 48.879501, 2.2821559 48.8794862, 2.2821669 48.8794717, 2.282181 48.8794589, 2.2822008 48.879447, 2.2822206 48.8794381, 2.2822426 48.87943, 2.2822692 48.8794228, 2.2822923 48.8794191, 2.2823069 48.8794179, 2.2823243 48.879417, 2.2823381 48.8794176, 2.2823592 48.8794196, 2.2823721 48.8794216, 2.2823882 48.8794249, 2.2823993 48.8794284, 2.2824072 48.879432, 2.2824139 48.879436)",,,,,,
27336484,8887375810,0,1226067684,,primary,30,True,False,4.64,2,"LINESTRING (2.2756518 48.8765463, 2.2757019 48.8765719)",circular,,,,,
27336500,315304259,0,28686622,Allée de Longchamp,primary,50,True,False,39.80199999999999,1,"LINESTRING (2.2752675 48.8766181, 2.2752202 48.8765257, 2.2752074 48.8765084, 2.2751975 48.8764951, 2.2751488 48.8764504, 2.2749746 48.8763229)",,,,,,
27336500,27336484,0,"[4450690, 126670060]",,primary,30,True,False,31.942,2,"LINESTRING (2.2752675 48.8766181, 2.2753268 48.8765703, 2.2754194 48.8765363, 2.2755221 48.8765265, 2.2756518 48.8765463)",circular,,,,,
27336542,27336500,0,319935759,,primary,30,True,False,10.165000000000001,2,"LINESTRING (2.2752313 48.8767059, 2.2752372 48.8766753, 2.2752675 48.8766181)",circular,,,,,
27336546,27339859,0,28686352,,trunk_link,30,True,False,264.992,2,"LINESTRING (2.278472 48.8769381, 2.2778581 48.876626, 2.2777909 48.876582, 2.2777346 48.8765353, 2.2776721 48.8764683, 2.2776461 48.8764285, 2.2776234 48.8763825, 2.2776058 48.8763162, 2.2775991 48.8762768, 2.2775938 48.8762177, 2.2776031 48.8761626, 2.277634 48.8760704, 2.2776675 48.8760114, 2.2777053 48.8759581, 2.2777671 48.8758929, 2.2778258 48.8758482, 2.2778764 48.8758145, 2.277984 48.8757646, 2.2780628 48.8757365, 2.2781289 48.8757203, 2.2782136 48.8757054, 2.2782978 48.8756982, 2.2783875 48.8756925, 2.2785222 48.8756992, 2.2785982 48.875707, 2.2786871 48.8757219, 2.2787592 48.8757441, 2.2788238 48.8757665, 2.2789207 48.8758106, 2.2789899 48.8758561, 2.2791285 48.8759787)",,,,,,
27336546,271449467,0,28686356,,trunk_link,30,True,False,137.558,1,"LINESTRING (2.278472 48.8769381, 2.2780015 48.8767761, 2.2778875 48.8767311, 2.2777561 48.8766623, 2.277685 48.8766155, 2.2776179 48.8765609, 2.2775629 48.8764965, 2.2775267 48.8764312, 2.2774905 48.8763201, 2.2774744 48.8762407, 2.2774731 48.876156, 2.2774757 48.8761013, 2.2774865 48.8760246)",,,,,,
27339849,27286645,0,"[27797152, 492194041, 371949364]",Avenue de la Porte des Ternes,secondary,30,False,True,120.08599999999998,,"LINESTRING (2.2833524 48.8811596, 2.2828847 48.881269, 2.2819829 48.8814649, 2.2819086 48.8814788, 2.2817943 48.8815002)",,,yes,,,
27339849,27286635,0,492194040,Avenue de la Porte des Ternes,secondary,30,True,False,51.158,,"LINESTRING (2.2833524 48.8811596, 2.2836474 48.881053, 2.2837607 48.8810104, 2.2838683 48.8809581, 2.2839407 48.880914)",,,,,,
27339851,21663173,0,4450693,Route de la Porte des Sablons à la Porte Maillot,primary,30,True,False,66.375,1,"LINESTRING (2.2763516 48.8768109, 2.276429 48.8768444, 2.2764686 48.8768598, 2.2765175 48.8768762, 2.2765885 48.8768955, 2.2767322 48.8769243, 2.2769842 48.8769705, 2.2771879 48.877034)",,,,,,
27339851,271449467,0,"[4450285, 1093799781]",Rue du Général Anselin,primary_link,30,True,False,139.788,1,"LINESTRING (2.2763516 48.8768109, 2.2763982 48.8768224, 2.2764525 48.8768329, 2.2765068 48.8768356, 2.2765658 48.8768338, 2.2766425 48.876827, 2.2767173 48.8768122, 2.276797 48.8767932, 2.2768917 48.876765, 2.2769892 48.8767325, 2.2771123 48.8766843, 2.2771578 48.8766625, 2.2771814 48.8766477, 2.2772075 48.8766292, 2.2772499 48.8765868, 2.277292 48.8765316, 2.2773304 48.8764584, 2.2773653 48.876362, 2.2773939 48.8762539, 2.2774261 48.8761507, 2.2774865 48.8760246)",,,,,,
27339859,25075933,0,"[28686352, 44860152, 44860151]",,trunk_link,30,True,False,227.26600000000002,"['2', '1']","LINESTRING (2.2791285 48.8759787, 2.2793234 48.876242, 2.2797976 48.8768525, 2.2801406 48.8772847, 2.2804337 48.8776626, 2.2804712 48.8778143)",,,,yes,,
27362231,27234218,0,27619127,Boulevard Malesherbes,primary,30,False,True,17.657,2,"LINESTRING (2.3078193 48.8847222, 2.3079711 48.8845987)",,,,,,
27362231,27234045,0,4453434,Rue Viète,residential,30,True,False,193.074,,"LINESTRING (2.3078193 48.8847222, 2.3076967 48.8846529, 2.3059671 48.8836715, 2.3058121 48.8835944)",,,,,,
27362231,21292449,0,27619127,Boulevard Malesherbes,primary,30,False,False,71.271,2,"LINESTRING (2.3078193 48.8847222, 2.3077365 48.8847955, 2.3073578 48.8851094, 2.307214 48.8852245)",,,,,,
27362262,27234214,0,5103458,Rue Édouard Detaille,residential,30,True,False,49.918,,"LINESTRING (2.3055082 48.8824861, 2.3054702 48.8825254, 2.3051239 48.8828571)",,,,,,
27362262,27234213,0,24038185,Rue Cardinet,residential,30,True,False,157.135,,"LINESTRING (2.3055082 48.8824861, 2.3055945 48.882507, 2.3057797 48.8825517, 2.3071067 48.8832105, 2.307265 48.8832876)",,,,,,
27362263,27234214,0,5103457,Rue Édouard Detaille,residential,30,False,True,20.818,,"LINESTRING (2.3049472 48.8830039, 2.3050773 48.8828958, 2.3051239 48.8828571)",,,,,,
27373192,27373206,0,"[8416233, 441405186]",Route de la Porte Dauphine à la Porte des Sablons,secondary,30,True,False,86.427,2,"LINESTRING (2.2745493 48.8721004, 2.2745228 48.8720959, 2.2744938 48.8720944, 2.2744671 48.8720984, 2.2744433 48.8721075, 2.2744247 48.8721212, 2.2743748 48.8721749, 2.2743482 48.8722062, 2.2743286 48.8722246, 2.2743065 48.8722426, 2.2742828 48.8722584, 2.2742571 48.8722733, 2.2740112 48.8723953, 2.2739821 48.8724101, 2.2736504 48.8725687)",,,,,,
27373192,27373193,0,1037397885,Place du Maréchal de Lattre de Tassigny,primary,30,True,False,37.089999999999996,6,"LINESTRING (2.2745493 48.8721004, 2.2745069 48.8720861, 2.2744629 48.8720686, 2.2744072 48.872042, 2.2743496 48.8720074, 2.2742968 48.8719676, 2.2742681 48.8719403, 2.2742336 48.8719018, 2.274207 48.8718646)",circular,,,,,
27373193,27373195,0,"[999482345, 314456038]",Place du Maréchal de Lattre de Tassigny,primary,30,True,False,64.874,6,"LINESTRING (2.274207 48.8718646, 2.2741911 48.8718387, 2.2741709 48.8717935, 2.2741575 48.8717466, 2.2741512 48.8716991, 2.2741522 48.8716515, 2.2741578 48.8716061, 2.2741693 48.8715612, 2.2741782 48.8715355, 2.2741925 48.8715054, 2.2742091 48.8714748, 2.2742366 48.8714322, 2.2742692 48.8713913, 2.2743063 48.8713526, 2.2743479 48.871316)",circular,,,,,
27373195,6227063997,0,761307759,Place du Maréchal de Lattre de Tassigny,primary,30,True,False,55.113,6,"LINESTRING (2.2743479 48.871316, 2.2744188 48.8712647, 2.2744983 48.8712192, 2.2745852 48.87118, 2.2746816 48.8711458, 2.2747421 48.8711284, 2.2748008 48.8711159, 2.2748628 48.8711067, 2.2749275 48.8711014, 2.2749988 48.8710997)",circular,,,,,
27373205,27415726,0,"[231971688, 723061315, 8417581]",,trunk_link,"['30', '70']",True,False,288.832,"['2', '1']","LINESTRING (2.2748292 48.8721427, 2.2747947 48.8721472, 2.2747626 48.8721566, 2.2747344 48.8721704, 2.2747121 48.8721874, 2.2746958 48.8722071, 2.2746862 48.8722287, 2.2746765 48.8722534, 2.2746649 48.8722894, 2.2746275 48.8724103, 2.2746126 48.8724491, 2.2746106 48.8724892, 2.2746214 48.8725283, 2.2746444 48.872565, 2.275172 48.873186, 2.2754788 48.873547, 2.2755791 48.873697, 2.2756911 48.8739489, 2.2758127 48.8741516, 2.2759163 48.8743073, 2.2760559 48.8744579)",,,,,,
27373205,27373192,0,1037397884,Place du Maréchal de Lattre de Tassigny,primary,30,True,False,21.159,6,"LINESTRING (2.2748292 48.8721427, 2.274771 48.8721396, 2.274709 48.8721346, 2.2746505 48.8721257, 2.2745885 48.872112, 2.2745493 48.8721004)",circular,,,,,
27373206,21663255,0,"[581792865, 165348586, 165348588]",Route de la Porte Dauphine à la Porte des Sablons,secondary,30,False,"[False, True]",330.21500000000003,"['4', '2']","LINESTRING (2.2736504 48.8725687, 2.2735754 48.8726075, 2.2734607 48.872667, 2.2733806 48.872708, 2.2731529 48.8728244, 2.2730119 48.8728965, 2.2728102 48.8730075, 2.2723575 48.8733159, 2.2719721 48.8736452, 2.2717212 48.8739129, 2.2715254 48.8741567, 2.2713448 48.8744404, 2.2712895 48.8745406, 2.2711997 48.8747031, 2.2711707 48.8747637, 2.2711578 48.8747968, 2.2711087 48.8749379)",,,,,,
27373206,27373193,0,"[441405185, 8416235]",Route de la Porte Dauphine à la Porte des Sablons,secondary,30,True,False,91.378,2,"LINESTRING (2.2736504 48.8725687, 2.273749 48.8723821, 2.2739572 48.8720725, 2.2739798 48.8720497, 2.2740088 48.8720317, 2.2740571 48.8720099, 2.2740987 48.8719906, 2.2741693 48.8719599, 2.274193 48.8719452, 2.2742062 48.8719263, 2.2742127 48.8719033, 2.2742117 48.8718833, 2.274207 48.8718646)",,,,,,
27373209,25075950,0,"[8416257, 581643977]",Boulevard Périphérique Extérieur,trunk_link,"['30', '70']",True,False,201.265,1,"LINESTRING (2.2724037 48.8711462, 2.2723516 48.8710733, 2.2723082 48.8710024, 2.2722766 48.8709543, 2.2721833 48.8708297, 2.2720818 48.8706892, 2.2719996 48.8705826, 2.271889 48.8704587, 2.2717299 48.8702892, 2.2714925 48.8700306, 2.2712787 48.869754, 2.2711938 48.8696447, 2.2711059 48.8695527)",,,,,,
27373241,27373195,0,"[1240715105, 37191146]",Avenue du Maréchal Fayolle,primary_link,30,True,False,58.398,3,"LINESTRING (2.2738108 48.8709405, 2.2739195 48.8710417, 2.2740839 48.8711811, 2.2741491 48.8712262, 2.2741893 48.871254, 2.2742388 48.8712884, 2.2743479 48.871316)",,,,,,
27373290,27117336,0,"[24680598, 85552726]","['Route de La Muette à Neuilly', 'Chemin de Ceinture du Lac Inférieur']",tertiary,30,False,"[False, True]",410.99800000000005,2,"LINESTRING (2.2664992 48.8645156, 2.2664091 48.8646058, 2.2663911 48.8646228, 2.2663026 48.8647124, 2.2659893 48.8650231, 2.2659315 48.8650855, 2.265548 48.865504, 2.2652561 48.865854, 2.2651065 48.8661029, 2.2650701 48.8661635, 2.2650008 48.8664006, 2.2649772 48.8665164, 2.2649632 48.866608, 2.2649646 48.8666985, 2.2649988 48.8668215, 2.2650488 48.8669326, 2.2651114 48.8670306, 2.2652016 48.8671553, 2.2652364 48.8672015, 2.2655273 48.867531, 2.2656201 48.8676544, 2.2656843 48.8677698, 2.2657045 48.8678434)",,,,,,
27373290,5007479953,0,581638911,Voie BG/16,secondary,30,True,False,38.978,1,"LINESTRING (2.2664992 48.8645156, 2.2664995 48.8644386, 2.2665047 48.8643645, 2.2664834 48.8643014, 2.2664343 48.8641706)",,,,,,
27373293,5007479956,0,232274949,Route de La Muette à Neuilly,secondary,30,True,False,20.507,3,"LINESTRING (2.2670183 48.8640427, 2.2668591 48.8641945)",,,,,,
27373293,27415736,0,"[723124677, 8416246]",,trunk_link,"['30', '70']",True,False,245.25299999999996,,"LINESTRING (2.2670183 48.8640427, 2.2672053 48.8641649, 2.267327 48.8642621, 2.267519 48.8644333, 2.2676301 48.8645454, 2.2677671 48.8647017, 2.2678815 48.8648404, 2.2679797 48.8649758, 2.2680504 48.8650823, 2.2681421 48.8652461, 2.2682228 48.8654348, 2.2682851 48.8656107, 2.2683372 48.8657545, 2.2683884 48.8658723, 2.2684581 48.8659979)",,,,,,
27373297,268262118,0,8416243,Route de La Muette à Neuilly,secondary,30,True,False,43.25,3,"LINESTRING (2.2676584 48.8634034, 2.2673746 48.8636958, 2.2673578 48.8637134, 2.2673419 48.8637319)",,,,,,
