osmid,y,x,street_count,highway,ref,geometry
7723093536,51.4739955,0.1895495,1,,,POINT (0.1895495 51.4739955)
7724024422,51.5847139,-0.3276543,1,,,POINT (-0.3276543 51.5847139)
7724434222,51.5657374,-0.1006246,1,,,POINT (-0.1006246 51.5657374)
7724434225,51.5657554,-0.1005267,1,,,POINT (-0.1005267 51.5657554)
7724491901,51.5651749,-0.1025033,1,,,POINT (-0.1025033 51.5651749)
7724491902,51.5652198,-0.1025758,1,,,POINT (-0.1025758 51.5652198)
7724514649,51.5619816,-0.0988703,1,,,POINT (-0.0988703 51.5619816)
7724514653,51.5619416,-0.098818,1,,,POINT (-0.098818 51.5619416)
7724514657,51.5617168,-0.0984599,1,,,POINT (-0.0984599 51.5617168)
7724514658,51.5617497,-0.098511,1,,,POINT (-0.098511 51.5617497)
7724525397,51.5622571,-0.0980223,1,,,POINT (-0.0980223 51.5622571)
7724525398,51.5622975,-0.0980862,1,,,POINT (-0.0980862 51.5622975)
7724547117,51.5637231,-0.0934519,1,,,POINT (-0.0934519 51.5637231)
7724666330,51.5688346,-0.0975569,1,,,POINT (-0.0975569 51.5688346)
7724666335,51.5678555,-0.0988604,1,,,POINT (-0.0988604 51.5678555)
7724666337,51.5678165,-0.0987884,1,,,POINT (-0.0987884 51.5678165)
7724726543,51.5645447,-0.0932935,1,,,POINT (-0.0932935 51.5645447)
7724726544,51.5644995,-0.0935748,1,,,POINT (-0.0935748 51.5644995)
7725510511,51.5873269,-0.0545854,3,,,POINT (-0.0545854 51.5873269)
7725745987,51.5139337,-0.1250913,1,,,POINT (-0.1250913 51.5139337)
7727459963,51.5476772,-0.2242459,3,,,POINT (-0.2242459 51.5476772)
7727459966,51.5475084,-0.2246336,3,,,POINT (-0.2246336 51.5475084)
7727459967,51.5474194,-0.2243262,2,,,POINT (-0.2243262 51.5474194)
7727459969,51.5473622,-0.2240963,3,,,POINT (-0.2240963 51.5473622)
7727459971,51.5473983,-0.2242407,3,,,POINT (-0.2242407 51.5473983)
7727529320,51.6236231,-0.1121593,1,,,POINT (-0.1121593 51.6236231)
7727529321,51.6221487,-0.1103496,1,,,POINT (-0.1103496 51.6221487)
7727529324,51.624947,-0.1206385,1,,,POINT (-0.1206385 51.624947)
7727529326,51.6277191,-0.1234282,1,,,POINT (-0.1234282 51.6277191)
7727529331,51.6249429,-0.1149092,1,,,POINT (-0.1149092 51.6249429)
7727529332,51.6216149,-0.1090894,1,,,POINT (-0.1090894 51.6216149)
7727529333,51.6257295,-0.1152974,1,,,POINT (-0.1152974 51.6257295)
7727529334,51.622703,-0.1113231,1,,,POINT (-0.1113231 51.622703)
7727998217,51.4892137,-0.0622503,1,,,POINT (-0.0622503 51.4892137)
7728033055,51.4928568,-0.0915732,3,,,POINT (-0.0915732 51.4928568)
7728037177,51.4947465,-0.0713416,3,,,POINT (-0.0713416 51.4947465)
7728037178,51.4946414,-0.0712512,1,,,POINT (-0.0712512 51.4946414)
7728054732,51.4936113,-0.1169163,3,,,POINT (-0.1169163 51.4936113)
7728063286,51.4948653,-0.0711594,3,,,POINT (-0.0711594 51.4948653)
7728063287,51.4949054,-0.071221,1,,,POINT (-0.071221 51.4949054)
7728192804,51.4773558,-0.1813504,3,,,POINT (-0.1813504 51.4773558)
7728227534,51.4744739,-0.1646073,1,,,POINT (-0.1646073 51.4744739)
7729123547,51.4441266,-0.1940177,1,,,POINT (-0.1940177 51.4441266)
7729382180,51.4843561,-0.1295419,3,,,POINT (-0.1295419 51.4843561)
7729498758,51.5707513,-0.0960077,5,,,POINT (-0.0960077 51.5707513)
7729498763,51.5706515,-0.0958088,3,,,POINT (-0.0958088 51.5706515)
7729498765,51.5707804,-0.0961184,3,,,POINT (-0.0961184 51.5707804)
7730766215,51.5391072,-0.4691382,3,,,POINT (-0.4691382 51.5391072)
7730766220,51.5386205,-0.4691111,1,,,POINT (-0.4691111 51.5386205)
7730766226,51.5382742,-0.4706232,3,,,POINT (-0.4706232 51.5382742)
7730766227,51.5380408,-0.4705847,1,,,POINT (-0.4705847 51.5380408)
7730766229,51.5391958,-0.4718811,3,,,POINT (-0.4718811 51.5391958)
7730766230,51.5401451,-0.4718238,3,,,POINT (-0.4718238 51.5401451)
7730766231,51.5396912,-0.4718681,3,,,POINT (-0.4718681 51.5396912)
7730766232,51.5406172,-0.4715286,3,,,POINT (-0.4715286 51.5406172)
7730766233,51.5402699,-0.4715618,1,,,POINT (-0.4715618 51.5402699)
7730766234,51.5400025,-0.4679935,3,,,POINT (-0.4679935 51.5400025)
7730766235,51.5395567,-0.4680356,3,,,POINT (-0.4680356 51.5395567)
7730766238,51.5402906,-0.4676136,1,,,POINT (-0.4676136 51.5402906)
7730766239,51.5415579,-0.470105,1,,,POINT (-0.470105 51.5415579)
7730766242,51.5413154,-0.4701665,1,,,POINT (-0.4701665 51.5413154)
7730766243,51.5414677,-0.4709517,3,,,POINT (-0.4709517 51.5414677)
7731337835,51.5366879,-0.3486595,3,,,POINT (-0.3486595 51.5366879)
7731604279,51.4772618,-0.103607,1,,,POINT (-0.103607 51.4772618)
7731989911,51.4978802,-0.1986042,3,,,POINT (-0.1986042 51.4978802)
7731989914,51.4979974,-0.1986764,3,,,POINT (-0.1986764 51.4979974)
7732019378,51.454528,-0.0400848,1,,,POINT (-0.0400848 51.454528)
7732197265,51.4707638,-0.1375906,1,,,POINT (-0.1375906 51.4707638)
7732197266,51.4706064,-0.13794,4,,,POINT (-0.13794 51.4706064)
7732197267,51.470434,-0.1383727,1,,,POINT (-0.1383727 51.470434)
7732432305,51.3997817,-0.2530416,1,,,POINT (-0.2530416 51.3997817)
7732814394,51.4817982,-0.3041119,1,,,POINT (-0.3041119 51.4817982)
7734416114,51.4580067,-0.1426437,3,,,POINT (-0.1426437 51.4580067)
7734416153,51.452978,-0.1480656,3,,,POINT (-0.1480656 51.452978)
7734416233,51.450908,-0.1470677,1,,,POINT (-0.1470677 51.450908)
7734838326,51.4221414,-0.0613946,1,,,POINT (-0.0613946 51.4221414)
7734838327,51.422362,-0.0618863,1,,,POINT (-0.0618863 51.422362)
7734838328,51.4222417,-0.0616227,3,,,POINT (-0.0616227 51.4222417)
7734838329,51.4228869,-0.0609175,3,,,POINT (-0.0609175 51.4228869)
7734838330,51.4230739,-0.0612845,1,,,POINT (-0.0612845 51.4230739)
7734838332,51.4225257,-0.0600292,3,,,POINT (-0.0600292 51.4225257)
7735110364,51.6175353,0.0262766,3,,,POINT (0.0262766 51.6175353)
7735110365,51.6175075,0.0262624,3,,,POINT (0.0262624 51.6175075)
7735121519,51.6145159,0.0249039,4,,,POINT (0.0249039 51.6145159)
7735528225,51.4637037,-0.388162,1,,,POINT (-0.388162 51.4637037)
7737416917,51.5627159,-0.3929353,1,,,POINT (-0.3929353 51.5627159)
7737416919,51.5609699,-0.3939535,3,,,POINT (-0.3939535 51.5609699)
7737416923,51.5609666,-0.3942538,3,,,POINT (-0.3942538 51.5609666)
7737461446,51.5624843,-0.3907996,1,,,POINT (-0.3907996 51.5624843)
7737461447,51.5626564,-0.3903945,1,,,POINT (-0.3903945 51.5626564)
7737520734,51.5659434,-0.3917683,3,,,POINT (-0.3917683 51.5659434)
7737540583,51.5666691,-0.3839886,3,,,POINT (-0.3839886 51.5666691)
7737557498,51.5666116,-0.383733,3,,,POINT (-0.383733 51.5666116)
7737557514,51.5649574,-0.3848579,3,,,POINT (-0.3848579 51.5649574)
7737557515,51.5648724,-0.3850528,3,,,POINT (-0.3850528 51.5648724)
7737557516,51.5640877,-0.3841776,3,,,POINT (-0.3841776 51.5640877)
7737557517,51.5641633,-0.3839744,3,,,POINT (-0.3839744 51.5641633)
7737557520,51.5645152,-0.3846785,3,,,POINT (-0.3846785 51.5645152)
7737557521,51.564427,-0.3848825,1,,,POINT (-0.3848825 51.564427)
7737557522,51.5639262,-0.3839868,1,,,POINT (-0.3839868 51.5639262)
7737557523,51.5649679,-0.3851586,1,,,POINT (-0.3851586 51.5649679)
7737557555,51.5637241,-0.3879263,1,,,POINT (-0.3879263 51.5637241)
7737741642,51.5588526,-0.3826339,3,,,POINT (-0.3826339 51.5588526)
7737812304,51.5689139,-0.377709,3,,,POINT (-0.377709 51.5689139)
7737812307,51.5688471,-0.3777535,4,,,POINT (-0.3777535 51.5688471)
7737812308,51.5712078,-0.3785542,3,,,POINT (-0.3785542 51.5712078)
7737812313,51.5708405,-0.3757363,3,,,POINT (-0.3757363 51.5708405)
7737812362,51.5623359,-0.3837664,3,,,POINT (-0.3837664 51.5623359)
7737812363,51.5624014,-0.383747,1,turning_circle,,POINT (-0.383747 51.5624014)
7737826626,51.5612676,-0.386046,3,,,POINT (-0.386046 51.5612676)
7737826627,51.561277,-0.3861289,1,turning_circle,,POINT (-0.3861289 51.561277)
7737826630,51.5586333,-0.384673,1,,,POINT (-0.384673 51.5586333)
7737826631,51.5586818,-0.3844827,1,,,POINT (-0.3844827 51.5586818)
7737996897,51.5659769,-0.3917488,1,turning_circle,,POINT (-0.3917488 51.5659769)
7738177702,51.5629707,-0.374274,3,,,POINT (-0.374274 51.5629707)
7738177703,51.5631247,-0.374401,1,,,POINT (-0.374401 51.5631247)
7738212854,51.5569251,-0.3876469,2,,,POINT (-0.3876469 51.5569251)
7738213292,51.5618237,-0.3756679,3,,,POINT (-0.3756679 51.5618237)
7738213293,51.5618609,-0.3756963,1,,,POINT (-0.3756963 51.5618609)
7738282981,51.5575929,-0.3981494,1,turning_circle,,POINT (-0.3981494 51.5575929)
7738352476,51.5699265,-0.3849782,1,,,POINT (-0.3849782 51.5699265)
7739193028,51.4874193,-0.2959071,3,,,POINT (-0.2959071 51.4874193)
7739357318,51.5895091,0.223427,1,,,POINT (0.223427 51.5895091)
7739357319,51.5896928,0.2240824,1,,,POINT (0.2240824 51.5896928)
7739357328,51.5891676,0.2212921,3,,,POINT (0.2212921 51.5891676)
7739357329,51.5891797,0.2211547,1,,,POINT (0.2211547 51.5891797)
7739357335,51.588893,0.221563,3,,,POINT (0.221563 51.588893)
7739357337,51.5888442,0.2214355,1,,,POINT (0.2214355 51.5888442)
7740021807,51.5709337,-0.3709213,3,,,POINT (-0.3709213 51.5709337)
7740021808,51.5709642,-0.3709333,3,,,POINT (-0.3709333 51.5709642)
7740104936,51.5635635,-0.3751781,3,,,POINT (-0.3751781 51.5635635)
7740104940,51.5631344,-0.3747084,1,,,POINT (-0.3747084 51.5631344)
7740521074,51.5514337,-0.39746,1,,,POINT (-0.39746 51.5514337)
7740596244,51.5496762,-0.4033165,1,,,POINT (-0.4033165 51.5496762)
7741220805,51.4888862,-0.287456,3,,,POINT (-0.287456 51.4888862)
7741279421,51.5753134,-0.3839032,3,,,POINT (-0.3839032 51.5753134)
7741279428,51.5743656,-0.3851196,1,,,POINT (-0.3851196 51.5743656)
7741279430,51.5746508,-0.3866594,3,,,POINT (-0.3866594 51.5746508)
7741305545,51.5899544,-0.4552165,1,,,POINT (-0.4552165 51.5899544)
7741534762,51.4235181,-0.2744094,1,,,POINT (-0.2744094 51.4235181)
7741543510,51.4069758,-0.2566247,3,,,POINT (-0.2566247 51.4069758)
7741543513,51.4071569,-0.2567886,3,,,POINT (-0.2567886 51.4071569)
7741543514,51.4071231,-0.2571165,1,,,POINT (-0.2571165 51.4071231)
7741543516,51.4071912,-0.2566386,1,,,POINT (-0.2566386 51.4071912)
7741543629,51.4034754,-0.2615139,1,,,POINT (-0.2615139 51.4034754)
7741934677,51.4897735,-0.0957209,1,,,POINT (-0.0957209 51.4897735)
7743176310,51.4122399,-0.2821579,3,,,POINT (-0.2821579 51.4122399)
7743176312,51.4122614,-0.2820311,1,,,POINT (-0.2820311 51.4122614)
7743176341,51.4123412,-0.280089,3,,,POINT (-0.280089 51.4123412)
7743176342,51.4122841,-0.2800123,1,,,POINT (-0.2800123 51.4122841)
7743688343,51.4209052,-0.2827692,1,,,POINT (-0.2827692 51.4209052)
7743688357,51.4207519,-0.2746441,1,,,POINT (-0.2746441 51.4207519)
7743688376,51.4247121,-0.2724397,1,,,POINT (-0.2724397 51.4247121)
7743688386,51.4274849,-0.2690043,3,,,POINT (-0.2690043 51.4274849)
7743688387,51.4273936,-0.2693764,3,,,POINT (-0.2693764 51.4273936)
7743688389,51.4273039,-0.2693938,1,,,POINT (-0.2693938 51.4273039)
7743688391,51.4274512,-0.2695253,1,,,POINT (-0.2695253 51.4274512)
7743688424,51.4172343,-0.2941634,1,,,POINT (-0.2941634 51.4172343)
7743822681,51.3981915,-0.2569612,1,,,POINT (-0.2569612 51.3981915)
7743822683,51.3969049,-0.2535797,1,,,POINT (-0.2535797 51.3969049)
7743857812,51.3939117,-0.2588834,1,turning_circle,,POINT (-0.2588834 51.3939117)
7743857841,51.3975079,-0.2589074,1,,,POINT (-0.2589074 51.3975079)
7743857842,51.3983699,-0.2598339,1,,,POINT (-0.2598339 51.3983699)
7743857843,51.3984601,-0.2597657,3,,,POINT (-0.2597657 51.3984601)
7743857849,51.3997532,-0.2590829,1,,,POINT (-0.2590829 51.3997532)
7743857852,51.3993528,-0.257909,1,,,POINT (-0.257909 51.3993528)
7744630730,51.4573404,-0.2900763,1,,,POINT (-0.2900763 51.4573404)
7744647582,51.457794,-0.1841601,3,,,POINT (-0.1841601 51.457794)
7744842885,51.4576555,-0.185269,3,,,POINT (-0.185269 51.4576555)
7746604923,51.4857515,-0.1961664,3,,,POINT (-0.1961664 51.4857515)
7746890290,51.5090359,-0.2225618,3,,,POINT (-0.2225618 51.5090359)
7746890311,51.5095493,-0.2212247,2,,,POINT (-0.2212247 51.5095493)
7747472227,51.5885601,-0.0437611,1,,,POINT (-0.0437611 51.5885601)
7747472238,51.5885711,-0.0435224,3,,,POINT (-0.0435224 51.5885711)
7747679395,51.5958373,0.2383174,1,,,POINT (0.2383174 51.5958373)
7747679396,51.5959153,0.238402,1,,,POINT (0.238402 51.5959153)
7752677165,51.5944917,0.2190193,3,,,POINT (0.2190193 51.5944917)
7752677168,51.5945278,0.2193974,3,,,POINT (0.2193974 51.5945278)
7752737241,51.5937962,0.2170073,3,,,POINT (0.2170073 51.5937962)
7752737251,51.5936421,0.2169751,3,,,POINT (0.2169751 51.5936421)
7752737266,51.5928376,0.2136683,3,,,POINT (0.2136683 51.5928376)
7756191456,51.433844,-0.0224987,3,,,POINT (-0.0224987 51.433844)
7756229153,51.615817,-0.4376618,1,,,POINT (-0.4376618 51.615817)
7756229154,51.615698,-0.4373676,1,,,POINT (-0.4373676 51.615698)
7756229155,51.615755,-0.4375084,3,,,POINT (-0.4375084 51.615755)
7756229178,51.6161253,-0.4386442,3,,,POINT (-0.4386442 51.6161253)
7756229184,51.6158218,-0.4391097,1,,,POINT (-0.4391097 51.6158218)
7756230201,51.6165759,-0.4421326,3,,,POINT (-0.4421326 51.6165759)
7756230202,51.6166483,-0.4420687,1,,,POINT (-0.4420687 51.6166483)
7756230229,51.6170177,-0.4320052,1,,,POINT (-0.4320052 51.6170177)
7756230238,51.6169439,-0.4311887,1,,,POINT (-0.4311887 51.6169439)
7756280232,51.3712203,-0.0542362,3,,,POINT (-0.0542362 51.3712203)
7756280233,51.3712483,-0.0541096,1,,,POINT (-0.0541096 51.3712483)
7756280234,51.3711981,-0.0543629,1,,,POINT (-0.0543629 51.3711981)
7756280238,51.3701395,-0.053819,1,,,POINT (-0.053819 51.3701395)
7756389057,51.5255882,-0.1593137,3,,,POINT (-0.1593137 51.5255882)
7756389074,51.5282533,-0.1656103,3,,,POINT (-0.1656103 51.5282533)
7756568136,51.573874,-0.1096239,1,,,POINT (-0.1096239 51.573874)
7756568138,51.5738382,-0.1097386,3,,,POINT (-0.1097386 51.5738382)
7756758199,51.5361576,-0.0527596,3,,,POINT (-0.0527596 51.5361576)
7756885918,51.536432,0.0051564,1,,,POINT (0.0051564 51.536432)
7756885953,51.5360931,0.0035702,1,,,POINT (0.0035702 51.5360931)
7757018172,51.538427,-0.0085286,3,,,POINT (-0.0085286 51.538427)
7760068970,51.4567478,-0.117165,1,,,POINT (-0.117165 51.4567478)
7760909569,51.5715703,-0.1071501,3,,,POINT (-0.1071501 51.5715703)
7761107454,51.4583937,-0.3732862,2,,,POINT (-0.3732862 51.4583937)
7762164267,51.5523988,-0.009594,1,give_way,,POINT (-0.009594 51.5523988)
7762317970,51.5439101,-0.0849287,1,,,POINT (-0.0849287 51.5439101)
7762360646,51.5438306,-0.0892146,1,,,POINT (-0.0892146 51.5438306)
7762415770,51.5395394,-0.0861172,1,,,POINT (-0.0861172 51.5395394)
7762415771,51.5395416,-0.0862236,1,,,POINT (-0.0862236 51.5395416)
7762421486,51.5415127,-0.0861707,1,crossing,,POINT (-0.0861707 51.5415127)
7762447155,51.5461085,-0.0857082,1,,,POINT (-0.0857082 51.5461085)
7762447159,51.5463757,-0.0857979,1,,,POINT (-0.0857979 51.5463757)
7762504035,51.5376457,-0.0867943,1,,,POINT (-0.0867943 51.5376457)
7762504036,51.5374993,-0.0871258,1,,,POINT (-0.0871258 51.5374993)
7763522548,51.5893276,-0.0636854,3,crossing,,POINT (-0.0636854 51.5893276)
7763522567,51.589406,-0.063454,3,,,POINT (-0.063454 51.589406)
7763929029,51.5883519,-0.0629617,3,,,POINT (-0.0629617 51.5883519)
7764655349,51.3959523,0.0545538,3,,,POINT (0.0545538 51.3959523)
7764881788,51.4916507,0.0167288,3,,,POINT (0.0167288 51.4916507)
7765610921,51.526101,-0.0983143,2,,,POINT (-0.0983143 51.526101)
