grid_index,y,x
2954,40.6212731,-73.952609
2955,40.6194022,-73.9474497
2956,40.6202745,-73.9417781
2957,40.6206426,-73.9362757
2958,40.621116,-73.931016
2959,40.621483,-73.925193
2960,40.6194276,-73.9192012
2961,40.6207446,-73.9143658
2962,40.6201379,-73.9077764
2963,40.620068,-73.902744
2977,40.6200715,-73.8252845
3013,40.624958,-74.1788256
3014,40.6258059,-74.1747555
3015,40.623909,-74.167404
3016,40.6247892,-74.16358
3017,40.624465,-74.158204
3018,40.624587,-74.151687
3019,40.6249005,-74.1466821
3020,40.624594,-74.14128
3021,40.625064,-74.13581
3022,40.6245845,-74.129928
3023,40.6249881,-74.12473
3024,40.6247044,-74.1190908
3025,40.624585,-74.113101
3026,40.624104,-74.108039
3027,40.62463,-74.102501
3029,40.624432,-74.090838
3030,40.624633,-74.084974
3031,40.6244341,-74.0801549
3032,40.624918,-74.075682
3038,40.6249158,-74.0406553
3039,40.624734,-74.036426
3040,40.62501,-74.030427
3041,40.624321,-74.02475
3042,40.624879,-74.019632
3043,40.624896,-74.013409
3044,40.623915,-74.00726
3045,40.624821,-74.00273
3046,40.6245201,-73.9974839
3047,40.624855,-73.991944
3048,40.624323,-73.984962
3049,40.624653,-73.980985
3050,40.623724,-73.974626
3051,40.6243376,-73.9691109
3052,40.6248784,-73.9641737
3053,40.6254962,-73.9585396
3054,40.6237699,-73.9521281
3055,40.6242782,-73.9474201
3056,40.6249231,-73.9416841
3057,40.624691,-73.93633
3058,40.624442,-73.930393
3059,40.623743,-73.924469
3060,40.6240403,-73.9196902
3061,40.624333,-73.913205
3062,40.6241807,-73.9090757
3063,40.6257323,-73.9010623
3112,40.6293352,-74.1852552
3113,40.6285428,-74.1791788
3115,40.628527,-74.169296
3116,40.628997,-74.163822
