osmid,y,x,street_count,highway,ref,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
592662444,48.8743251,2.248324,3,,,POINT (2.248324 48.8743251),67,11,6711,48.8739377175,2.2480948205,0.04622101829752074
1349129244,48.8737685,2.2544891,3,,,POINT (2.2544891 48.8737685),67,14,6714,48.8739377175,2.2537935215,0.054239473930195035
271447325,48.8741162,2.2557501,3,,,POINT (2.2557501 48.8741162),67,15,6715,48.8739377175,2.2556930885,0.020279607237635788
27373360,48.8738452,2.2641325,3,,,POINT (2.2641325 48.8738452),67,19,6719,48.8739377175,2.2632913565,0.06237125734499366
176935312,48.873893,2.2820603,3,,,POINT (2.2820603 48.873893),67,29,6729,48.8739377175,2.2822870265,0.01731111540034285
27286684,48.8738752,2.2854646,4,,,POINT (2.2854646 48.8738752),67,31,6731,48.8739377175,2.2860861605,0.045986259906167865
27286691,48.8737735,2.2878855,3,,,POINT (2.2878855 48.8737735),67,32,6732,48.8739377175,2.2879857274999997,0.019676486924523316
27286696,48.8738142,2.2902265,3,,,POINT (2.2902265 48.8738142),67,33,6733,48.8739377175,2.2898852945,0.028484068722063785
176932867,48.8741228,2.2912768,3,,,POINT (2.2912768 48.8741228),67,34,6734,48.8739377175,2.2917848615,0.0424757060404655
368313,48.873743,2.2941461,3,,,POINT (2.2941461 48.873743),67,35,6735,48.8739377175,2.2936844284999998,0.04011014847545482
368320,48.8740905,2.2957798,3,,,POINT (2.2957798 48.8740905),67,36,6736,48.8739377175,2.2955839955,0.022218904208683846
661221,48.8739778,2.2972956,4,,,POINT (2.2972956 48.8739778),67,37,6737,48.8739377175,2.2974835625,0.014451088460884507
21660274,48.8742297,2.299561,3,,,POINT (2.299561 48.8742297),67,38,6738,48.8739377175,2.2993831295,0.034976069955563203
32560608,48.8737179,2.3005648,4,,,POINT (2.3005648 48.8737179),67,39,6739,48.8739377175,2.3012826965,0.05791414033763552
32560680,48.8737055,2.3065132,4,,,POINT (2.3065132 48.8737055),67,42,6742,48.8739377175,2.3069813975,0.04288631660247881
32564555,48.8742701,2.3100246,4,,,POINT (2.3100246 48.8742701),67,44,6744,48.8739377175,2.3107805315,0.06650108322392251
15644294,48.8736819,2.3144522,4,traffic_signals,,POINT (2.3144522 48.8736819),67,46,6746,48.8739377175,2.3145796654999997,0.02993419520596547
27415813,48.8739198,2.3158959,4,traffic_signals,,POINT (2.3158959 48.8739198),67,47,6747,48.8739377175,2.3164792325,0.042708467610936794
34843165,48.8741994,2.3175277,4,traffic_signals,,POINT (2.3175277 48.8741994),67,48,6748,48.8739377175,2.3183787995,0.06871032880217393
178763173,48.8738005,2.3206392,4,traffic_signals,,POINT (2.3206392 48.8738005),67,49,6749,48.8739377175,2.3202783664999997,0.03048297840321156
178763174,48.8737376,2.3225214,3,,,POINT (2.3225214 48.8737376),67,50,6750,48.8739377175,2.3221779335,0.03355800855466209
178763478,48.8741867,2.3239231,4,traffic_signals,,POINT (2.3239231 48.8741867),67,51,6751,48.8739377175,2.3240775005,0.02989986685488576
661211,48.8739267,2.3257905,3,traffic_signals,,POINT (2.3257905 48.8739267),67,52,6752,48.8739377175,2.3259770674999998,0.013699484283609465
826086259,48.8736422,2.3283516,1,,,POINT (2.3283516 48.8736422),67,53,6753,48.8739377175,2.3278766345,0.04781650334381669
169320944,48.8742207,2.3297781,3,,,POINT (2.3297781 48.8742207),67,54,6754,48.8739377175,2.3297762015,0.031466524660914624
361108,48.8742709,2.3313143,3,traffic_signals,,POINT (2.3313143 48.8742709),67,55,6755,48.8739377175,2.3316757685,0.04551290859947477
1232773567,48.8742811,2.3338672,3,,,POINT (2.3338672 48.8742811),67,56,6756,48.8739377175,2.3335753355,0.04374381645651466
94219782,48.87424,2.3353006,4,traffic_signals,,POINT (2.3353006 48.87424),67,57,6757,48.8739377175,2.3354749025,0.03594837426306028
94161176,48.8741376,2.3373359,3,,,POINT (2.3373359 48.8741376),67,58,6758,48.8739377175,2.3373744695,0.02240420194576618
94161173,48.8741273,2.3391093,4,,,POINT (2.3391093 48.8741273),67,59,6759,48.8739377175,2.3392740365,0.024280561355806557
94161171,48.8740828,2.3407231,4,traffic_signals,,POINT (2.3407231 48.8740828),67,60,6760,48.8739377175,2.3411736034999997,0.0366850381190898
94171698,48.8740453,2.3423567,4,,,POINT (2.3423567 48.8740453),67,61,6761,48.8739377175,2.3430731705,0.05374712611482978
169317179,48.8740354,2.3448957,4,,,POINT (2.3448957 48.8740354),67,62,6762,48.8739377175,2.3449727375,0.012236095040942826
94158855,48.8740269,2.3469919,3,,,POINT (2.3469919 48.8740269),67,63,6763,48.8739377175,2.3468723044999997,0.013222811353001927
94158188,48.8740226,2.3479115,4,,,POINT (2.3479115 48.8740226),67,64,6764,48.8739377175,2.3487718715,0.06362708240794616
94161169,48.8738168,2.3505169,4,,,POINT (2.3505169 48.8738168),67,65,6765,48.8739377175,2.3506714385,0.017564686028416158
94156558,48.874164,2.3552614,3,,,POINT (2.3552614 48.874164),67,67,6767,48.8739377175,2.3544705725,0.06307307820340598
260688993,48.8738179,2.3567849,3,,,POINT (2.3567849 48.8738179),67,68,6768,48.8739377175,2.3563701394999996,0.03313044518588521
123256923,48.8737642,2.3583134,4,traffic_signals,,POINT (2.3583134 48.8737642),67,69,6769,48.8739377175,2.3582697065,0.01955709769062912
439900533,48.8738944,2.3592605,3,,,POINT (2.3592605 48.8738944),67,70,6770,48.8739377175,2.3601692735,0.06663739531698018
1757697264,48.8742768,2.3626226,3,,,POINT (2.3626226 48.8742768),67,71,6771,48.8739377175,2.3620688404999997,0.05533335711910178
367947,48.8740589,2.3635398,3,,,POINT (2.3635398 48.8740589),67,72,6772,48.8739377175,2.3639684075,0.034119673812226636
17809198,48.8740377,2.3703376,3,,,POINT (2.3703376 48.8740377),67,75,6775,48.8739377175,2.3696671085,0.050280777175022585
123457134,48.8743644,2.374193,3,,,POINT (2.374193 48.8743644),67,77,6777,48.8739377175,2.3734662424999997,0.07124648637011734
6317118771,48.8740695,2.3755231,3,,,POINT (2.3755231 48.8740695),67,78,6778,48.8739377175,2.3753658095,0.01862940765718962
96141927,48.8742123,2.3774044,3,,,POINT (2.3774044 48.8742123),67,79,6779,48.8739377175,2.3772653765,0.03218059890963289
96142236,48.8738234,2.3827956,3,,,POINT (2.3827956 48.8738234),67,82,6782,48.8739377175,2.3829640775,0.017703239780600646
94153948,48.8739244,2.3853197,4,traffic_signals,,POINT (2.3853197 48.8739244),67,83,6783,48.8739377175,2.3848636444999998,0.03338643471045646
3647346703,48.8737892,2.3883151,3,,,POINT (2.3883151 48.8737892),67,85,6785,48.8739377175,2.3886627784999996,0.030319653471246506
96135613,48.873602,2.3903631,3,,,POINT (2.3903631 48.873602),67,86,6786,48.8739377175,2.3905623455,0.04007335586297778
96127745,48.8739203,2.3952367,3,,,POINT (2.3952367 48.8739203),67,88,6788,48.8739377175,2.3943614794999997,0.06403846791056131
96127245,48.8740258,2.3959159,3,,,POINT (2.3959159 48.8740258),67,89,6789,48.8739377175,2.3962610465,0.027075803584173698
33350670,48.8739015,2.4034315,3,,,POINT (2.4034315 48.8739015),67,93,6793,48.8739377175,2.4038593145,0.0315462942194812
327194426,48.873944,2.4123695,3,,,POINT (2.4123695 48.873944),67,97,6797,48.8739377175,2.4114575824999998,0.0666966491571687
94134800,48.874089,2.4130448,4,,,POINT (2.4130448 48.874089),67,98,6798,48.8739377175,2.4133571495,0.028369089781611984
27373432,48.8744469,2.2450293,3,,,POINT (2.2450293 48.8744469),68,9,6809,48.8747979385,2.2442956865,0.06634883950497353
356195067,48.8747452,2.2452832,4,,,POINT (2.2452832 48.8747452),68,10,6810,48.8747979385,2.2461952535,0.0669591181661558
3269038400,48.8745181,2.2488035,3,,,POINT (2.2488035 48.8745181),68,11,6811,48.8747979385,2.2480948205,0.060451907921440486
966263995,48.8745072,2.2492705,3,,,POINT (2.2492705 48.8745072),68,12,6812,48.8747979385,2.2499943875,0.06203109939962027
258143696,48.8750155,2.2581825,3,,,POINT (2.2581825 48.8750155),68,16,6816,48.8747979385,2.2575926555,0.049457798479843926
21663255,48.8749379,2.2711087,4,,,POINT (2.2711087 48.8749379),68,23,6823,48.8747979385,2.2708896245,0.022336164649818607
255028751,48.8747828,2.2763386,3,motorway_junction,,POINT (2.2763386 48.8747828),68,26,6826,48.8747979385,2.2765883255,0.0183407496819013
939747662,48.8748185,2.2788993,3,,,POINT (2.2788993 48.8748185),68,27,6827,48.8747979385,2.2784878925,0.03017446568150638
9407093390,48.8751461,2.2795063,3,,,POINT (2.2795063 48.8751461),68,28,6828,48.8747979385,2.2803874595,0.07517680615589815
176934058,48.874398,2.282836,3,,,POINT (2.282836 48.874398),68,29,6829,48.8747979385,2.2822870265,0.059913195778813995
27286681,48.8748484,2.2842418,3,,,POINT (2.2842418 48.8748484),68,30,6830,48.8747979385,2.2841865935,0.006912671780065125
27286683,48.8748312,2.286165,3,,,POINT (2.286165 48.8748312),68,31,6831,48.8747979385,2.2860861605,0.006850082635825426
27286697,48.875156,2.2873618,3,,,POINT (2.2873618 48.875156),68,32,6832,48.8747979385,2.2879857274999997,0.060558190137441195
176932687,48.8745357,2.2899614,3,,,POINT (2.2899614 48.8745357),68,33,6833,48.8747979385,2.2898852945,0.02968603765740482
299017904,48.8748275,2.2917343,3,,,POINT (2.2917343 48.8748275),68,34,6834,48.8747979385,2.2917848615,0.004947552432715904
21660039,48.8750768,2.2938587,4,,,POINT (2.2938587 48.8750768),68,35,6835,48.8747979385,2.2936844284999998,0.033525094847597456
661218,48.8751368,2.2960232,4,traffic_signals,,POINT (2.2960232 48.8751368),68,36,6836,48.8747979385,2.2955839955,0.04951248123598256
661220,48.874578,2.2969694,4,,,POINT (2.2969694 48.874578),68,37,6837,48.8747979385,2.2974835625,0.04485597072079144
21660278,48.8750193,2.300278,3,,,POINT (2.300278 48.8750193),68,38,6838,48.8747979385,2.2993831295,0.06992073948695543
21660279,48.8749392,2.3010452,3,,,POINT (2.3010452 48.8749392),68,39,6839,48.8747979385,2.3012826965,0.023418118236309692
6284856482,48.8746251,2.3030794,3,,,POINT (2.3030794 48.8746251),68,40,6840,48.8747979385,2.3031822635,0.020638637374056107
270678310,48.8747794,2.3051834,4,,,POINT (2.3051834 48.8747794),68,41,6841,48.8747979385,2.3050818305,0.0077088722905121225
270678168,48.8749503,2.3065696,3,,,POINT (2.3065696 48.8749503),68,42,6842,48.8747979385,2.3069813975,0.03455446817230404
32560682,48.8750141,2.3086572,3,traffic_signals,,POINT (2.3086572 48.8750141),68,43,6843,48.8747979385,2.3088809645,0.029078083707358933
32561134,48.8751798,2.3128296,3,traffic_signals,,POINT (2.3128296 48.8751798),68,45,6845,48.8747979385,2.3126800985,0.04384614238364999
32564429,48.8748836,2.3143833,3,,,POINT (2.3143833 48.8748836),68,46,6846,48.8747979385,2.3145796654999997,0.017232637097898584
5345024591,48.8752113,2.3164147,3,,,POINT (2.3164147 48.8752113),68,47,6847,48.8747979385,2.3164792325,0.046205360476101034
169325939,48.8749339,2.3184761,3,,,POINT (2.3184761 48.8749339),68,48,6848,48.8747979385,2.3183787995,0.016709198430828517
6483877365,48.8746457,2.3200309,4,,,POINT (2.3200309 48.8746457),68,49,6849,48.8747979385,2.3202783664999997,0.024781150091144698
178761212,48.8751301,2.322939,4,traffic_signals,,POINT (2.322939 48.8751301),68,50,6850,48.8747979385,2.3221779335,0.06679922692196315
178764044,48.8750284,2.324578,3,traffic_signals,,POINT (2.324578 48.8750284),68,51,6851,48.8747979385,2.3240775005,0.044682196609504475
178764471,48.8748291,2.3267713,3,,,POINT (2.3267713 48.8748291),68,52,6852,48.8747979385,2.3259770674999998,0.05818835580203049
280075369,48.874697,2.3286564,1,,,POINT (2.3286564 48.874697),68,53,6853,48.8747979385,2.3278766345,0.05812117041326413
169322949,48.8746772,2.3303354,3,,,POINT (2.3303354 48.8746772),68,54,6854,48.8747979385,2.3297762015,0.043043575217646644
169322498,48.874623,2.3313584,4,traffic_signals,,POINT (2.3313584 48.874623),68,55,6855,48.8747979385,2.3316757685,0.030283849214126596
94173781,48.8752075,2.3352039,4,traffic_signals,,POINT (2.3352039 48.8752075),68,57,6857,48.8747979385,2.3354749025,0.04966691790194824
94175166,48.8751492,2.3371452,4,,,POINT (2.3371452 48.8751492),68,58,6858,48.8747979385,2.3373744695,0.04250537607956827
398767,48.8746674,2.3393461,4,,,POINT (2.3393461 48.8746674),68,59,6859,48.8747979385,2.3392740365,0.015442388385792257
94172436,48.8747698,2.3413623,3,,,POINT (2.3413623 48.8747698),68,60,6860,48.8747979385,2.3411736034999997,0.014150320886732735
256619150,48.8749195,2.3472279,1,,,POINT (2.3472279 48.8749195),68,63,6863,48.8747979385,2.3468723044999997,0.029309042396035778
94157217,48.8747743,2.3534685,3,,,POINT (2.3534685 48.8747743),68,66,6866,48.8747979385,2.3525710054999998,0.06568966556697516
906068109,48.8752168,2.3546637,1,,,POINT (2.3546637 48.8752168),68,67,6867,48.8747979385,2.3544705725,0.048669756006850924
663044406,48.8746373,2.3569373,3,,,POINT (2.3569373 48.8746373),68,68,6868,48.8747979385,2.3563701394999996,0.04516115874669381
408490378,48.8749105,2.3590019,4,,,POINT (2.3590019 48.8749105),68,69,6869,48.8747979385,2.3582697065,0.054991239124242204
169314963,48.8747071,2.3608203,3,,,POINT (2.3608203 48.8747071),68,70,6870,48.8747979385,2.3601692735,0.048671620213250395
5851320525,48.8746108,2.3628916,2,,,POINT (2.3628916 48.8746108),68,71,6871,48.8747979385,2.3620688404999997,0.06366803814909038
169310982,48.8745681,2.3662509,3,,,POINT (2.3662509 48.8745681),68,73,6873,48.8747979385,2.3658679745,0.03791335824230108
96146596,48.875217,2.3703124,4,,,POINT (2.3703124 48.875217),68,75,6875,48.8747979385,2.3696671085,0.06632076033530221
96146342,48.874652,2.3725017,3,,,POINT (2.3725017 48.874652),68,76,6876,48.8747979385,2.3715666755,0.07028095508780167
325664798,48.8749539,2.3735303,3,,,POINT (2.3735303 48.8749539),68,77,6877,48.8747979385,2.3734662424999997,0.01796374904295378
806348995,48.8750483,2.376298,2,,,POINT (2.376298 48.8750483),68,78,6878,48.8747979385,2.3753658095,0.07363927804503458
94196587,48.8746465,2.3789183,3,,,POINT (2.3789183 48.8746465),68,80,6880,48.8747979385,2.3791649434999997,0.024676437937324134
94196984,48.8746813,2.3811094,4,,,POINT (2.3811094 48.8746813),68,81,6881,48.8747979385,2.3810645105,0.013378656175714787
96115628,48.8746703,2.3874522,3,,,POINT (2.3874522 48.8746703),68,84,6884,48.8747979385,2.3867632115,0.05234897605272961
96138756,48.875108,2.389291,3,traffic_signals,,POINT (2.389291 48.875108),68,85,6885,48.8747979385,2.3886627784999996,0.05744154864235744
96135127,48.8752147,2.3923814,3,,,POINT (2.3923814 48.8752147),68,87,6887,48.8747979385,2.3924619125,0.04671433842444333
287609934,48.8747839,2.4048043,3,,,POINT (2.4048043 48.8747839),68,93,6893,48.8747979385,2.4038593145,0.06912786816813472
94131404,48.8749266,2.4056824,3,,,POINT (2.4056824 48.8749266),68,94,6894,48.8747979385,2.4057588814999997,0.015361049122882152
1884431131,48.8748851,2.4117205,3,,,POINT (2.4117205 48.8748851),68,97,6897,48.8747979385,2.4114575824999998,0.0215326028063533
248578580,48.8751674,2.4126762,4,,,POINT (2.4126762 48.8751674),68,98,6898,48.8747979385,2.4133571495,0.06455853202632081
356196633,48.8759869,2.246367,3,,,POINT (2.246367 48.8759869),69,10,6910,48.8756581595,2.2461952535,0.03865195267676888
2499653035,48.8758448,2.2622022,4,,,POINT (2.2622022 48.8758448),69,18,6918,48.8756581595,2.2613917895,0.06279570749094769
25075939,48.875504,2.2775043,3,,,POINT (2.2775043 48.875504),69,26,6926,48.8756581595,2.2765883255,0.0691459704611525
271450120,48.8756957,2.2779169,3,,,POINT (2.2779169 48.8756957),69,27,6927,48.8756581595,2.2784878925,0.041966149921873114
9407093395,48.8753328,2.2798546,3,,,POINT (2.2798546 48.8753328),69,28,6928,48.8756581595,2.2803874595,0.05317411368893133
27286671,48.8760115,2.2870294,4,,,POINT (2.2870294 48.8760115),69,31,6931,48.8756581595,2.2860861605,0.07938558937103164
4321361071,48.8759194,2.2891235,4,crossing,,POINT (2.2891235 48.8759194),69,33,6933,48.8756581595,2.2898852945,0.06283005688139592
4061931503,48.875717,2.2935077,2,,,POINT (2.2935077 48.875717),69,35,6935,48.8756581595,2.2936844284999998,0.01448627829579341
27286715,48.8754383,2.2962423,3,,,POINT (2.2962423 48.8754383),69,36,6936,48.8756581595,2.2955839955,0.053995032918088263
27286712,48.8758928,2.2965695,3,,,POINT (2.2965695 48.8758928),69,37,6937,48.8756581595,2.2974835625,0.07175868068172582
270678784,48.8758299,2.3033372,3,,,POINT (2.3033372 48.8758299),69,40,6940,48.8756581595,2.3031822635,0.02220520650435564
2755900483,48.8754241,2.304307,2,,,POINT (2.304307 48.8754241),69,41,6941,48.8756581595,2.3050818305,0.06235643298676794
32565383,48.8754103,2.3088177,3,,,POINT (2.3088177 48.8754103),69,43,6943,48.8756581595,2.3088809645,0.027946368921175257
27235265,48.8755968,2.314793,3,,,POINT (2.314793 48.8755968),69,46,6946,48.8756581595,2.3145796654999997,0.017028317663335832
5345024595,48.8754023,2.3163141,3,,,POINT (2.3163141 48.8754023),69,47,6947,48.8756581595,2.3164792325,0.03090730890888488
169325763,48.8755817,2.3183596,3,,,POINT (2.3183596 48.8755817),69,48,6948,48.8756581595,2.3183787995,0.00861707389470271
178760810,48.8756655,2.3196156,3,,,POINT (2.3196156 48.8756655),69,49,6949,48.8756581595,2.3202783664999997,0.04847656303478754
178760713,48.8757642,2.3229408,3,,,POINT (2.3229408 48.8757642),69,50,6950,48.8756581595,2.3221779335,0.05702259688721838
241094539,48.8756376,2.3239041,3,,,POINT (2.3239041 48.8756376),69,51,6951,48.8756581595,2.3240775005,0.012885612360441485
27415756,48.8755725,2.3265939,4,traffic_signals,,POINT (2.3265939 48.8755725),69,52,6952,48.8756581595,2.3259770674999998,0.046105078594186354
94173692,48.8752609,2.3322934,4,traffic_signals,,POINT (2.3322934 48.8752609),69,55,6955,48.8756581595,2.3316757685,0.0631784593165413
25207350,48.8760607,2.3371321,4,traffic_signals,,POINT (2.3371321 48.8760607),69,58,6958,48.8756581595,2.3373744695,0.048142227892437495
94212490,48.8759456,2.3390528,3,traffic_signals,,POINT (2.3390528 48.8759456),69,59,6959,48.8756581595,2.3392740365,0.03582375041015421
94215152,48.8752974,2.3417093,4,traffic_signals,,POINT (2.3417093 48.8752974),69,60,6960,48.8756581595,2.3411736034999997,0.05607149908645007
367935,48.8756759,2.3431313,3,,,POINT (2.3431313 48.8756759),69,61,6961,48.8756581595,2.3430731705,0.004686536367914346
94157757,48.8759401,2.3455501,4,,,POINT (2.3455501 48.8759401),69,62,6962,48.8756581595,2.3449727375,0.052589847108238524
94157756,48.8758898,2.3463729,3,,,POINT (2.3463729 48.8758898),69,63,6963,48.8756581595,2.3468723044999997,0.044691532078274546
5077513433,48.8757887,2.3482432,4,,,POINT (2.3482432 48.8757887),69,64,6964,48.8756581595,2.3487718715,0.0412979693954079
94157219,48.8753256,2.3509072,4,,,POINT (2.3509072 48.8753256),69,65,6965,48.8756581595,2.3506714385,0.04080101556950277
11444712457,48.8757642,2.3564412,4,,,POINT (2.3564412 48.8757642),69,68,6968,48.8756581595,2.3563701394999996,0.012885593004130357
94201158,48.8754843,2.3578116,4,,,POINT (2.3578116 48.8754843),69,69,6969,48.8756581595,2.3582697065,0.03868014603049722
11542971347,48.8757386,2.3602349,3,,,POINT (2.3602349 48.8757386),69,70,6970,48.8756581595,2.3601692735,0.010150854615323088
169310811,48.8755408,2.3642464,3,,,POINT (2.3642464 48.8755408),69,72,6972,48.8756581595,2.3639684075,0.024158166258220252
94142447,48.8760046,2.3683492,4,traffic_signals,,POINT (2.3683492 48.8760046),69,74,6974,48.8756581595,2.3677675414999997,0.05738860889150141
17809191,48.8753219,2.3691546,3,,,POINT (2.3691546 48.8753219),69,75,6975,48.8756581595,2.3696671085,0.052942145404770054
123457133,48.875278,2.3731574,3,,,POINT (2.3731574 48.875278),69,77,6977,48.8756581595,2.3734662424999997,0.04792759692788437
94197641,48.8753837,2.3764359,2,,,POINT (2.3764359 48.8753837),69,79,6979,48.8756581595,2.3772653765,0.06790602547308719
94196430,48.8752511,2.3786694,3,,,POINT (2.3786694 48.8752511),69,80,6980,48.8756581595,2.3791649434999997,0.05798364574403292
8423094428,48.8756475,2.3811598,1,,,POINT (2.3811598 48.8756475),69,81,6981,48.8756581595,2.3810645105,0.0070688300352735635
235011944,48.8753843,2.3826241,3,,,POINT (2.3826241 48.8753843),69,82,6982,48.8756581595,2.3829640775,0.0393128687240934
235029304,48.875596,2.3874043,3,,,POINT (2.3874043 48.875596),69,84,6984,48.8756581595,2.3867632115,0.04739110108328157
235029303,48.8757298,2.3890522,3,,,POINT (2.3890522 48.8757298),69,85,6985,48.8756581595,2.3886627784999996,0.02957243281773141
96115623,48.8752868,2.3896435,3,traffic_signals,,POINT (2.3896435 48.8752868),69,86,6986,48.8756581595,2.3905623455,0.07887112920593084
96115618,48.8754525,2.3922838,4,traffic_signals,,POINT (2.3922838 48.8754525),69,87,6987,48.8756581595,2.3924619125,0.02631787939186661
3647346711,48.8753053,2.3939587,3,,,POINT (2.3939587 48.8753053),69,88,6988,48.8756581595,2.3943614794999997,0.0490627520093068
96115614,48.8752544,2.3953549,3,traffic_signals,,POINT (2.3953549 48.8752544),69,89,6989,48.8756581595,2.3962610465,0.08004512169935254
96115612,48.8754535,2.3979279,4,traffic_signals,,POINT (2.3979279 48.8754535),69,90,6990,48.8756581595,2.3981606135,0.028417062171195807
203325286,48.8755492,2.3992279,3,traffic_signals,,POINT (2.3992279 48.8755492),69,91,6991,48.8756581595,2.4000601804999997,0.06206085164876727
96115609,48.8759896,2.4025455,4,traffic_signals,,POINT (2.4025455 48.8759896),69,92,6992,48.8756581595,2.4019597475,0.05650921697844645
287609936,48.8756423,2.4038811,2,turning_circle,,POINT (2.4038811 48.8756423),69,93,6993,48.8756581595,2.4038593145,0.00237661238323569
287617535,48.8757019,2.4059732,3,,,POINT (2.4059732 48.8757019),69,94,6994,48.8756581595,2.4057588814999997,0.016410911913896792
2879838346,48.8753913,2.4077586,3,,,POINT (2.4077586 48.8753913),69,95,6995,48.8756581595,2.4076584485,0.030563997199806837
206095243,48.8755251,2.4102128,3,motorway_junction,,POINT (2.4102128 48.8755251),69,96,6996,48.8756581595,2.4095580154999996,0.05011964207107179
1884431128,48.8756678,2.4111869,3,,,POINT (2.4111869 48.8756678),69,97,6997,48.8756581595,2.4114575824999998,0.019824658296994913
1884431125,48.876035,2.4124295,3,,,POINT (2.4124295 48.876035),69,98,6998,48.8756581595,2.4133571495,0.0797385543370893
356195275,48.8761896,2.2462354,4,,,POINT (2.2462354 48.8761896),70,10,7010,48.8765183805,2.2461952535,0.036676425404636497
27373342,48.876709,2.2706465,3,,,POINT (2.2706465 48.876709),70,23,7023,48.8765183805,2.2708896245,0.0276657398482293
315304259,48.8763229,2.2749746,3,,,POINT (2.2749746 48.8763229),70,25,7025,48.8765183805,2.2746887585,0.03015705589947672
27339851,48.8768109,2.2763516,3,traffic_signals,,POINT (2.2763516 48.8768109),70,26,7026,48.8765183805,2.2765883255,0.036846829918697026
568760439,48.8764234,2.2782873,3,,,POINT (2.2782873 48.8764234),70,27,7027,48.8765183805,2.2784878925,0.01807590598784397
11330126892,48.876671,2.2829607,3,,,POINT (2.2829607 48.876671),70,29,7029,48.8765183805,2.2822870265,0.052107381271708594
10683260949,48.8768501,2.283319,4,,,POINT (2.283319 48.8768501),70,30,7030,48.8765183805,2.2841865935,0.07339056792117593
11333186730,48.876817,2.2854843,3,,,POINT (2.2854843 48.876817),70,31,7031,48.8765183805,2.2860861605,0.055134886689906806
3654919264,48.8764288,2.2873132,2,,,POINT (2.2873132 48.8764288),70,32,7032,48.8765183805,2.2879857274999997,0.05018128321920872
27286701,48.8764013,2.2904432,3,,,POINT (2.2904432 48.8764013),70,33,7033,48.8765183805,2.2898852945,0.042827012398466376
5455382788,48.8764263,2.2925032,2,,,POINT (2.2925032 48.8764263),70,34,7034,48.8765183805,2.2917848615,0.053521452105350406
1961533514,48.8762841,2.2940208,3,,,POINT (2.2940208 48.8762841),70,35,7035,48.8765183805,2.2936844284999998,0.03582972415353611
27286711,48.8763148,2.2968738,3,,,POINT (2.2968738 48.8763148),70,37,7037,48.8765183805,2.2974835625,0.050009487956013766
21660332,48.8763501,2.3012108,3,traffic_signals,,POINT (2.3012108 48.8763501),70,39,7039,48.8765183805,2.3012826965,0.019436613127081195
27235305,48.8763928,2.3078886,5,traffic_signals,,POINT (2.3078886 48.8763928),70,42,7042,48.8765183805,2.3069813975,0.06779842648059009
27235306,48.8767126,2.3085902,3,,,POINT (2.3085902 48.8767126),70,43,7043,48.8765183805,2.3088809645,0.03030759062342255
32565441,48.8762835,2.3109239,3,,,POINT (2.3109239 48.8762835),70,44,7044,48.8765183805,2.3107805315,0.028143459253694915
3978880412,48.8764693,2.3126524,3,,,POINT (2.3126524 48.8764693),70,45,7045,48.8765183805,2.3126800985,0.005821295836424988
27235261,48.876553,2.3156962,5,traffic_signals,,POINT (2.3156962 48.876553),70,47,7047,48.8765183805,2.3164792325,0.05739327311687718
27235211,48.8766419,2.3176896,4,traffic_signals,,POINT (2.3176896 48.8766419),70,48,7048,48.8765183805,2.3183787995,0.0522397551521261
178761023,48.8761869,2.3194496,3,,,POINT (2.3194496 48.8761869),70,49,7049,48.8765183805,2.3202783664999997,0.07093667826749489
27235169,48.8768662,2.3216736,3,traffic_signals,,POINT (2.3216736 48.8768662),70,50,7050,48.8765183805,2.3221779335,0.053442701735736925
94173694,48.8764552,2.3317833,3,,,POINT (2.3317833 48.8764552),70,55,7055,48.8765183805,2.3316757685,0.01054497772638866
94174699,48.8769184,2.3342067,3,,,POINT (2.3342067 48.8769184),70,56,7056,48.8765183805,2.3335753355,0.06411205808063018
94174700,48.8768237,2.3354483,4,,,POINT (2.3354483 48.8768237),70,57,7057,48.8765183805,2.3354749025,0.034005675043921706
94174702,48.8767076,2.3370849,4,,,POINT (2.3370849 48.8767076),70,58,7058,48.8765183805,2.3373744695,0.029851907251560315
94212488,48.8767233,2.339342,3,traffic_signals,,POINT (2.339342 48.8767233),70,59,7059,48.8765183805,2.3392740365,0.02332178065948011
94169980,48.8765541,2.3413019,4,traffic_signals,,POINT (2.3413019 48.8765541),70,60,7060,48.8765183805,2.3411736034999997,0.010188525257978868
971476124,48.8765327,2.3443445,4,,,POINT (2.3443445 48.8765327),70,62,7062,48.8765183805,2.3449727375,0.045971292602100707
94169547,48.8765726,2.3465898,5,traffic_signals,,POINT (2.3465898 48.8765726),70,63,7063,48.8765183805,2.3468723044999997,0.021521568328996155
202815231,48.8765239,2.3486204,3,,,POINT (2.3486204 48.8765239),70,64,7064,48.8765183805,2.3487718715,0.011094270089816411
326967463,48.8764613,2.3512086,3,,,POINT (2.3512086 48.8764613),70,65,7065,48.8765183805,2.3506714385,0.03979269765954905
326967742,48.876279,2.3525534,1,,,POINT (2.3525534 48.876279),70,66,7066,48.8765183805,2.3525710054999998,0.026649017582904274
583023059,48.8764638,2.3563103,3,traffic_signals,,POINT (2.3563103 48.8764638),70,68,7068,48.8765183805,2.3563701394999996,0.007482259210408981
663047671,48.8762665,2.3578924,3,,,POINT (2.3578924 48.8762665),70,69,7069,48.8765183805,2.3582697065,0.039316763958446244
9976506698,48.8761021,2.3605956,4,,,POINT (2.3605956 48.8761021),70,70,7070,48.8765183805,2.3601692735,0.055809176934711616
