osmid,y,x,street_count,highway,ref,geometry,lat_index,lon_index,grid_index
116142358,48.8356315,2.2997386,3,,,POINT (2.2997386 48.8356315),22,38,2238
116142965,48.8317184,2.296276,3,,,POINT (2.296276 48.8317184),18,36,1836
116142969,48.8315088,2.2968731,3,,,POINT (2.2968731 48.8315088),18,37,1837
116143564,48.8329947,2.2942277,3,,,POINT (2.2942277 48.8329947),19,35,1935
116144807,48.831013,2.2923396,4,,,POINT (2.2923396 48.831013),17,34,1734
116145478,48.8332706,2.2945033,3,,,POINT (2.2945033 48.8332706),20,35,2035
116146083,48.8384754,2.2889877,3,,,POINT (2.2889877 48.8384754),26,33,2633
116146533,48.840743,2.2870018,3,,,POINT (2.2870018 48.840743),28,31,2831
116146569,48.8405163,2.2878906,4,,,POINT (2.2878906 48.8405163),28,32,2832
116146571,48.8409442,2.2875024,3,,,POINT (2.2875024 48.8409442),29,32,2932
116146615,48.8401743,2.2882136,1,,,POINT (2.2882136 48.8401743),28,32,2832
116146751,48.8399587,2.2864513,3,,,POINT (2.2864513 48.8399587),27,31,2731
116146753,48.8408002,2.288567,3,,,POINT (2.288567 48.8408002),28,32,2832
116146936,48.8411661,2.2912657,4,traffic_signals,,POINT (2.2912657 48.8411661),29,34,2934
116146939,48.8418086,2.2906856,3,,,POINT (2.2906856 48.8418086),30,33,3033
116146943,48.840676,2.2888515,3,,,POINT (2.2888515 48.840676),28,32,2832
116146944,48.8410018,2.2893604,3,,,POINT (2.2893604 48.8410018),29,33,2933
116146997,48.8413917,2.2886156,3,,,POINT (2.2886156 48.8413917),29,32,2932
116147108,48.8452811,2.2910305,3,,,POINT (2.2910305 48.8452811),34,34,3434
116147133,48.8410734,2.2845444,3,,,POINT (2.2845444 48.8410734),29,30,2930
116147180,48.8397097,2.2831493,3,,,POINT (2.2831493 48.8397097),27,29,2729
116147265,48.8391886,2.2858735,3,,,POINT (2.2858735 48.8391886),27,31,2731
116147416,48.8396086,2.2841796,3,,,POINT (2.2841796 48.8396086),27,30,2730
116147457,48.8340772,2.2904974,3,,,POINT (2.2904974 48.8340772),21,33,2133
116147536,48.8338593,2.2950662,3,,,POINT (2.2950662 48.8338593),20,36,2036
116147537,48.8341647,2.294323,3,,,POINT (2.294323 48.8341647),21,35,2135
116147539,48.8329198,2.2922783,3,,,POINT (2.2922783 48.8329198),19,34,1934
116147553,48.8341312,2.295331,3,,,POINT (2.295331 48.8341312),21,36,2136
116147572,48.8321075,2.293388,3,,,POINT (2.293388 48.8321075),18,35,1835
116147645,48.8326812,2.2959852,1,,,POINT (2.2959852 48.8326812),19,36,1936
116147646,48.8331231,2.2965462,4,,,POINT (2.2965462 48.8331231),20,37,2037
116147905,48.8504243,2.305252,3,,,POINT (2.305252 48.8504243),40,41,4041
116147961,48.8513939,2.3066597,3,,,POINT (2.3066597 48.8513939),41,42,4142
116147966,48.8503734,2.3068171,4,,,POINT (2.3068171 48.8503734),40,42,4042
116147982,48.8508044,2.3057915,4,,,POINT (2.3057915 48.8508044),40,41,4041
116147990,48.8502016,2.3057152,3,,,POINT (2.3057152 48.8502016),39,41,3941
117087528,48.845425,2.3696919,3,,,POINT (2.3696919 48.845425),34,75,3475
117087532,48.8464593,2.3699407,3,,,POINT (2.3699407 48.8464593),35,75,3575
117091166,48.8466464,2.3720012,4,traffic_signals,,POINT (2.3720012 48.8466464),35,76,3576
117092530,48.846531,2.3698426,3,,,POINT (2.3698426 48.846531),35,75,3575
117092534,48.8475999,2.371587,3,,,POINT (2.371587 48.8475999),36,76,3676
117093293,48.8469268,2.3738607,4,traffic_signals,,POINT (2.3738607 48.8469268),36,77,3677
117100909,48.8468115,2.3730939,3,,,POINT (2.3730939 48.8468115),35,77,3577
117100910,48.8458439,2.3733888,3,,,POINT (2.3733888 48.8458439),34,77,3477
117101555,48.8472797,2.3753303,4,traffic_signals,,POINT (2.3753303 48.8472797),36,78,3678
117106433,48.8471112,2.3756822,3,,,POINT (2.3756822 48.8471112),36,78,3678
117106917,48.8446585,2.369136,4,,,POINT (2.369136 48.8446585),33,75,3375
117639344,48.8458505,2.3708451,3,traffic_signals,,POINT (2.3708451 48.8458505),34,76,3476
117645792,48.8454881,2.3703249,3,,,POINT (2.3703249 48.8454881),34,75,3475
122627999,48.884034,2.3688396,4,,,POINT (2.3688396 48.884034),79,75,7975
122628005,48.8843361,2.3668555,4,traffic_signals,,POINT (2.3668555 48.8843361),79,74,7974
123246622,48.8826727,2.3698584,5,,,POINT (2.3698584 48.8826727),77,75,7775
123249015,48.8784369,2.3704207,3,,,POINT (2.3704207 48.8784369),72,75,7275
123255453,48.8774244,2.3613867,3,,,POINT (2.3613867 48.8774244),71,71,7171
123255468,48.8811111,2.3651516,4,traffic_signals,,POINT (2.3651516 48.8811111),75,73,7573
123256396,48.875356,2.3596084,3,,,POINT (2.3596084 48.875356),69,70,6970
123256917,48.8717748,2.3571452,4,,,POINT (2.3571452 48.8717748),64,68,6468
123256923,48.8737642,2.3583134,4,traffic_signals,,POINT (2.3583134 48.8737642),67,69,6769
123256978,48.872659,2.3576672,3,,,POINT (2.3576672 48.872659),66,69,6669
123455097,48.8783808,2.3700173,3,,,POINT (2.3700173 48.8783808),72,75,7275
123455101,48.8777415,2.3700207,3,,,POINT (2.3700207 48.8777415),71,75,7175
123455103,48.8776628,2.3702171,3,,,POINT (2.3702171 48.8776628),71,75,7175
123455104,48.8776716,2.3704292,3,,,POINT (2.3704292 48.8776716),71,75,7175
123456823,48.8451755,2.264191,4,traffic_signals,,POINT (2.264191 48.8451755),34,19,3419
123456832,48.8435682,2.2632197,3,,,POINT (2.2632197 48.8435682),32,19,3219
123457132,48.8761746,2.3721286,3,,,POINT (2.3721286 48.8761746),70,76,7076
123457133,48.875278,2.3731574,3,,,POINT (2.3731574 48.875278),69,77,6977
123457134,48.8743644,2.374193,3,,,POINT (2.374193 48.8743644),67,77,6777
123457135,48.8736325,2.3750385,3,,,POINT (2.3750385 48.8736325),67,78,6778
123457136,48.8720138,2.376804,4,traffic_signals,,POINT (2.376804 48.8720138),65,79,6579
123468439,48.8431036,2.2648256,4,traffic_signals,,POINT (2.2648256 48.8431036),31,20,3120
123468446,48.8419679,2.2641563,3,,,POINT (2.2641563 48.8419679),30,19,3019
123469144,48.8450531,2.2667138,3,traffic_signals,,POINT (2.2667138 48.8450531),33,21,3321
123477301,48.871893,2.3769238,4,traffic_signals,,POINT (2.3769238 48.871893),65,79,6579
123479621,48.8656025,2.3841762,3,,,POINT (2.3841762 48.8656025),57,83,5783
123479622,48.8652533,2.3845797,3,,,POINT (2.3845797 48.8652533),57,83,5783
123479648,48.8629298,2.387228,4,,,POINT (2.387228 48.8629298),54,84,5484
123482362,48.8674056,2.3828715,3,,,POINT (2.3828715 48.8674056),59,82,5982
123482363,48.8676699,2.382495,3,,,POINT (2.382495 48.8676699),60,82,6082
123482364,48.8690492,2.3806546,4,traffic_signals,,POINT (2.3806546 48.8690492),61,81,6181
123482365,48.8695739,2.3799936,3,,,POINT (2.3799936 48.8695739),62,80,6280
123482366,48.8701026,2.3793172,4,traffic_signals,,POINT (2.3793172 48.8701026),63,80,6380
123482367,48.8708016,2.3784312,3,traffic_signals,,POINT (2.3784312 48.8708016),63,80,6380
123488801,48.8584296,2.3894203,4,,,POINT (2.3894203 48.8584296),49,85,4985
123488806,48.8598315,2.3887552,4,,,POINT (2.3887552 48.8598315),51,85,5185
123489766,48.8648446,2.3850425,3,,,POINT (2.3850425 48.8648446),56,83,5683
123489767,48.8640427,2.3859762,4,,,POINT (2.3859762 48.8640427),55,84,5584
123495120,48.8660328,2.3840078,3,,,POINT (2.3840078 48.8660328),58,83,5883
123495720,48.8651526,2.3850128,4,,,POINT (2.3850128 48.8651526),57,83,5783
123495721,48.8641627,2.3861398,4,,,POINT (2.3861398 48.8641627),56,84,5684
123495722,48.8585477,2.3896646,3,,,POINT (2.3896646 48.8585477),49,86,4986
123496677,48.8582633,2.3898851,4,,,POINT (2.3898851 48.8582633),49,86,4986
123497816,48.8575863,2.3921483,3,,,POINT (2.3921483 48.8575863),48,87,4887
123497817,48.856482,2.3942212,3,,,POINT (2.3942212 48.856482),47,88,4788
123497818,48.8543083,2.3959136,4,traffic_signals,,POINT (2.3959136 48.8543083),44,89,4489
123497819,48.851247,2.3982616,4,,,POINT (2.3982616 48.851247),41,90,4190
123497820,48.8488848,2.399118,4,,,POINT (2.399118 48.8488848),38,91,3891
123498361,48.8584006,2.3900359,3,,,POINT (2.3900359 48.8584006),49,86,4986
123498921,48.8543665,2.3961334,4,traffic_signals,,POINT (2.3961334 48.8543665),44,89,4489
123498923,48.8577134,2.3922853,3,,,POINT (2.3922853 48.8577134),48,87,4887
123500200,48.8488486,2.3993259,4,,,POINT (2.3993259 48.8488486),38,91,3891
123500829,48.8503634,2.3989419,4,,,POINT (2.3989419 48.8503634),40,90,4090
123509452,48.8420226,2.2659111,3,,,POINT (2.2659111 48.8420226),30,20,3020
123511979,48.842171,2.2628221,3,,,POINT (2.2628221 48.842171),30,19,3019
123511989,48.8415767,2.2657172,3,,,POINT (2.2657172 48.8415767),29,20,2920
123526538,48.847329,2.3991063,3,,,POINT (2.3991063 48.847329),36,90,3690
123526863,48.8451549,2.4023276,3,,,POINT (2.4023276 48.8451549),34,92,3492
123529844,48.8411959,2.401038,3,,,POINT (2.401038 48.8411959),29,92,2992
123532939,48.8402583,2.3792248,4,,,POINT (2.3792248 48.8402583),28,80,2880
123532977,48.8404822,2.3794328,3,traffic_signals,,POINT (2.3794328 48.8404822),28,80,2880
123713357,48.8236767,2.3618793,4,traffic_signals,,POINT (2.3618793 48.8236767),9,71,971
123725572,48.8408498,2.3409849,3,,,POINT (2.3409849 48.8408498),29,60,2960
123726617,48.8333259,2.336172,4,traffic_signals,,POINT (2.336172 48.8333259),20,57,2057
123748604,48.8645514,2.3012871,5,,,POINT (2.3012871 48.8645514),56,39,5639
123759978,48.8632179,2.2878296,3,traffic_signals,,POINT (2.2878296 48.8632179),55,32,5532
123766566,48.8700498,2.3509547,3,,,POINT (2.3509547 48.8700498),62,65,6265
125341029,48.8287652,2.3060346,3,,,POINT (2.3060346 48.8287652),14,42,1442
125347970,48.8271788,2.3045916,3,traffic_signals,,POINT (2.3045916 48.8271788),13,41,1341
125353236,48.8264767,2.3033362,3,,,POINT (2.3033362 48.8264767),12,40,1240
125382546,48.8303712,2.2847333,4,,,POINT (2.2847333 48.8303712),16,30,1630
125383643,48.8322758,2.2888615,3,,,POINT (2.2888615 48.8322758),19,32,1932
125383645,48.8324322,2.2889752,3,,,POINT (2.2889752 48.8324322),19,33,1933
125385335,48.8277899,2.2923245,3,,,POINT (2.2923245 48.8277899),13,34,1334
125385545,48.8277764,2.2927347,3,,,POINT (2.2927347 48.8277764),13,35,1335
125385546,48.828933,2.2941427,4,,,POINT (2.2941427 48.828933),15,35,1535
125385881,48.8313378,2.3198354,4,,,POINT (2.3198354 48.8313378),17,49,1749
125391183,48.8272338,2.2922829,3,,,POINT (2.2922829 48.8272338),13,34,1334
125393728,48.8226609,2.3147242,4,,,POINT (2.3147242 48.8226609),7,46,746
125400948,48.8330634,2.3275335,3,,,POINT (2.3275335 48.8330634),19,53,1953
125487646,48.8353905,2.3117973,4,,,POINT (2.3117973 48.8353905),22,45,2245
125487648,48.8356821,2.3112868,4,traffic_signals,,POINT (2.3112868 48.8356821),23,44,2344
125488831,48.8344154,2.3084983,4,traffic_signals,,POINT (2.3084983 48.8344154),21,43,2143
125496888,48.8329617,2.3009114,3,,,POINT (2.3009114 48.8329617),19,39,1939
127864092,48.8572593,2.3099287,4,,,POINT (2.3099287 48.8572593),48,44,4844
128054158,48.8289768,2.3178283,3,,,POINT (2.3178283 48.8289768),15,48,1548
128057687,48.8237011,2.3171281,4,,,POINT (2.3171281 48.8237011),9,47,947
128064623,48.821235,2.3214717,3,,,POINT (2.3214717 48.821235),6,50,650
128065399,48.8278033,2.3152029,3,,,POINT (2.3152029 48.8278033),13,46,1346
128657996,48.8439119,2.2518269,3,,,POINT (2.2518269 48.8439119),32,13,3213
129537079,48.8304107,2.3233052,3,,,POINT (2.3233052 48.8304107),16,51,1651
130036456,48.8483831,2.3992443,4,,,POINT (2.3992443 48.8483831),37,91,3791
130037329,48.8326583,2.399883,3,,,POINT (2.399883 48.8326583),19,91,1991
130037356,48.8293282,2.3902518,4,traffic_signals,,POINT (2.3902518 48.8293282),15,86,1586
130037378,48.8364456,2.4078262,3,,,POINT (2.4078262 48.8364456),23,95,2395
130040863,48.8466974,2.4158847,4,,,POINT (2.4158847 48.8466974),35,99,3599
130040865,48.8469322,2.4150839,3,,,POINT (2.4150839 48.8469322),36,99,3699
130040869,48.8470335,2.4140476,3,traffic_signals,,POINT (2.4140476 48.8470335),36,98,3698
130040923,48.8465694,2.4158517,4,,,POINT (2.4158517 48.8465694),35,99,3599
130040925,48.8465805,2.4151645,3,,,POINT (2.4151645 48.8465805),35,99,3599
130040926,48.8464724,2.414988,3,,,POINT (2.414988 48.8464724),35,99,3599
130043444,48.8489724,2.4148471,3,motorway_junction,,POINT (2.4148471 48.8489724),38,99,3899
130049381,48.8863197,2.3963549,4,traffic_signals,,POINT (2.3963549 48.8863197),81,89,8189
130049750,48.8862859,2.3967574,5,traffic_signals,,POINT (2.3967574 48.8862859),81,89,8189
130050673,48.8896335,2.3957351,4,traffic_signals,,POINT (2.3957351 48.8896335),85,89,8589
130050682,48.8897194,2.3966718,4,traffic_signals,,POINT (2.3966718 48.8897194),85,89,8589
130050685,48.889876,2.3966289,4,traffic_signals,,POINT (2.3966289 48.889876),86,89,8689
130052295,48.8937897,2.3945887,3,,,POINT (2.3945887 48.8937897),90,88,9088
130052296,48.8933119,2.3947471,3,,,POINT (2.3947471 48.8933119),90,88,9088
130052302,48.8931847,2.3951866,3,motorway_junction,,POINT (2.3951866 48.8931847),89,88,8988
130057658,48.8930061,2.3274236,5,traffic_signals,,POINT (2.3274236 48.8930061),89,53,8953
130071110,48.9006809,2.3442298,5,,,POINT (2.3442298 48.9006809),98,62,9862
130095414,48.8464628,2.3060861,4,traffic_signals,,POINT (2.3060861 48.8464628),35,42,3542
130095450,48.846678,2.3062174,4,,,POINT (2.3062174 48.846678),35,42,3542
130095642,48.8470061,2.3042602,3,,,POINT (2.3042602 48.8470061),36,41,3641
130095656,48.847228,2.3035129,3,,,POINT (2.3035129 48.847228),36,40,3640
130095671,48.8460095,2.3085582,4,traffic_signals,,POINT (2.3085582 48.8460095),35,43,3543
130096198,48.8471498,2.3121304,3,,,POINT (2.3121304 48.8471498),36,45,3645
130096200,48.8459809,2.3138936,3,traffic_signals,,POINT (2.3138936 48.8459809),35,46,3546
130096394,48.8471607,2.3111318,3,,,POINT (2.3111318 48.8471607),36,44,3644
130096473,48.8476011,2.3108565,3,,,POINT (2.3108565 48.8476011),36,44,3644
130096486,48.8497519,2.3080357,3,,,POINT (2.3080357 48.8497519),39,43,3943
130097196,48.8544663,2.3058157,4,traffic_signals,,POINT (2.3058157 48.8544663),44,41,4441
130097205,48.8541144,2.3062968,4,,,POINT (2.3062968 48.8541144),44,42,4442
130099800,48.8545491,2.3780311,3,,,POINT (2.3780311 48.8545491),44,79,4479
130099806,48.8557065,2.3787055,4,traffic_signals,,POINT (2.3787055 48.8557065),46,80,4680
130234851,48.8404721,2.2718172,3,,,POINT (2.2718172 48.8404721),28,23,2823
130234860,48.8401869,2.271956,3,,,POINT (2.271956 48.8401869),28,24,2824
130234864,48.8402447,2.2715361,3,,,POINT (2.2715361 48.8402447),28,23,2823
130234868,48.8404251,2.2715936,3,,,POINT (2.2715936 48.8404251),28,23,2823
130236068,48.8403015,2.270908,3,,,POINT (2.270908 48.8403015),28,23,2823
130238571,48.8452234,2.277099,3,traffic_signals,,POINT (2.277099 48.8452234),34,26,3426
132763840,48.8303052,2.284919,3,,,POINT (2.284919 48.8303052),16,30,1630
132773129,48.8249336,2.3024339,3,,,POINT (2.3024339 48.8249336),10,40,1040
132779919,48.8254397,2.3004676,5,,,POINT (2.3004676 48.8254397),11,39,1139
133128980,48.8547762,2.2975614,1,,,POINT (2.2975614 48.8547762),45,37,4537
133129310,48.8574133,2.2984394,1,,,POINT (2.2984394 48.8574133),48,38,4838
133129542,48.855826,2.2959411,1,,,POINT (2.2959411 48.855826),46,36,4636
134500496,48.8648888,2.3983194,3,,,POINT (2.3983194 48.8648888),56,90,5690
134515510,48.8634342,2.3996122,3,,,POINT (2.3996122 48.8634342),55,91,5591
134517352,48.8634863,2.4039971,3,,,POINT (2.4039971 48.8634863),55,93,5593
134518691,48.8649094,2.3986652,3,,,POINT (2.3986652 48.8649094),57,90,5790
134518697,48.8650048,2.3985668,3,,,POINT (2.3985668 48.8650048),57,90,5790
134521832,48.8645752,2.4072226,3,,,POINT (2.4072226 48.8645752),56,95,5695
134521836,48.8646683,2.4046572,4,traffic_signals,,POINT (2.4046572 48.8646683),56,93,5693
134521839,48.8646874,2.4041582,4,traffic_signals,,POINT (2.4041582 48.8646874),56,93,5693
134521840,48.8648001,2.4013068,4,,,POINT (2.4013068 48.8648001),56,92,5692
134579176,48.8570207,2.2665471,3,,,POINT (2.2665471 48.8570207),47,21,4721
134579178,48.8590108,2.2677991,3,,,POINT (2.2677991 48.8590108),50,21,5021
134579180,48.8597491,2.2681934,3,,,POINT (2.2681934 48.8597491),51,22,5122
134579181,48.8617994,2.2676911,4,,,POINT (2.2676911 48.8617994),53,21,5321
134594099,48.84247,2.2560743,4,traffic_signals,,POINT (2.2560743 48.84247),30,15,3015
134594601,48.8399987,2.2563188,4,traffic_signals,,POINT (2.2563188 48.8399987),28,15,2815
134600644,48.8382728,2.2564915,3,,,POINT (2.2564915 48.8382728),26,15,2615
134600660,48.8375258,2.2567271,3,,,POINT (2.2567271 48.8375258),25,16,2516
134600676,48.8379868,2.2575805,3,,,POINT (2.2575805 48.8379868),25,16,2516
134600684,48.8383975,2.2570437,3,,,POINT (2.2570437 48.8383975),26,16,2616
134601073,48.838318,2.257305,3,,,POINT (2.257305 48.838318),26,16,2616
134607233,48.8401422,2.2709772,3,,,POINT (2.2709772 48.8401422),28,23,2823
135577865,48.9004222,2.3575122,3,motorway_junction,,POINT (2.3575122 48.9004222),98,69,9869
135577913,48.8990269,2.3589924,4,,,POINT (2.3589924 48.8990269),96,69,9669
135577917,48.89941,2.3593744,3,,,POINT (2.3593744 48.89941),97,70,9770
135577936,48.9004579,2.3607218,3,motorway_junction,,POINT (2.3607218 48.9004579),98,70,9870
135578001,48.9009038,2.3596828,3,,,POINT (2.3596828 48.9009038),98,70,9870
135578017,48.8986953,2.3590108,4,,,POINT (2.3590108 48.8986953),96,69,9669
135578024,48.8985244,2.3590203,4,,,POINT (2.3590203 48.8985244),96,69,9669
135578081,48.8998259,2.3594022,3,motorway_junction,,POINT (2.3594022 48.8998259),97,70,9770
135578163,48.90107,2.3587604,3,motorway_junction,,POINT (2.3587604 48.90107),99,69,9969
135578183,48.9004296,2.3629578,3,,,POINT (2.3629578 48.9004296),98,71,9871
135578235,48.9006641,2.3650325,3,,,POINT (2.3650325 48.9006641),98,73,9873
135578399,48.9012223,2.3623179,3,motorway_junction,,POINT (2.3623179 48.9012223),99,71,9971
135578490,48.9014928,2.3602021,3,,,POINT (2.3602021 48.9014928),99,70,9970
135578493,48.9014953,2.3595499,4,,,POINT (2.3595499 48.9014953),99,70,9970
135612245,48.8985877,2.3629046,3,,,POINT (2.3629046 48.8985877),96,71,9671
135612262,48.8986994,2.3593623,4,,,POINT (2.3593623 48.8986994),96,70,9670
137701374,48.838602,2.3067583,3,,,POINT (2.3067583 48.838602),26,42,2642
137705346,48.8383825,2.3089437,3,,,POINT (2.3089437 48.8383825),26,43,2643
138151296,48.8312512,2.366401,3,traffic_signals,,POINT (2.366401 48.8312512),17,73,1773
138155611,48.8422102,2.2992357,3,,,POINT (2.2992357 48.8422102),30,38,3038
138226659,48.8428697,2.2965239,3,,,POINT (2.2965239 48.8428697),31,36,3136
138254823,48.8436326,2.2964716,3,,,POINT (2.2964716 48.8436326),32,36,3236
138257395,48.8450557,2.2977133,3,traffic_signals,,POINT (2.2977133 48.8450557),33,37,3337
138259866,48.8453306,2.2978178,3,,,POINT (2.2978178 48.8453306),34,37,3437
138262786,48.8394133,2.3008427,3,,,POINT (2.3008427 48.8394133),27,39,2739
138262794,48.8407228,2.299971,3,,,POINT (2.299971 48.8407228),28,38,2838
138263854,48.8395806,2.3013087,3,,,POINT (2.3013087 48.8395806),27,39,2739
138263863,48.8408889,2.3004598,3,,,POINT (2.3004598 48.8408889),29,39,2939
138272361,48.8368439,2.3027214,3,,,POINT (2.3027214 48.8368439),24,40,2440
139220081,48.8455824,2.2946502,3,,,POINT (2.2946502 48.8455824),34,36,3436
139226277,48.8448262,2.2939978,3,,,POINT (2.2939978 48.8448262),33,35,3335
139227049,48.8445017,2.2937179,3,,,POINT (2.2937179 48.8445017),33,35,3335
139227542,48.8452872,2.2920075,3,,,POINT (2.2920075 48.8452872),34,34,3434
139227543,48.8455682,2.291278,3,,,POINT (2.291278 48.8455682),34,34,3434
139227775,48.8454134,2.292133,3,,,POINT (2.292133 48.8454134),34,34,3434
139227776,48.8457042,2.2913944,3,,,POINT (2.2913944 48.8457042),34,34,3434
139232476,48.8436064,2.2931814,4,traffic_signals,,POINT (2.2931814 48.8436064),32,35,3235
139236399,48.840147,2.2980004,3,,,POINT (2.2980004 48.840147),28,37,2837
139236568,48.8400232,2.2975442,3,,,POINT (2.2975442 48.8400232),28,37,2837
139237818,48.8392345,2.298702,3,,,POINT (2.298702 48.8392345),27,38,2738
139238000,48.83874,2.2992593,3,,,POINT (2.2992593 48.83874),26,38,2638
139247101,48.8364517,2.299109,3,,,POINT (2.299109 48.8364517),23,38,2338
139247803,48.8454124,2.2559004,4,traffic_signals,,POINT (2.2559004 48.8454124),34,15,3415
139248385,48.8377508,2.2974005,3,,,POINT (2.2974005 48.8377508),25,37,2537
139248541,48.8369952,2.2984663,3,,,POINT (2.2984663 48.8369952),24,38,2438
139249813,48.8454852,2.2525919,3,,,POINT (2.2525919 48.8454852),34,13,3413
139250456,48.8446734,2.2521948,4,,,POINT (2.2521948 48.8446734),33,13,3313
139250877,48.837042,2.3056246,3,,,POINT (2.3056246 48.837042),24,41,2441
139251546,48.8376062,2.3095789,3,,,POINT (2.3095789 48.8376062),25,43,2543
139258405,48.8392559,2.2517156,3,,,POINT (2.2517156 48.8392559),27,13,2713
139260301,48.8369185,2.3127907,3,,,POINT (2.3127907 48.8369185),24,45,2445
139261112,48.8384745,2.2552935,4,,,POINT (2.2552935 48.8384745),26,15,2615
139262743,48.8368099,2.2536054,4,,,POINT (2.2536054 48.8368099),24,14,2414
139264323,48.8316049,2.3059839,4,,,POINT (2.3059839 48.8316049),18,41,1841
139265369,48.830192,2.3019117,3,,,POINT (2.3019117 48.830192),16,39,1639
139266047,48.8373554,2.2531234,3,,,POINT (2.2531234 48.8373554),24,14,2414
139270002,48.8349813,2.2551291,4,,,POINT (2.2551291 48.8349813),22,15,2215
139270183,48.8359601,2.2542974,3,,,POINT (2.2542974 48.8359601),23,14,2314
139284378,48.8299563,2.3035735,3,,,POINT (2.3035735 48.8299563),16,40,1640
139284388,48.8300274,2.3056553,3,,,POINT (2.3056553 48.8300274),16,41,1641
139308939,48.8312896,2.3024636,3,,,POINT (2.3024636 48.8312896),17,40,1740
139309189,48.8305785,2.3038308,4,,,POINT (2.3038308 48.8305785),17,40,1740
139309192,48.8299408,2.304922,3,,,POINT (2.304922 48.8299408),16,41,1641
139309538,48.830016,2.3031299,3,,,POINT (2.3031299 48.830016),16,40,1640
139309881,48.8308562,2.3032892,4,,,POINT (2.3032892 48.8308562),17,40,1740
139309882,48.8301052,2.302516,3,,,POINT (2.302516 48.8301052),16,40,1640
139310006,48.8319369,2.3044653,3,,,POINT (2.3044653 48.8319369),18,41,1841
139310596,48.8313171,2.3068415,3,,,POINT (2.3068415 48.8313171),17,42,1742
139310604,48.8319082,2.3047938,3,,,POINT (2.3047938 48.8319082),18,41,1841
139310605,48.8318166,2.3052434,3,,,POINT (2.3052434 48.8318166),18,41,1841
139310781,48.8306991,2.3036043,3,,,POINT (2.3036043 48.8306991),17,40,1740
139311158,48.833108,2.3058573,4,,,POINT (2.3058573 48.833108),20,41,2041
139311860,48.83331,2.3051224,3,,,POINT (2.3051224 48.83331),20,41,2041
139311861,48.8327732,2.307068,3,,,POINT (2.307068 48.8327732),19,42,1942
139312070,48.8345452,2.305773,3,,,POINT (2.305773 48.8345452),21,41,2141
139312073,48.832922,2.3045142,3,,,POINT (2.3045142 48.832922),19,41,1941
139312459,48.831056,2.3029231,3,,,POINT (2.3029231 48.831056),17,40,1740
140107304,48.8462968,2.2809153,4,,,POINT (2.2809153 48.8462968),35,28,3528
140107707,48.8473887,2.2788772,3,traffic_signals,,POINT (2.2788772 48.8473887),36,27,3627
140136434,48.8434685,2.2914396,1,,,POINT (2.2914396 48.8434685),32,34,3234
140136435,48.8430085,2.2910823,3,,,POINT (2.2910823 48.8430085),31,34,3134
140139203,48.8445091,2.2927816,3,,,POINT (2.2927816 48.8445091),33,35,3335
140139204,48.8452194,2.2909773,3,,,POINT (2.2909773 48.8452194),34,34,3434
140139446,48.8447789,2.293025,3,,,POINT (2.293025 48.8447789),33,35,3335
140139447,48.8439552,2.2923075,3,,,POINT (2.2923075 48.8439552),32,34,3234
140145478,48.8416898,2.2822856,4,,,POINT (2.2822856 48.8416898),30,29,3029
140145854,48.8431076,2.2835061,3,,,POINT (2.2835061 48.8431076),31,30,3130
140146106,48.8413825,2.2809533,3,,,POINT (2.2809533 48.8413825),29,28,2928
141552825,48.8449429,2.2860831,3,,,POINT (2.2860831 48.8449429),33,31,3331
141552962,48.8441449,2.2853836,3,,,POINT (2.2853836 48.8441449),32,31,3231
141554136,48.845343,2.2785498,4,,,POINT (2.2785498 48.845343),34,27,3427
141554367,48.8462399,2.2796544,3,,,POINT (2.2796544 48.8462399),35,28,3528
141556844,48.8461116,2.277432,4,,,POINT (2.277432 48.8461116),35,26,3526
141557799,48.8464736,2.2775817,3,,,POINT (2.2775817 48.8464736),35,27,3527
141559263,48.8462173,2.2771677,3,,,POINT (2.2771677 48.8462173),35,26,3526
141561174,48.8461462,2.2780662,3,,,POINT (2.2780662 48.8461462),35,27,3527
141562735,48.847231,2.2791678,4,,,POINT (2.2791678 48.847231),36,27,3627
141563308,48.8484361,2.2808862,3,,,POINT (2.2808862 48.8484361),37,28,3728
141563311,48.8491544,2.2819108,3,traffic_signals,,POINT (2.2819108 48.8491544),38,29,3829
141563417,48.847115,2.2842716,1,,,POINT (2.2842716 48.847115),36,30,3630
141564062,48.8472874,2.2838421,4,,,POINT (2.2838421 48.8472874),36,30,3630
141566589,48.8493315,2.2838568,4,,,POINT (2.2838568 48.8493315),38,30,3830
141566590,48.8501839,2.2849038,4,,,POINT (2.2849038 48.8501839),39,30,3930
141567053,48.8498439,2.2828893,3,,,POINT (2.2828893 48.8498439),39,29,3929
141567054,48.8506542,2.2840023,4,traffic_signals,,POINT (2.2840023 48.8506542),40,30,4030
141567301,48.8508861,2.2843046,3,,,POINT (2.2843046 48.8508861),40,30,4030
141567836,48.8504965,2.2865479,3,,,POINT (2.2865479 48.8504965),40,31,4031
141567847,48.8517112,2.2853556,3,,,POINT (2.2853556 48.8517112),41,31,4131
141568877,48.8526479,2.2872358,3,,,POINT (2.2872358 48.8526479),42,32,4232
141569001,48.8539671,2.2890831,3,,,POINT (2.2890831 48.8539671),44,33,4433
141569116,48.8533873,2.2882712,3,,,POINT (2.2882712 48.8533873),43,32,4332
141569260,48.8536985,2.2876755,3,,,POINT (2.2876755 48.8536985),43,32,4332
