u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,bridge,maxspeed,tunnel,access,width,junction
3205945072,3205941741,0,314548476,False,,谷面路,residential,True,116.226,"LINESTRING (114.4115886 22.6988293, 114.4127216 22.6988286)",,,,,,,
3206116391,7983243755,0,314568375,True,,坪山建设路,tertiary,False,123.805,"LINESTRING (114.3437535 22.6918068, 114.3436913 22.6919062, 114.3428622 22.6925482)",,,,,,,
3206116391,7651570297,0,314568388,False,,坪山东胜街,tertiary,False,222.71999999999997,"LINESTRING (114.3437535 22.6918068, 114.3438526 22.6916164, 114.3440404 22.6914036, 114.3447539 22.6907998, 114.3448705 22.6906266, 114.3449309 22.6903247, 114.344985 22.6902231)",,,,,,,
3206116391,7982032923,0,314568413,False,,坪山立新西路,residential,False,155.631,"LINESTRING (114.3437535 22.6918068, 114.3438273 22.6919064, 114.3446061 22.692878, 114.3446516 22.6929347)",,,,,,,
3206116391,3206119031,0,694938559,False,,坪山中兴路,residential,True,476.325,"LINESTRING (114.3437535 22.6918068, 114.3427368 22.6909928, 114.3410404 22.6885819, 114.3410095 22.688538, 114.3409147 22.6884633)",,,,,,,
3206116413,7899908593,0,"[314568380, 314568438]",True,,坪山建设路,tertiary,False,178.93,"LINESTRING (114.339545 22.6934919, 114.3400214 22.6934099, 114.3412675 22.6932405)",,yes,,,,,
3206116416,7656479701,0,314568397,False,,鹤源路,residential,False,98.976,"LINESTRING (114.347424 22.6843706, 114.347687 22.6835142)",,,,,,,
3206116416,3207808082,0,819300458,False,,香江路,tertiary,False,250.845,"LINESTRING (114.347424 22.6843706, 114.3450091 22.6840175)",,,,,,,
3206116416,7656479699,0,819300458,False,,香江路,tertiary,True,47.117,"LINESTRING (114.347424 22.6843706, 114.3478772 22.6844392)",,,,,,,
3206116416,3206118845,0,314568397,False,,鹤源路,residential,True,377.954,"LINESTRING (114.347424 22.6843706, 114.3462559 22.6872957, 114.3461882 22.6874389, 114.3461331 22.6875536)",,,,,,,
3206116417,3206118836,0,819340498,False,,龙洋路,residential,True,272.611,"LINESTRING (114.35282 22.6945861, 114.3507574 22.6930403)",,,,,,,
3206116422,3206116435,0,856027747,False,,坪山立新西路,residential,True,163.61700000000002,"LINESTRING (114.3462287 22.695338, 114.3458783 22.694187, 114.3458496 22.6941246, 114.3458064 22.6940545, 114.3457607 22.6940037, 114.3457028 22.6939733)",,,,,,,
3206116423,7651570306,0,314568378,False,,三洋湖公园路,residential,True,193.647,"LINESTRING (114.3512417 22.6891338, 114.3509904 22.6908598)",,,,,,,
3206116435,3206116422,0,856027747,False,,坪山立新西路,residential,False,163.617,"LINESTRING (114.3457028 22.6939733, 114.3457607 22.6940037, 114.3458064 22.6940545, 114.3458496 22.6941246, 114.3458783 22.694187, 114.3462287 22.695338)",,,,,,,
3206116435,7982032871,0,856027748,True,,坪山立新西路,residential,False,32.749,"LINESTRING (114.3457028 22.6939733, 114.3456971 22.6939839, 114.3456902 22.6939938, 114.3456821 22.694003, 114.345673 22.6940114, 114.3456631 22.6940188, 114.3456523 22.6940251, 114.3456408 22.6940304, 114.3456288 22.6940344, 114.3456164 22.6940373, 114.3456037 22.6940389, 114.3455909 22.6940393, 114.3455781 22.6940383, 114.3455655 22.6940361, 114.3455533 22.6940327, 114.3455415 22.6940281, 114.3455303 22.6940223, 114.3455151 22.6940117, 114.3455019 22.6939991, 114.3454911 22.6939846, 114.3454829 22.6939687, 114.3454776 22.6939519, 114.3454752 22.6939344)",,,,,,,
3206116446,3204490571,0,314407170,False,,新合路,tertiary,False,18.167,"LINESTRING (114.3378375 22.6821561, 114.3379602 22.6822739)",,,,,,,
3206116446,3204490568,0,314407170,False,,新合路,tertiary,True,262.437,"LINESTRING (114.3378375 22.6821561, 114.3357832 22.6807498)",,,,,,,
3206116446,3206119051,0,"[681793960, 314568386, 681793959]",False,,"['坪环乡桥', '坪环路']",tertiary,False,399.08700000000005,"LINESTRING (114.3378375 22.6821561, 114.340178 22.6809901, 114.3404462 22.6808169, 114.3405614 22.6807721, 114.3410578 22.6805793, 114.3412689 22.6804758)",,yes,,,,,
3206116447,3206118770,0,314568392,False,,坪山福民路,tertiary,True,773.784,"LINESTRING (114.3729758 22.6996042, 114.3733191 22.6986342, 114.3734092 22.6982185, 114.373421 22.6978869, 114.3733137 22.6967734, 114.3732279 22.6961894, 114.3732279 22.6960211, 114.3732708 22.6958429, 114.3736517 22.6950709, 114.3746873 22.6930047)",Y242,,,,,,
3206116447,3206118802,0,314568407,False,,竹青路,tertiary,False,936.4560000000001,"LINESTRING (114.3729758 22.6996042, 114.3744564 22.7005049, 114.3750495 22.7008088, 114.3751323 22.7008513, 114.3768167 22.7017025, 114.3770553 22.7018179, 114.3772666 22.7019201, 114.3776965 22.7021281, 114.3783939 22.7025636, 114.3786621 22.7028204, 114.3790269 22.703246, 114.3793273 22.7036122, 114.3794882 22.7037508, 114.3796757 22.7038246, 114.3804328 22.7039323, 114.3805925 22.7039651)",Y242,,,,,,
3206116447,8196565041,0,"[314568437, 1034045587, 314568436, 755244589]",False,,"['福民桥', '坪山福民路', '望牛岗路']",unclassified,"[False, True]",806.6010000000001,"LINESTRING (114.3729758 22.6996042, 114.3726529 22.7005989, 114.3725681 22.7009206, 114.3725509 22.7011433, 114.3725702 22.7016264, 114.3725724 22.7016827, 114.3726689 22.702717, 114.3726764 22.7027489, 114.3727237 22.7029493, 114.3728041 22.7030879, 114.3730015 22.7032712, 114.373833 22.7039341, 114.3728863 22.7055531, 114.3723307 22.7052888)",,yes,,,,,
3206116455,9020405247,0,974695707,True,,坪山大道,trunk,False,11.407,"LINESTRING (114.3388921 22.6936476, 114.3389017 22.6937498)",,,,,,,
3206116455,3206116413,0,314568394,True,,坪山建设路,tertiary,False,69.363,"LINESTRING (114.3388921 22.6936476, 114.3390159 22.6936048, 114.3390754 22.6935842, 114.3392859 22.6935358, 114.339545 22.6934919)",,,,,,,
3206118769,3204490620,0,314568373,False,,体育三路,unclassified,False,163.45,"LINESTRING (114.3412723 22.6765948, 114.3412506 22.6780646)",,,,,,,
3206118770,6402166577,0,314568392,False,,坪山福民路,tertiary,True,9.9,"LINESTRING (114.3746873 22.6930047, 114.3747264 22.6929233)",Y242,,,,,,
3206118770,3206116447,0,314568392,False,,坪山福民路,tertiary,False,773.784,"LINESTRING (114.3746873 22.6930047, 114.3736517 22.6950709, 114.3732708 22.6958429, 114.3732279 22.6960211, 114.3732279 22.6961894, 114.3733137 22.6967734, 114.373421 22.6978869, 114.3734092 22.6982185, 114.3733191 22.6986342, 114.3729758 22.6996042)",Y242,,,,,,
3206118770,5468792034,0,979739870,True,,坪山金田路,secondary,False,111.662,"LINESTRING (114.3746873 22.6930047, 114.3738573 22.6926157, 114.3737203 22.692544)",Y237,,,,,,
3206118785,3206119039,0,314568419,False,,坪环路,tertiary,False,15.287,"LINESTRING (114.3419155 22.6803979, 114.3419266 22.680535)",,,,,,,
3206118785,3206119051,0,681793959,False,,坪环路,tertiary,True,85.581,"LINESTRING (114.3419155 22.6803979, 114.3418826 22.6802774, 114.3418088 22.6802279, 114.341727 22.6802378, 114.3412689 22.6804758)",,,,,,,
3206118785,6246993703,0,759297973,True,,比亚迪路,secondary,False,336.76099999999997,"LINESTRING (114.3419155 22.6803979, 114.3420944 22.6803315, 114.3424042 22.6802342, 114.3426979 22.6801578, 114.3429863 22.6801003, 114.3433349 22.6800551, 114.3436638 22.6800249, 114.3439848 22.6800113, 114.3442962 22.6800202, 114.3446036 22.6800417, 114.3449137 22.6800766, 114.345058 22.6800928, 114.345138 22.6801018)",,,,,,,
3206118791,3206118845,0,314568388,False,,坪山东胜街,tertiary,False,9.221,"LINESTRING (114.3460979 22.6876299, 114.3461331 22.6875536)",,,,,,,
3206118791,7651570298,0,314568388,False,,坪山东胜街,tertiary,True,205.852,"LINESTRING (114.3460979 22.6876299, 114.3460245 22.6877851, 114.3453655 22.6893533)",,,,,,,
3206118791,9020405533,0,"[974695737, 582208418]",True,,东纵路,primary,False,357.171,"LINESTRING (114.3460979 22.6876299, 114.3451679 22.6873779, 114.3448655 22.6873003, 114.3444799 22.6872582, 114.343912 22.6872694, 114.3437034 22.6872683, 114.3433495 22.6872408, 114.3430826 22.6872556, 114.3427925 22.6873158, 114.3426862 22.6873526)",S359,,,,,,
3206118792,7899908594,0,314568375,True,,坪山建设路,tertiary,False,72.238,"LINESTRING (114.3412905 22.6933135, 114.3405941 22.6934097)",,,,,,,
3206118792,7899908593,0,846684151,True,,坪山和平路,residential,False,8.453,"LINESTRING (114.3412905 22.6933135, 114.3412675 22.6932405)",,,,,,,
3206118798,7298079769,0,683517955,False,,横塘路,secondary,False,196.42299999999997,"LINESTRING (114.3811257 22.710856, 114.3812413 22.71206, 114.3812949 22.7123866, 114.3813455 22.7126092)",Y306,,,,,,
3206118798,6402166578,0,"[683517961, 1068698868, 976400254]",True,,"['金牛东路', '金牛西路']",secondary,False,684.6739999999999,"LINESTRING (114.3811257 22.710856, 114.3787311 22.7101767, 114.3771566 22.7097301, 114.3768595 22.7096465, 114.3767704 22.7096214, 114.3763033 22.70949, 114.3760876 22.7094293, 114.374744 22.7090511)",,yes,,,,,
3206118802,3206116447,0,314568407,False,,竹青路,tertiary,True,936.4560000000001,"LINESTRING (114.3805925 22.7039651, 114.3804328 22.7039323, 114.3796757 22.7038246, 114.3794882 22.7037508, 114.3793273 22.7036122, 114.3790269 22.703246, 114.3786621 22.7028204, 114.3783939 22.7025636, 114.3776965 22.7021281, 114.3772666 22.7019201, 114.3770553 22.7018179, 114.3768167 22.7017025, 114.3751323 22.7008513, 114.3750495 22.7008088, 114.3744564 22.7005049, 114.3729758 22.6996042)",Y242,,,,,,
3206118802,7298079781,0,"[314568424, 314568432, 314568421]",False,,"['横塘路', '河唇大桥']",secondary,False,142.734,"LINESTRING (114.3805925 22.7039651, 114.3805933 22.704018, 114.3806719 22.705047, 114.3806897 22.7052455)",Y306,yes,,,,,
3206118802,3128963953,0,314568424,False,,横塘路,secondary,True,962.4590000000001,"LINESTRING (114.3805925 22.7039651, 114.3805895 22.7038163, 114.3805868 22.7030337, 114.3805718 22.7023062, 114.3805826 22.7010543, 114.380598 22.6992558, 114.3806049 22.6984511, 114.3806307 22.6954453, 114.3806319 22.6953099)",Y306,,,,,,
3206118836,3207806647,0,314568378,False,,三洋湖公园路,residential,False,116.993,"LINESTRING (114.3507574 22.6930403, 114.3508711 22.6919934)",,,,,,,
3206118836,3206116417,0,819340498,False,,龙洋路,residential,False,272.611,"LINESTRING (114.3507574 22.6930403, 114.35282 22.6945861)",,,,,,,
3206118836,7982032795,0,819340498,False,,龙洋路,residential,True,253.983,"LINESTRING (114.3507574 22.6930403, 114.3488723 22.6915596)",,,,,,,
3206118845,7656479707,0,293750199,True,,东纵路,primary,False,45.663,"LINESTRING (114.3461331 22.6875536, 114.3465585 22.6876744)",S359,,,,,,
3206118845,3206118791,0,314568388,False,,坪山东胜街,tertiary,True,9.221,"LINESTRING (114.3461331 22.6875536, 114.3460979 22.6876299)",,,,,,,
3206118845,3206116416,0,314568397,False,,鹤源路,residential,False,377.95399999999995,"LINESTRING (114.3461331 22.6875536, 114.3461882 22.6874389, 114.3462559 22.6872957, 114.347424 22.6843706)",,,,,,,
3206118962,7982032860,0,582208417,False,,三洋湖路,residential,False,11.766,"LINESTRING (114.347448 22.6939667, 114.3475029 22.6938738)",,,,,,,
3206118962,7982032921,0,314568371,False,,,living_street,False,287.606,"LINESTRING (114.347448 22.6939667, 114.3465355 22.6937636, 114.3464769 22.6937488, 114.3464301 22.6937304, 114.3463884 22.6936988, 114.3463563 22.6936589, 114.3454183 22.6924117)",,,,,,,
3206118962,7982032765,0,"[314568440, 582208417, 314568404]",False,,三洋湖路,residential,True,352.333,"LINESTRING (114.347448 22.6939667, 114.3473876 22.6940749, 114.3473463 22.694157, 114.3473112 22.6942342, 114.3470785 22.6948117, 114.3468564 22.6953629, 114.3468349 22.6954521, 114.3468266 22.6955136, 114.3468166 22.6955881, 114.3467616 22.6961092, 114.3467436 22.6967297, 114.3467751 22.6968581, 114.3468401 22.6970109)",,yes,,,,,
3206118966,7092401154,0,974377333,True,,比亚迪路,secondary,False,89.387,"LINESTRING (114.3336788 22.6845742, 114.3329149 22.6849608)",,,,,,,
3206118966,3206119032,0,"[974377316, 974377317, 314568422, 314736426, 314736433]",False,,坪山同富路,tertiary,False,577.092,"LINESTRING (114.3336788 22.6845742, 114.3353093 22.6854305, 114.3356512 22.6856005, 114.3382844 22.6870878, 114.3384737 22.6872625, 114.3384775 22.687266)",Y240,yes,,,,,
3206118999,7656479701,0,314568397,False,,鹤源路,residential,True,101.04899999999999,"LINESTRING (114.3479957 22.6826531, 114.3479336 22.682866, 114.3477888 22.6831827, 114.347687 22.6835142)",,,,,,,
3206119005,7298079781,0,"[314568421, 314568405, 314568382]",False,,"['横塘路', '新竹坑大桥']",secondary,True,610.266,"LINESTRING (114.3811033 22.7107201, 114.3809151 22.70864, 114.3808455 22.7077268, 114.3807419 22.7060761, 114.3806897 22.7052455)",Y306,yes,,,,,
3206119005,3208327020,0,881289003,True,,金牛东路,secondary,False,199.31100000000004,"LINESTRING (114.3811033 22.7107201, 114.3825029 22.711149, 114.3826872 22.7111837, 114.3829636 22.7112261)",,,,,,,
3206119025,5710167239,0,314736449,False,,,unclassified,True,182.945,"LINESTRING (114.3465281 22.6792577, 114.3464957 22.6793693, 114.3460151 22.6792962, 114.3458866 22.6793207, 114.3457903 22.6794005, 114.3457345 22.6794602, 114.3454771 22.6799781, 114.3453907 22.6801519)",,,,,,,
3206119031,3206116391,0,694938559,False,,坪山中兴路,residential,False,476.325,"LINESTRING (114.3409147 22.6884633, 114.3410095 22.688538, 114.3410404 22.6885819, 114.3427368 22.6909928, 114.3437535 22.6918068)",,,,,,,
3206119032,7651570779,0,819340526,False,,均田二路,residential,True,465.78700000000003,"LINESTRING (114.3384775 22.687266, 114.3392501 22.6866441, 114.3400888 22.6861795, 114.3424639 22.6853577)",,,,,,,
3206119032,9020405513,0,974377316,False,,坪山同富路,tertiary,False,256.11,"LINESTRING (114.3384775 22.687266, 114.3391006 22.6878409, 114.3393143 22.6880381, 114.3405468 22.6883301, 114.3405845 22.6883437)",Y240,,,,,,
3206119032,3206118966,0,"[974377316, 974377317, 314568422, 314736426, 314736433]",False,,坪山同富路,tertiary,True,577.092,"LINESTRING (114.3384775 22.687266, 114.3384737 22.6872625, 114.3382844 22.6870878, 114.3356512 22.6856005, 114.3353093 22.6854305, 114.3336788 22.6845742)",Y240,yes,,,,,
3206119034,7982032795,0,314568365,False,,民主路,residential,False,142.855,"LINESTRING (114.347778 22.6907651, 114.3488723 22.6915596)",,,,,,,
3206119034,9289375944,0,314568384,False,,坪山立新东路,residential,False,198.72,"LINESTRING (114.347778 22.6907651, 114.3462331 22.6918432)",,,,,,,
3206119034,7651570297,0,314568365,False,,民主路,residential,True,297.10699999999997,"LINESTRING (114.347778 22.6907651, 114.3473489 22.6905177, 114.3469425 22.6904138, 114.3462291 22.6903445, 114.344985 22.6902231)",,,,,,,
3206119039,5710167237,0,314568419,False,,坪环路,tertiary,False,9.881,"LINESTRING (114.3419266 22.680535, 114.3419364 22.6806234)",,,,,,,
3206119039,3206118785,0,314568419,False,,坪环路,tertiary,True,15.287,"LINESTRING (114.3419266 22.680535, 114.3419155 22.6803979)",,,,,,,
3206119039,7651570801,0,"[974377338, 1131230250, 541333285]",True,,"['大山陂小桥', '比亚迪路']",secondary,False,305.584,"LINESTRING (114.3419266 22.680535, 114.3417855 22.6805874, 114.3414574 22.6807233, 114.3411012 22.6808731, 114.3406887 22.6810705, 114.3406124 22.6811091, 114.3404522 22.6811902, 114.3403803 22.6812266, 114.3392719 22.6817773)",,yes,,,,,
3206119051,3204490620,0,314568373,False,,体育三路,unclassified,True,268.12,"LINESTRING (114.3412689 22.6804758, 114.3412506 22.6780646)",,,,,,,
3206119051,3206118785,0,681793959,False,,坪环路,tertiary,False,85.581,"LINESTRING (114.3412689 22.6804758, 114.341727 22.6802378, 114.3418088 22.6802279, 114.3418826 22.6802774, 114.3419155 22.6803979)",,,,,,,
3206119051,3206116446,0,"[681793960, 314568386, 681793959]",False,,"['坪环乡桥', '坪环路']",tertiary,True,399.087,"LINESTRING (114.3412689 22.6804758, 114.3410578 22.6805793, 114.3405614 22.6807721, 114.3404462 22.6808169, 114.340178 22.6809901, 114.3378375 22.6821561)",,yes,,,,,
3206684975,3206685001,0,314624383,False,,政通路,unclassified,True,168.709,"LINESTRING (114.3432721 22.7062738, 114.3425408 22.7049148)",,,,,,,
3206684975,10873514888,0,566059458,False,,和畅路,unclassified,False,174.477,"LINESTRING (114.3432721 22.7062738, 114.3447989 22.7055822)",,,,,,,
3206684975,2719758949,0,566059458,False,,和畅路,unclassified,True,153.491,"LINESTRING (114.3432721 22.7062738, 114.3419574 22.706933)",,,,,,,
3206684975,3206685033,0,314624383,False,,政通路,unclassified,False,541.2400000000001,"LINESTRING (114.3432721 22.7062738, 114.3444451 22.7085686, 114.3445497 22.7087395, 114.344716 22.7089374, 114.3453246 22.7095844, 114.3453943 22.7097131, 114.3454348 22.7098826, 114.345448 22.7100496, 114.3454319 22.7101931, 114.3453943 22.7103366, 114.3453329 22.7104811, 114.3452727 22.7105583)",,,,,,,
3206685001,3206684975,0,314624383,False,,政通路,unclassified,False,168.709,"LINESTRING (114.3425408 22.7049148, 114.3432721 22.7062738)",,,,,,,
3206685001,6416056213,0,314624381,True,2,和安路,tertiary,False,163.517,"LINESTRING (114.3425408 22.7049148, 114.3420252 22.7051561, 114.3419856 22.7051747, 114.341675 22.7053201, 114.3416312 22.7053406, 114.3411193 22.7055803)",,,,,,,
3206685033,5172891747,0,"[533153925, 314624383]",False,,政通路,unclassified,False,221.48300000000003,"LINESTRING (114.3452727 22.7105583, 114.3451699 22.7106749, 114.3450548 22.7108234, 114.3449759 22.7109601, 114.3449115 22.7110888, 114.3448579 22.7112471, 114.3448233 22.7113966, 114.3448072 22.7115549, 114.3448179 22.7117281, 114.3448447 22.7118815, 114.3449779 22.7122228, 114.3450293 22.7122558, 114.3451052 22.7122558, 114.3451734 22.7122383)",,,,,,,
3206685033,3206684975,0,314624383,False,,政通路,unclassified,True,541.24,"LINESTRING (114.3452727 22.7105583, 114.3453329 22.7104811, 114.3453943 22.7103366, 114.3454319 22.7101931, 114.345448 22.7100496, 114.3454348 22.7098826, 114.3453943 22.7097131, 114.3453246 22.7095844, 114.344716 22.7089374, 114.3445497 22.7087395, 114.3444451 22.7085686, 114.3432721 22.7062738)",,,,,,,
3206685034,10232620982,0,313305612,True,,丹梓大道,primary,False,1174.036,"LINESTRING (114.3386437 22.71218, 114.3379093 22.7119496, 114.3375881 22.7118853, 114.3372452 22.7118376, 114.3369737 22.7118035, 114.3365597 22.7117811, 114.3362399 22.7117882, 114.3358731 22.7118152, 114.3355465 22.7118552, 114.3352308 22.7119052, 114.3349495 22.7119632, 114.3346087 22.7120512, 114.3342511 22.7121688, 114.333926 22.7122963, 114.3335929 22.7124571, 114.3332489 22.7126379, 114.3328398 22.7128323, 114.3323539 22.7130413, 114.331897 22.7132104, 114.3314668 22.7133497, 114.3311593 22.713434, 114.3308702 22.7135049, 114.330551 22.7135549, 114.3302425 22.713595, 114.3298353 22.7136238, 114.3294494 22.7136373, 114.3290454 22.7136275, 114.328713 22.713609, 114.3283265 22.7135588, 114.3279201 22.713488, 114.3276421 22.7134257)",,,,,,,
3206685034,3972412614,0,"[427946208, 1009230324, 427946207]",True,,,secondary_link,False,664.124,"LINESTRING (114.3386437 22.71218, 114.3381651 22.7120994, 114.3378342 22.7120618, 114.3374997 22.7120383, 114.3371642 22.7120218, 114.336944 22.7120153, 114.3367407 22.7120155, 114.3365355 22.7120238, 114.3363876 22.7120347, 114.3362342 22.7120522, 114.3361016 22.7120682, 114.3359546 22.7120809, 114.3357949 22.7120936, 114.3356406 22.7120937, 114.3355213 22.7120847, 114.3354064 22.7120615, 114.3353098 22.7120358, 114.3352036 22.7119904, 114.3351011 22.7119371, 114.3350117 22.7118838, 114.3349125 22.7118066, 114.334856 22.7117553, 114.3347964 22.7116905, 114.3347025 22.7115656, 114.3345491 22.7113613, 114.334469 22.7112612, 114.3343888 22.7111807, 114.3342991 22.7111094, 114.3342324 22.7110656, 114.3341474 22.7110228, 114.3340448 22.7109872, 114.3337581 22.7109065, 114.333085 22.7107594, 114.3327154 22.7106464)",,yes,40,,,,
3207727254,10873514894,0,1183823689,True,,坪山大道,trunk,False,9.157,"LINESTRING (114.3429147 22.7018418, 114.3428753 22.7017679)",S356,,,,,,
3207727254,3384288538,0,856438660,True,2,甲片路,residential,False,253.993,"LINESTRING (114.3429147 22.7018418, 114.3408358 22.7028044, 114.3406987 22.7028605)",,,,,,,
3207727255,7899996364,0,846692256,True,3,金碧路,secondary,False,174.45,"LINESTRING (114.2954426 22.676837, 114.2970925 22.6772162)",,,,,,,
3207727256,9020405290,0,314727393,True,,龙坪路,secondary,False,11.823,"LINESTRING (114.3415982 22.699374, 114.3416969 22.6993191)",,,,,,,
3207727256,7092401198,0,582208410,True,,坪山大道,trunk,False,45.792,"LINESTRING (114.3415982 22.699374, 114.341558 22.6992985, 114.3415306 22.6992472, 114.3414011 22.6990045)",S356,,,,,,
3207727461,9020405403,0,314727384,True,,坪山大道,trunk,False,656.797,"LINESTRING (114.3487393 22.7166754, 114.3486208 22.7164643, 114.3485181 22.7162598, 114.3484247 22.7160352, 114.3483489 22.7158156, 114.3479786 22.7145388, 114.3477024 22.7135867, 114.3469555 22.711012)",S356,,,,,,
3207727467,3207727509,0,314727389,False,,坪山园丁路,residential,True,248.276,"LINESTRING (114.3369902 22.6975105, 114.3366062 22.6957254, 114.3364621 22.6953345)",,,,,,,
3207727467,3384288585,0,331368786,False,,长安街,residential,True,353.903,"LINESTRING (114.3369902 22.6975105, 114.3369425 22.6975305, 114.3338496 22.6988277)",,,,,,,
3207727467,3384288585,1,"[331368782, 846684135]",False,,飞西北路,residential,"[False, True]",435.07099999999997,"LINESTRING (114.3369902 22.6975105, 114.3369986 22.6977035, 114.3369589 22.697877, 114.336857 22.6980564, 114.3367283 22.698164, 114.335679 22.6988715, 114.335636 22.6989313, 114.3356007 22.6989605, 114.3355616 22.6989929, 114.3352424 22.6990894, 114.3351083 22.6988494, 114.3346302 22.6990476, 114.3338496 22.6988277)",,,,,,,
3207727467,3384288557,0,846684134,False,,飞跃路,residential,False,175.965,"LINESTRING (114.3369902 22.6975105, 114.3371301 22.6974705, 114.337261 22.6974618, 114.3373694 22.6974747, 114.3374709 22.6975116, 114.338278 22.6980276, 114.3383627 22.6980927, 114.3384422 22.6981841)",,,,,,,
3207727470,10819832050,0,314727391,True,,坪山大道,trunk,False,38.093,"LINESTRING (114.3385498 22.693766, 114.3385149 22.6937025, 114.3384882 22.6936539, 114.3383818 22.6934605)",S356,,,,,,
3207727470,3206116455,0,315873984,True,,深汕公路,secondary,False,37.502,"LINESTRING (114.3385498 22.693766, 114.3386567 22.693729, 114.3388921 22.6936476)",,,,,,,
3207727476,9020405424,0,1183823688,True,2,和安路,tertiary,False,11.846,"LINESTRING (114.3440943 22.7040525, 114.3441941 22.7039989)",,,,,,,
3207727476,3207727254,0,1183823689,True,,坪山大道,trunk,False,273.986,"LINESTRING (114.3440943 22.7040525, 114.3440816 22.7040291, 114.3440704 22.7040083, 114.3440521 22.7039739, 114.3429147 22.7018418)",S356,,,,,,
3207727504,3384288575,0,331368758,False,,山吓路,residential,True,103.326,"LINESTRING (114.3422085 22.7005181, 114.3413048 22.7009285)",,,,,,,
3207727504,7092401191,0,1183823689,True,,坪山大道,trunk,False,90.987,"LINESTRING (114.3422085 22.7005181, 114.3418169 22.6997839)",S356,,,,,,
3207727506,3384288585,0,331368786,False,,长安街,residential,False,27.959,"LINESTRING (114.3336015 22.6989318, 114.3338496 22.6988277)",,,,,,,
3207727506,7651871788,0,846684136,False,,宝西路,residential,False,120.325,"LINESTRING (114.3336015 22.6989318, 114.3340358 22.699937)",,,,,,,
3207727506,7899908522,0,846684136,False,,宝西路,residential,True,50.782,"LINESTRING (114.3336015 22.6989318, 114.3333658 22.6985302)",,,,,,,
3207727509,3207727467,0,314727389,False,,坪山园丁路,residential,False,248.276,"LINESTRING (114.3364621 22.6953345, 114.3366062 22.6957254, 114.3369902 22.6975105)",,,,,,,
3207727509,2282049701,0,736999553,True,,深汕公路,secondary,False,493.44200000000006,"LINESTRING (114.3364621 22.6953345, 114.3354888 22.696002, 114.335443 22.6960334, 114.335279 22.6961459, 114.3352324 22.6961779, 114.3341748 22.6968863, 114.3327116 22.6978663, 114.332665 22.6978975, 114.3325799 22.6979545)",,,,,,,
3207727510,3207727470,0,736999552,True,,坪山大道,trunk,False,15.026,"LINESTRING (114.3386161 22.6938865, 114.3385498 22.693766)",S356,,,,,,
3207727510,2282049695,0,736999553,True,,深汕公路,secondary,False,33.721000000000004,"LINESTRING (114.3386161 22.6938865, 114.3385551 22.6939182, 114.3384941 22.6939499, 114.338338 22.6940477)",,,,,,,
3207727514,8172990031,0,582208410,True,,坪山大道,trunk,False,24.782,"LINESTRING (114.3406347 22.6975678, 114.3405281 22.6973678)",S356,,,,,,
3207727514,3384288544,0,"[331368753, 846684129]",False,,"['飞东西路', '飞跃路']",residential,"[False, True]",493.401,"LINESTRING (114.3406347 22.6975678, 114.3404727 22.6976864, 114.34036 22.6977309, 114.3402688 22.6977507, 114.3399409 22.6977658, 114.3398236 22.6977853, 114.3396432 22.6978474, 114.3394535 22.697919, 114.3389465 22.6980773, 114.3387617 22.6981474, 114.3385333 22.6982275, 114.338691 22.6983621, 114.3387829 22.698493, 114.3389827 22.6989318, 114.3389673 22.6990426, 114.3389593 22.6992628, 114.3391608 22.6996387, 114.3394566 22.7000939, 114.3395795 22.7003185)",,,,,,,
3207727534,1305742477,0,710477684,True,,丹梓大道,primary,False,29.617,"LINESTRING (114.3508405 22.7197924, 114.3510608 22.7199646)",,,,,,,
3207727534,6679927796,0,314727384,True,,坪山大道,trunk,False,99.69999999999999,"LINESTRING (114.3508405 22.7197924, 114.3507704 22.7196352, 114.350657 22.7194213, 114.3505399 22.7192289, 114.3503901 22.7189994)",S356,,,,,,
3207727548,3207727476,0,314727384,True,,坪山大道,trunk,False,10.237,"LINESTRING (114.3441388 22.7041349, 114.3440943 22.7040525)",S356,,,,,,
3207727548,3206685001,0,314624381,True,2,和安路,tertiary,False,185.483,"LINESTRING (114.3441388 22.7041349, 114.3441002 22.7041548, 114.3440657 22.7041726, 114.3434747 22.7044775, 114.3425408 22.7049148)",,,,,,,
3207727549,11124373238,0,1199352235,False,,,residential,True,6.757,"LINESTRING (114.2957336 22.6759317, 114.2956697 22.675917)",,,,,,,
3207727549,3207727255,0,314727386,True,2,汤坑路,tertiary,False,105.21000000000001,"LINESTRING (114.2957336 22.6759317, 114.295661 22.6760846, 114.2956049 22.6762424, 114.2954811 22.676696, 114.2954695 22.6767385, 114.2954426 22.676837)",Y204,,,,,,
3207727554,9734969671,0,314624380,True,,兰竹西路,tertiary,False,8.004,"LINESTRING (114.3357108 22.7068871, 114.335786 22.7069063)",,,,,,,
3207727554,10873514842,0,976400289,True,,甲片路,unclassified,False,233.03100000000003,"LINESTRING (114.3357108 22.7068871, 114.3357989 22.7065866, 114.3359759 22.7060583, 114.3360717 22.7057813, 114.3362581 22.7053763, 114.3365598 22.7049601)",,,,,,,
3207737144,3207737162,0,819390330,True,,宝坪路,secondary,False,52.66,"LINESTRING (114.271442 22.6644721, 114.2714165 22.6639991)",,,,,,,
