grid_index,y,x
2137,22.5437274,114.0762078
2138,22.5433057,114.0841613
2139,22.5440736,114.0934394
2140,22.5437761,114.101316
2141,22.5441545,114.1100417
2142,22.5436124,114.1180857
2143,22.5438805,114.1260501
2144,22.5450742,114.1357144
2145,22.5443083,114.1442536
2146,22.5457101,114.1496515
2155,22.5443204,114.2282332
2185,22.5434047,114.48075
2186,22.5456329,114.4866612
2188,22.5439519,114.5082567
2189,22.5431291,114.5144075
2199,22.5430321,114.604188
2213,22.5480527,113.8748952
2214,22.5477181,113.8816319
2215,22.5470361,113.8896726
2216,22.5470444,113.8999132
2217,22.5482056,113.9050817
2218,22.5478927,113.9165496
2219,22.5484082,113.9245285
2220,22.547036,113.9335591
2221,22.5481341,113.9406334
2222,22.5478861,113.9489779
2223,22.5471024,113.960237
2224,22.5474152,113.9670804
2225,22.5482861,113.9743974
2226,22.5477122,113.9828314
2227,22.54835,113.9923439
2228,22.5478957,113.9999908
2229,22.5478191,114.0092385
2230,22.5482119,114.0149916
2231,22.5487702,114.0243999
2232,22.5479512,114.0340327
2233,22.5482798,114.0414865
2234,22.5474271,114.050624
2235,22.5475466,114.059005
2236,22.5476774,114.0677865
2237,22.5474385,114.0759976
2238,22.5471497,114.0847636
2239,22.5481917,114.0937536
2240,22.5478359,114.1015319
2241,22.5475836,114.1098161
2242,22.5479685,114.1183091
2243,22.5479157,114.126399
2244,22.5483345,114.1351365
2245,22.5477952,114.1414193
2246,22.5473112,114.1493657
2255,22.5478794,114.2282364
2256,22.5493493,114.2326796
2289,22.5465436,114.5153312
2290,22.5475281,114.5205364
2311,22.5521884,113.8561104
2313,22.5514198,113.872737
2314,22.551195,113.8824314
2315,22.5524288,113.890384
2316,22.5509757,113.8986542
2317,22.5524995,113.9071899
2318,22.5524134,113.9182889
2319,22.5516489,113.9230492
2320,22.552594,113.9320075
2321,22.5513859,113.9404156
2322,22.5524046,113.948761
2323,22.5503372,113.9544692
2324,22.5512952,113.9661746
2325,22.5511475,113.9752269
2326,22.5512619,113.9806602
2327,22.5509284,113.9922987
2328,22.5515958,114.0000176
2329,22.5518176,114.0084259
2330,22.5523486,114.0175106
2331,22.5514144,114.0213055
2332,22.5514254,114.0334922
2333,22.5512926,114.0424534
2334,22.5513399,114.0510165
2335,22.5512624,114.0589528
2336,22.551557,114.0677181
2337,22.5514887,114.0760694
2338,22.551612,114.084324
2339,22.5517484,114.0928878
2340,22.5515931,114.1014023
2341,22.5520774,114.1105565
2342,22.5519155,114.1183541
2343,22.550945,114.1264288
2344,22.5524272,114.1358951
2345,22.5524258,114.1434505
2346,22.5524203,114.1513257
2354,22.5528093,114.2215115
2355,22.551852,114.2284128
2356,22.5530694,114.2346898
2384,22.5509202,114.4717727
2385,22.5510279,114.478593
2390,22.5513663,114.5218965
2411,22.5559236,113.8570192
2412,22.5541751,113.8659897
2413,22.5554513,113.8730386
2414,22.5551034,113.8827481
2415,22.5559658,113.8896166
2416,22.5561933,113.8986203
2417,22.5548773,113.9071643
