osmid,y,x,street_count,ref,highway,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
9949751455,22.7519618,114.042064,1,,,POINT (114.042064 22.7519618),76,33,7633,22.7532914915,114.04222316650001,0.1487530491677401
5162537320,22.7518327,114.0581896,3,,,POINT (114.0581896 22.7518327),76,35,7635,22.7532914915,114.05912436450001,0.18841418400889706
3156355111,22.7531298,114.2113322,3,,,POINT (114.2113322 22.7531298),76,53,7653,22.7532914915,114.2112351465,0.020549869868322572
11301409929,22.7532985,114.2189844,3,,,POINT (114.2189844 22.7532985),76,54,7654,22.7532914915,114.2196857455,0.07192130942143622
9209948306,22.7545964,114.2278241,3,,,POINT (114.2278241 22.7545964),76,55,7655,22.7532914915,114.2281363445,0.14858978775664128
9159809527,22.7548996,114.2355799,3,,,POINT (114.2355799 22.7548996),76,56,7656,22.7532914915,114.2365869435,0.20648866195981014
10283979414,22.7530566,114.2452399,1,,,POINT (114.2452399 22.7530566),76,57,7657,22.7532914915,114.2450375425,0.033357975643851165
10283979806,22.7535068,114.2496532,1,,,POINT (114.2496532 22.7535068),76,58,7658,22.7532914915,114.2534881415,0.3939688417631802
10705744171,22.7538003,114.2645527,4,,,POINT (114.2645527 22.7538003),76,59,7659,22.7532914915,114.2619387405,0.2739450689547
10705744185,22.7524867,114.2692057,1,,,POINT (114.2692057 22.7524867),76,60,7660,22.7532914915,114.2703893395,0.1507963923247085
9256377782,22.7543627,114.2792845,3,,,POINT (114.2792845 22.7543627),76,61,7661,22.7532914915,114.2788399385,0.12753809778446434
8221383886,22.7526038,114.3181649,3,,,POINT (114.3181649 22.7526038),76,66,7666,22.7532914915,114.3210929335,0.3098305688992543
8172740715,22.7541419,114.3425293,3,,,POINT (114.3425293 22.7541419),76,69,7669,22.7532914915,114.3464447305,0.41247865042440546
7311749315,22.7527894,114.3553575,1,,,POINT (114.3553575 22.7527894),76,70,7670,22.7532914915,114.3548953295,0.07323232654635718
9735169998,22.7530522,114.3625402,3,,,POINT (114.3625402 22.7530522),76,71,7671,22.7532914915,114.3633459285,0.08679963057892978
6679927759,22.7532738,114.3724794,3,,,POINT (114.3724794 22.7532738),76,72,7672,22.7532914915,114.3717965275,0.07005047022426597
7357390417,22.752752,114.3801577,1,,,POINT (114.3801577 22.752752),76,73,7673,22.7532914915,114.3802471265,0.060685536359529356
6679927746,22.7543743,114.3901972,1,,,POINT (114.3901972 22.7543743),76,74,7674,22.7532914915,114.3886977255,0.1952903734352374
10824646999,22.7533716,114.3965038,5,,,POINT (114.3965038 22.7533716),76,75,7675,22.7532914915,114.3971483245,0.06668813715733683
9035726574,22.7538105,114.4065877,3,,,POINT (114.4065877 22.7538105),76,76,7676,22.7532914915,114.40559892350001,0.11666452837670198
3813831074,22.756989,113.7893074,1,,,POINT (113.7893074 22.756989),77,3,7703,22.757098002499998,113.7887051965,0.06292751798063873
3318397447,22.7570843,113.7977397,4,,,POINT (113.7977397 22.7570843),77,4,7704,22.757098002499998,113.7971557955,0.05989221945963517
3239227546,22.7565735,113.8022016,4,,,POINT (113.8022016 22.7565735),77,5,7705,22.757098002499998,113.8056063945,0.353961911228833
4301907321,22.7570041,113.8157446,3,,,POINT (113.8157446 22.7570041),77,6,7706,22.757098002499998,113.8140569935,0.17335983774941696
5062737511,22.7571838,113.8222569,3,,,POINT (113.8222569 22.7571838),77,7,7707,22.757098002499998,113.8225075925,0.02741894544624521
5062737491,22.758651,113.8314521,1,,,POINT (113.8314521 22.758651),77,8,7708,22.757098002499998,113.8309581915,0.17995867416585085
3245861459,22.7568999,113.8392109,3,,,POINT (113.8392109 22.7568999),77,9,7709,22.757098002499998,113.8394087905,0.029949552974999617
3245861242,22.7558081,113.8475699,3,,,POINT (113.8475699 22.7558081),77,10,7710,22.757098002499998,113.8478593895,0.1464700740188369
3045584663,22.757254,113.8545129,4,,,POINT (113.8545129 22.757254),77,11,7711,22.757098002499998,113.8563099885,0.18508571566836152
3045584718,22.7571622,113.8636194,3,,,POINT (113.8636194 22.7571622),77,12,7712,22.757098002499998,113.8647605875,0.11723343698747146
3044157530,22.7568361,113.8721268,1,,,POINT (113.8721268 22.7568361),77,13,7713,22.757098002499998,113.8732111865,0.11494218495087101
9014259107,22.7589468,113.8803007,4,,,POINT (113.8803007 22.7589468),77,14,7714,22.757098002499998,113.8816617855,0.2484747626268963
3615092995,22.756182,113.8919463,1,,,POINT (113.8919463 22.756182),77,15,7715,22.757098002499998,113.8901123845,0.21386085116400566
3053049751,22.7574099,113.8978706,3,,,POINT (113.8978706 22.7574099),77,16,7716,22.757098002499998,113.8985629835,0.07901417738462527
11266140592,22.7588241,113.9060188,3,,,POINT (113.9060188 22.7588241),77,17,7717,22.757098002499998,113.9070135825,0.21735459161277335
6875139977,22.7566539,113.9162981,3,,,POINT (113.9162981 22.7566539),77,18,7718,22.757098002499998,113.9154641815,0.09874401955356092
10801054499,22.7559982,113.9231089,4,,,POINT (113.9231089 22.7559982),77,19,7719,22.757098002499998,113.9239147805,0.14759361004025656
6868458962,22.7560339,113.9319627,3,,,POINT (113.9319627 22.7560339),77,20,7720,22.757098002499998,113.9323653795,0.12532032087826217
6776957825,22.7558922,113.9392974,3,,,POINT (113.9392974 22.7558922),77,21,7721,22.757098002499998,113.9408159785,0.20548479982860007
10956487565,22.7567389,113.9496418,1,,,POINT (113.9496418 22.7567389),77,22,7722,22.757098002499998,113.9492665775,0.055450449700563606
11246168641,22.757805,113.9595283,1,,,POINT (113.9595283 22.757805),77,23,7723,22.757098002499998,113.9577171765,0.20166405544509175
7077013981,22.7587353,113.9964307,1,,,POINT (113.9964307 22.7587353),77,28,7728,22.757098002499998,113.99997017150001,0.40603484218960884
7226664501,22.7556136,114.019311,3,,,POINT (114.019311 22.7556136),77,30,7730,22.757098002499998,114.01687136950001,0.2997051511319818
9028966367,22.7557815,114.0242748,1,,,POINT (114.0242748 22.7557815),77,31,7731,22.757098002499998,114.02532196850001,0.1815465178625056
9968102664,22.7588604,114.034555,1,,,POINT (114.034555 22.7588604),77,32,7732,22.757098002499998,114.03377256750001,0.21175651261398978
5195166934,22.7552454,114.0456172,1,,,POINT (114.0456172 22.7552454),77,33,7733,22.757098002499998,114.04222316650001,0.4044199671642091
11301409931,22.7566129,114.218113,1,,,POINT (114.218113 22.7566129),77,54,7754,22.757098002499998,114.2196857455,0.17004962043172828
5598927730,22.7577245,114.2259299,3,55,motorway_junction,POINT (114.2259299 22.7577245),77,55,7755,22.757098002499998,114.2281363445,0.23672773041845172
9159809557,22.7571078,114.239399,3,,,POINT (114.239399 22.7571078),77,56,7756,22.757098002499998,114.2365869435,0.288346782476004
9159809483,22.7555,114.244825,3,,,POINT (114.244825 22.7555),77,57,7757,22.757098002499998,114.2450375425,0.17902131625657441
5234188039,22.7553511,114.2659979,3,,,POINT (114.2659979 22.7553511),77,59,7759,22.757098002499998,114.2619387405,0.45931906577224607
10705749520,22.7572422,114.2671316,1,,,POINT (114.2671316 22.7572422),77,60,7760,22.757098002499998,114.2703893395,0.33442892539042907
10747554229,22.7562356,114.2809938,3,,,POINT (114.2809938 22.7562356),77,61,7761,22.757098002499998,114.2788399385,0.24077523973817103
7323798793,22.7575909,114.297021,1,,,POINT (114.297021 22.7575909),77,63,7763,22.757098002499998,114.2957411365,0.14222026144004216
8221383910,22.7572269,114.3162908,1,,,POINT (114.3162908 22.7572269),77,65,7765,22.757098002499998,114.3126423345,0.3743833398536751
8221383902,22.757185,114.3190579,3,,,POINT (114.3190579 22.757185),77,66,7766,22.757098002499998,114.3210929335,0.20889381755453318
7041254880,22.7571612,114.3270972,1,,,POINT (114.3270972 22.7571612),77,67,7767,22.757098002499998,114.3295435325,0.25094221071693185
8172740706,22.7589737,114.3456324,3,,,POINT (114.3456324 22.7589737),77,69,7769,22.757098002499998,114.3464447305,0.22458550569081784
5143063646,22.7575657,114.3546865,3,,,POINT (114.3546865 22.7575657),77,70,7770,22.757098002499998,114.3548953295,0.05624145442121538
7694007775,22.7562168,114.3634698,3,,,POINT (114.3634698 22.7562168),77,71,7771,22.757098002499998,114.3633459285,0.09880506609113014
10821078141,22.7571793,114.3719994,3,,,POINT (114.3719994 22.7571793),77,72,7772,22.757098002499998,114.3717965275,0.022681584790789244
7357490609,22.7579213,114.3801535,1,,,POINT (114.3801535 22.7579213),77,73,7773,22.757098002499998,114.3802471265,0.09204851242197815
10824638256,22.7564604,114.3881821,3,,,POINT (114.3881821 22.7564604),77,74,7774,22.757098002499998,114.3886977255,0.08844188834872053
7311628646,22.7563986,114.3970792,4,,,POINT (114.3970792 22.7563986),77,75,7775,22.757098002499998,114.3971483245,0.07809233986711132
10824706577,22.7577134,114.405697,4,,,POINT (114.405697 22.7577134),77,76,7776,22.757098002499998,114.40559892350001,0.06916411310888604
9006653109,22.7561046,114.4129955,3,,,POINT (114.4129955 22.7561046),77,77,7777,22.757098002499998,114.41404952250001,0.15454019626586052
3813831060,22.7616678,113.7897639,1,,,POINT (113.7897639 22.7616678),78,3,7803,22.760904513499998,113.7887051965,0.13779575216372877
3318397404,22.7615202,113.7977574,4,,,POINT (113.7977574 22.7615202),78,4,7804,22.760904513499998,113.7971557955,0.09215253377414205
3183066167,22.760126,113.8068965,4,,,POINT (113.8068965 22.760126),78,5,7805,22.760904513499998,113.8056063945,0.15809003195489102
4301907305,22.7611872,113.8133102,1,,,POINT (113.8133102 22.7611872),78,6,7806,22.760904513499998,113.8140569935,0.08277369732554639
6315483235,22.7610902,113.822646,3,,,POINT (113.822646 22.7610902),78,7,7807,22.760904513499998,113.8225075925,0.02505434234225539
5078744934,22.7594199,113.8325565,1,,,POINT (113.8325565 22.7594199),78,8,7808,22.760904513499998,113.8309581915,0.2326158790147991
8928575101,22.7610791,113.8385518,1,,,POINT (113.8385518 22.7610791),78,9,7809,22.760904513499998,113.8394087905,0.08999109485007303
6056883698,22.7620744,113.8448141,3,,,POINT (113.8448141 22.7620744),78,10,7810,22.760904513499998,113.8478593895,0.33826373652265423
3114987081,22.7622943,113.8551504,4,,,POINT (113.8551504 22.7622943),78,11,7811,22.760904513499998,113.8563099885,0.1949837931613918
2456735592,22.760505,113.8640958,4,,,POINT (113.8640958 22.760505),78,12,7812,22.760904513499998,113.8647605875,0.08136278833627786
9014259108,22.7590769,113.8802116,4,,,POINT (113.8802116 22.7590769),78,14,7814,22.760904513499998,113.8816617855,0.25181288379101163
4220232905,22.7613779,113.8879924,3,,,POINT (113.8879924 22.7613779),78,15,7815,22.760904513499998,113.8901123845,0.2236566124296832
3053049884,22.7619161,113.8980798,1,,,POINT (113.8980798 22.7619161),78,16,7816,22.760904513499998,113.8985629835,0.1229107178875411
7077065887,22.7627863,113.9053719,3,,,POINT (113.9053719 22.7627863),78,17,7817,22.760904513499998,113.9070135825,0.26854901810018855
10801054437,22.7619372,113.915319,3,,,POINT (113.915319 22.7619372),78,18,7818,22.760904513499998,113.9154641815,0.11579039093418013
10801054555,22.7601436,113.9229008,4,,,POINT (113.9229008 22.7601436),78,19,7819,22.760904513499998,113.9239147805,0.134046627890286
11252340305,22.7595626,113.9327435,1,,,POINT (113.9327435 22.7595626),78,20,7820,22.760904513499998,113.9323653795,0.1541687671877741
10801118915,22.7604523,113.9421439,4,,,POINT (113.9421439 22.7604523),78,21,7821,22.760904513499998,113.9408159785,0.1451480780581762
10956487131,22.7615356,113.9496408,3,,,POINT (113.9496408 22.7615356),78,22,7822,22.760904513499998,113.9492665775,0.07997925596965004
3958635223,22.7600784,113.958145,3,,,POINT (113.958145 22.7600784),78,23,7823,22.760904513499998,113.9577171765,0.1017965609833865
9028966390,22.761251,114.0211281,1,,,POINT (114.0211281 22.761251),78,31,7831,22.760904513499998,114.02532196850001,0.4317439447408197
9968102667,22.7591862,114.0311209,1,,,POINT (114.0311209 22.7591862),78,32,7832,22.760904513499998,114.03377256750001,0.33231395847408735
5598927742,22.7597679,114.2346341,3,55,motorway_junction,POINT (114.2346341 22.7597679),78,56,7856,22.760904513499998,114.2365869435,0.23678753558874063
9159809551,22.759038,114.243222,1,,,POINT (114.243222 22.759038),78,57,7857,22.760904513499998,114.2450375425,0.27880289954259047
5694048323,22.7596833,114.2660144,3,,,POINT (114.2660144 22.7596833),78,59,7859,22.760904513499998,114.2619387405,0.43941184399972905
10747554257,22.7613108,114.2774512,1,,,POINT (114.2774512 22.7613108),78,61,7861,22.760904513499998,114.2788399385,0.14939005177846018
2007890436,22.7610524,114.2888354,3,,,POINT (114.2888354 22.7610524),78,62,7862,22.760904513499998,114.2872905375,0.1592550235970121
10747554411,22.7620135,114.2938747,3,,,POINT (114.2938747 22.7620135),78,63,7863,22.760904513499998,114.2957411365,0.2276642523889595
10743117829,22.7627712,114.3047203,3,,,POINT (114.3047203 22.7627712),78,64,7864,22.760904513499998,114.3041917355,0.2145248908468932
7041254860,22.7627471,114.3168404,3,,,POINT (114.3168404 22.7627471),78,65,7865,22.760904513499998,114.3126423345,0.47672331033004994
8221383903,22.7593875,114.3222524,3,,,POINT (114.3222524 22.7593875),78,66,7866,22.760904513499998,114.3210929335,0.2063701001913517
9278139902,22.7610922,114.3457883,3,,,POINT (114.3457883 22.7610922),78,69,7869,22.760904513499998,114.3464447305,0.07046889913865112
7694007796,22.761873,114.3553549,3,,,POINT (114.3553549 22.761873),78,70,7870,22.760904513499998,114.3548953295,0.1175492085278506
7694007786,22.7608507,114.362435,1,,,POINT (114.362435 22.7608507),78,71,7871,22.760904513499998,114.3633459285,0.09359435444970748
7676534694,22.7611902,114.3711679,3,,,POINT (114.3711679 22.7611902),78,72,7872,22.760904513499998,114.3717965275,0.071859692927124
3505029086,22.759818,114.3769949,1,,,POINT (114.3769949 22.759818),78,73,7873,22.760904513499998,114.3802471265,0.3546819481692072
5859958046,22.7599612,114.3967213,3,,,POINT (114.3967213 22.7599612),78,75,7875,22.760904513499998,114.3971483245,0.11366368080562199
8395647428,22.7619348,114.40551,3,,,POINT (114.40551 22.7619348),78,76,7876,22.760904513499998,114.40559892350001,0.11492489355190663
5062733572,22.7665431,113.7902895,2,,,POINT (113.7902895 22.7665431),79,3,7903,22.7647110245,113.7887051965,0.2605538991366843
3542132163,22.7642555,113.7967595,3,,,POINT (113.7967595 22.7642555),79,4,7904,22.7647110245,113.7971557955,0.06493614755037602
4301906981,22.765551,113.8049621,4,,,POINT (113.8049621 22.765551),79,5,7905,22.7647110245,113.8056063945,0.11440209640099809
4301907310,22.7644915,113.8173742,1,,,POINT (113.8173742 22.7644915),79,6,7906,22.7647110245,113.8140569935,0.3409982966895962
6315483219,22.7647163,113.8242298,3,,,POINT (113.8242298 22.7647163),79,7,7907,22.7647110245,113.8225075925,0.17658411635198598
5078743754,22.764211,113.8310153,4,,,POINT (113.8310153 22.764211),79,8,7908,22.7647110245,113.8309581915,0.055907673462880114
8928575108,22.7633948,113.8394323,1,,,POINT (113.8394323 22.7633948),79,9,7909,22.7647110245,113.8394087905,0.1463773359763073
6061868317,22.7653492,113.8478105,3,,,POINT (113.8478105 22.7653492),79,10,7910,22.7647110245,113.8478593895,0.07113870989787309
2456724182,22.7633272,113.8551969,3,,,POINT (113.8551969 22.7633272),79,11,7911,22.7647110245,113.8563099885,0.19157947987458016
8901528848,22.7634208,113.8645072,3,,,POINT (113.8645072 22.7634208),79,12,7912,22.7647110245,113.8647605875,0.14579989901763674
4220232591,22.7644731,113.8897926,3,,,POINT (113.8897926 22.7644731),79,15,7915,22.7647110245,113.8901123845,0.04213081511001997
3958635328,22.7647797,113.8993215,3,,,POINT (113.8993215 22.7647797),79,16,7916,22.7647110245,113.8985629835,0.07814697231798508
6875142702,22.7633982,113.9086176,4,,,POINT (113.9086176 22.7633982),79,17,7917,22.7647110245,113.9070135825,0.21990659818476474
3110728468,22.764561,113.9154244,3,,,POINT (113.9154244 22.764561),79,18,7918,22.7647110245,113.9154641815,0.017173394693005713
2473907738,22.7635856,113.9240365,3,,,POINT (113.9240365 22.7635856),79,19,7919,22.7647110245,113.9239147805,0.12576228404825396
3110732155,22.7652256,113.9323532,1,,,POINT (113.9323532 22.7652256),79,20,7920,22.7647110245,113.9323653795,0.0572318109965813
10801118922,22.7650779,113.9406016,4,,,POINT (113.9406016 22.7650779),79,21,7921,22.7647110245,113.9408159785,0.04633966663580451
10956486611,22.7644927,113.9499064,1,,,POINT (113.9499064 22.7644927),79,22,7922,22.7647110245,113.9492665775,0.0699507280933037
4869607004,22.7649599,114.030554,1,,,POINT (114.030554 22.7649599),79,32,7932,22.7647110245,114.03377256750001,0.3311674511075832
5948307898,22.7629256,114.2316983,1,,,POINT (114.2316983 22.7629256),79,55,7955,22.7647110245,114.2281363445,0.4156924399696577
9159809439,22.7633548,114.2436368,1,,,POINT (114.2436368 22.7633548),79,57,7957,22.7647110245,114.2450375425,0.2082542259709666
7735566731,22.7665398,114.2678527,3,,,POINT (114.2678527 22.7665398),79,60,7960,22.7647110245,114.2703893395,0.33014693516766086
10747554396,22.765504,114.2793229,4,,,POINT (114.2793229 22.765504),79,61,7961,22.7647110245,114.2788399385,0.10112849071437097
10747554366,22.7661326,114.2854421,1,,,POINT (114.2854421 22.7661326),79,62,7962,22.7647110245,114.2872905375,0.2467923026252652
10747554408,22.7646287,114.2959692,3,,,POINT (114.2959692 22.7646287),79,63,7963,22.7647110245,114.2957411365,0.025111961782621154
10743117882,22.764703,114.3039081,1,,,POINT (114.3039081 22.764703),79,64,7964,22.7647110245,114.3041917355,0.029095691935498633
10743117753,22.7650401,114.3142511,4,,,POINT (114.3142511 22.7650401),79,65,7965,22.7647110245,114.3126423345,0.16896124569154955
3153917089,22.7647147,114.3210375,3,3625,motorway_junction,POINT (114.3210375 22.7647147),79,66,7966,22.7647110245,114.3210929335,0.005698439332445364
7260364806,22.7644292,114.328414,1,,,POINT (114.328414 22.7644292),79,67,7967,22.7647110245,114.3295435325,0.11997931245493455
7041254874,22.7650078,114.3369528,4,,,POINT (114.3369528 22.7650078),79,68,7968,22.7647110245,114.3379941315,0.11175414579871362
7676534708,22.7642528,114.3477646,4,,,POINT (114.3477646 22.7642528),79,69,7969,22.7647110245,114.3464447305,0.1446044907552899
7694007725,22.765078,114.354895,3,71,motorway_junction,POINT (114.354895 22.765078),79,70,7970,22.7647110245,114.3548953295,0.04080582778862566
3964062725,22.7641781,114.3634859,1,,,POINT (114.3634859 22.7641781),79,71,7971,22.7647110245,114.3633459285,0.06097164947380541
7260507236,22.7634744,114.3707229,3,,,POINT (114.3707229 22.7634744),79,72,7972,22.7647110245,114.3717965275,0.1761426102262375
7694103251,22.7644985,114.3967992,1,,,POINT (114.3967992 22.7644985),79,75,7975,22.7647110245,114.3971483245,0.0428936703854205
7694103268,22.7640423,114.4052044,1,,,POINT (114.4052044 22.7640423),79,76,7976,22.7647110245,114.40559892350001,0.08464971360607823
9006653093,22.7644718,114.4124798,4,,,POINT (114.4124798 22.7644718),79,77,7977,22.7647110245,114.41404952250001,0.16313191346651199
7638490808,22.766791,113.7904215,2,,crossing,POINT (113.7904215 22.766791),80,3,8003,22.7685175355,113.7887051965,0.26043028116121586
7312141790,22.7683195,113.7970142,3,,,POINT (113.7970142 22.7683195),80,4,8004,22.7685175355,113.7971557955,0.026375583949371346
4301907293,22.7693984,113.8045898,1,,,POINT (113.8045898 22.7693984),80,5,8005,22.7685175355,113.8056063945,0.1430311219633217
3047090718,22.7702411,113.8165356,3,,,POINT (113.8165356 22.7702411),80,6,8006,22.7685175355,113.8140569935,0.3182963600908401
8928575167,22.767828,113.8216084,3,,,POINT (113.8216084 22.767828),80,7,8007,22.7685175355,113.8225075925,0.11991066760570539
8928575258,22.7686623,113.8319601,3,,,POINT (113.8319601 22.7686623),80,8,8008,22.7685175355,113.8309581915,0.10397934441364277
6061868293,22.7684592,113.8397783,3,,,POINT (113.8397783 22.7684592),80,9,8009,22.7685175355,113.8394087905,0.03843716869527547
5062737514,22.7681629,113.8475024,3,,,POINT (113.8475024 22.7681629),80,10,8010,22.7685175355,113.8478593895,0.05380277142188013
2456724158,22.7684811,113.8551173,4,,,POINT (113.8551173 22.7684811),80,11,8011,22.7685175355,113.8563099885,0.1223536622472537
2456735431,22.7680942,113.8641877,3,,,POINT (113.8641877 22.7680942),80,12,8012,22.7685175355,113.8647605875,0.07527308640009019
9024175055,22.7684088,113.8722655,3,,,POINT (113.8722655 22.7684088),80,13,8013,22.7685175355,113.8732111865,0.09771237292393531
11219276117,22.7678549,113.8812904,3,,,POINT (113.8812904 22.7678549),80,14,8014,22.7685175355,113.8816617855,0.08293944439548749
4220233027,22.7684469,113.8907525,3,,,POINT (113.8907525 22.7684469),80,15,8015,22.7685175355,113.8901123845,0.06609947133375163
7202423247,22.7694716,113.8976812,3,,,POINT (113.8976812 22.7694716),80,16,8016,22.7685175355,113.8985629835,0.13938537852850819
6797030571,22.7684227,113.9073568,3,,,POINT (113.9073568 22.7684227),80,17,8017,22.7685175355,113.9070135825,0.036736210224027455
10801054314,22.7692557,113.9155276,1,,,POINT (113.9155276 22.7692557),80,18,8018,22.7685175355,113.9154641815,0.08233729653433702
8218372918,22.7686451,113.92319,3,,,POINT (113.92319 22.7686451),80,19,8019,22.7685175355,113.9239147805,0.07565347940618278
4398903196,22.7696717,113.9321333,3,,,POINT (113.9321333 22.7696717),80,20,8020,22.7685175355,113.9323653795,0.1305245216282638
10801118928,22.7668248,113.9428873,3,,,POINT (113.9428873 22.7668248),80,21,8021,22.7685175355,113.9408159785,0.2837797523319041
2952323461,22.7675521,113.9485822,3,,,POINT (113.9485822 22.7675521),80,22,8022,22.7685175355,113.9492665775,0.12825023152601062
5675805704,22.7683004,113.967425,1,,,POINT (113.967425 22.7683004),80,24,8024,22.7685175355,113.9661677755,0.13114523648178378
7227291800,22.7703706,114.2659602,3,,,POINT (114.2659602 22.7703706),80,59,8059,22.7685175355,114.2619387405,0.460937517351601
10742230809,22.7680912,114.2697113,4,,,POINT (114.2697113 22.7680912),80,60,8060,22.7685175355,114.2703893395,0.08414474373416098
10747554028,22.7688288,114.278775,1,,,POINT (114.278775 22.7688288),80,61,8061,22.7685175355,114.2788399385,0.03524563167625635
10747554315,22.7682725,114.288249,3,,,POINT (114.288249 22.7682725),80,62,8062,22.7685175355,114.2872905375,0.1019786867485837
10742369006,22.7673666,114.2953596,3,,,POINT (114.2953596 22.7673666),80,63,8063,22.7685175355,114.2957411365,0.13382348772601788
10743135521,22.7696569,114.3025724,4,,,POINT (114.3025724 22.7696569),80,64,8064,22.7685175355,114.3041917355,0.20884617658806656
10743117823,22.7691867,114.313743,4,,,POINT (114.313743 22.7691867),80,65,8065,22.7685175355,114.3126423345,0.13517353801043097
7260364715,22.7686136,114.3209836,5,,,POINT (114.3209836 22.7686136),80,66,8066,22.7685175355,114.3210929335,0.015484388116625095
7260364800,22.7686614,114.3301148,3,,,POINT (114.3301148 22.7686614),80,67,8067,22.7685175355,114.3295435325,0.06071735719090686
5859958043,22.7666289,114.348475,1,,,POINT (114.348475 22.7666289),80,69,8069,22.7685175355,114.3464447305,0.2956951208297003
7694007710,22.7667106,114.3514224,3,,,POINT (114.3514224 22.7667106),80,70,8070,22.7685175355,114.3548953295,0.4088573686112231
7694007865,22.768798,114.3625815,1,,,POINT (114.3625815 22.768798),80,71,8071,22.7685175355,114.3633459285,0.08435353888926497
10784866321,22.767986,114.3975491,1,,,POINT (114.3975491 22.767986),80,75,8075,22.7685175355,114.3971483245,0.07198481271152317
6679927710,22.768156,114.4065614,1,,,POINT (114.4065614 22.768156),80,76,8076,22.7685175355,114.40559892350001,0.1065572580388911
3244891100,22.7723137,113.7927656,1,,,POINT (113.7927656 22.7723137),81,3,8103,22.7723240465,113.7887051965,0.41630384364541223
3244891089,22.7722788,113.7981619,3,,,POINT (113.7981619 22.7722788),81,4,8104,22.7723240465,113.7971557955,0.10327582475037395
4855554784,22.7725409,113.8060102,3,,,POINT (113.8060102 22.7725409),81,5,8105,22.7723240465,113.8056063945,0.04791121777895305
2721535389,22.771828,113.8141926,4,,,POINT (113.8141926 22.771828),81,6,8106,22.7723240465,113.8140569935,0.05688315443769062
3053053476,22.7709479,113.8223477,4,,,POINT (113.8223477 22.7709479),81,7,8107,22.7723240465,113.8225075925,0.15389613628528526
5078743838,22.7718688,113.8300207,4,,,POINT (113.8300207 22.7718688),81,8,8108,22.7723240465,113.8309581915,0.10863373674939593
6061868189,22.772156,113.8393038,1,,,POINT (113.8393038 22.772156),81,9,8109,22.7723240465,113.8394087905,0.021564689791118568
6061868578,22.7731095,113.8481153,3,,,POINT (113.8481153 22.7731095),81,10,8110,22.7723240465,113.8478593895,0.09119442310013295
6693828247,22.7724935,113.8546279,3,,,POINT (113.8546279 22.7724935),81,11,8111,22.7723240465,113.8563099885,0.1734861701656925
9183287404,22.7725242,113.8676571,3,,,POINT (113.8676571 22.7725242),81,12,8112,22.7723240465,113.8647605875,0.29780421466363055
9183297946,22.7723544,113.8741122,4,,,POINT (113.8741122 22.7723544),81,13,8113,22.7723240465,113.8732111865,0.0924401149424264
3114969954,22.7714044,113.8815733,4,,,POINT (113.8815733 22.7714044),81,14,8114,22.7723240465,113.8816617855,0.10266166636312136
9024174820,22.7740936,113.8913044,3,,,POINT (113.8913044 22.7740936),81,15,8115,22.7723240465,113.8901123845,0.2316305544569923
7202423234,22.7712404,113.8970786,3,,,POINT (113.8970786 22.7712404),81,16,8116,22.7723240465,113.8985629835,0.194116502944716
9024174571,22.7729141,113.9070415,1,,,POINT (113.9070415 22.7729141),81,17,8117,22.7723240465,113.9070135825,0.06567336036791836
3110732196,22.7716919,113.9153303,3,,,POINT (113.9153303 22.7716919),81,18,8118,22.7723240465,113.9154641815,0.0716192056776181
10778025776,22.7721331,113.9231331,3,,,POINT (113.9231331 22.7721331),81,19,8119,22.7723240465,113.9239147805,0.08290847317633689
10778303851,22.77107,113.9326508,1,,,POINT (113.9326508 22.77107),81,20,8120,22.7723240465,113.9323653795,0.14248113611720228
10778303971,22.7729534,113.9404506,3,,,POINT (113.9404506 22.7729534),81,21,8121,22.7723240465,113.9408159785,0.07937675482435542
5675805677,22.7718123,113.9472731,3,,,POINT (113.9472731 22.7718123),81,22,8122,22.7723240465,113.9492665775,0.21215976566428812
8554837303,22.772836,114.2045448,3,,,POINT (114.2045448 22.772836),81,52,8152,22.7723240465,114.2027845475,0.18923891150688357
8269569377,22.7714831,114.2630352,3,59,motorway_junction,POINT (114.2630352 22.7714831),81,59,8159,22.7723240465,114.2619387405,0.14622448145005726
8710551868,22.7734989,114.2700421,3,,,POINT (114.2700421 22.7734989),81,60,8160,22.7723240465,114.2703893395,0.13540191836522403
10747554328,22.7720568,114.2821133,3,,,POINT (114.2821133 22.7720568),81,61,8161,22.7723240465,114.2788399385,0.33692231973173786
7792929890,22.7710888,114.2856196,3,,,POINT (114.2856196 22.7710888),81,62,8162,22.7723240465,114.2872905375,0.21958044380768155
10742368968,22.7724075,114.2966187,4,,,POINT (114.2966187 22.7724075),81,63,8163,22.7723240465,114.2957411365,0.09045146158844497
10743135549,22.7718782,114.3045602,4,,,POINT (114.3045602 22.7718782),81,64,8164,22.7723240465,114.3041917355,0.062329158661680324
10743117696,22.7724691,114.3100403,3,,,POINT (114.3100403 22.7724691),81,65,8165,22.7723240465,114.3126423345,0.26726658265229064
7260364788,22.7711356,114.3227191,1,,,POINT (114.3227191 22.7711356),81,66,8166,22.7723240465,114.3210929335,0.21274721027710308
7311664914,22.7715561,114.3985221,3,,,POINT (114.3985221 22.7715561),81,75,8175,22.7723240465,114.3971483245,0.1647132232833187
9033690337,22.7725581,114.405866,1,,,POINT (114.405866 22.7725581),81,76,8176,22.7723240465,114.40559892350001,0.03777747011188254
