osmid,y,x,street_count,ref,highway,geometry,lat_index,lon_index,grid_index
2278166551,22.539555,114.1127666,3,,,POINT (114.1127666 22.539555),20,41,2041
2278166572,22.5310836,114.1115544,3,,,POINT (114.1115544 22.5310836),18,41,1841
2278166602,22.5319651,114.1115404,3,,,POINT (114.1115404 22.5319651),18,41,1841
2278166608,22.5312398,114.1109033,1,,,POINT (114.1109033 22.5312398),18,41,1841
2278166610,22.5483545,114.1258063,3,,,POINT (114.1258063 22.5483545),22,43,2243
2278166627,22.5479712,114.1258048,4,,,POINT (114.1258048 22.5479712),22,43,2243
2278166635,22.5465404,114.1171688,4,,,POINT (114.1171688 22.5465404),22,42,2242
2278166637,22.531616,114.1114597,3,,,POINT (114.1114597 22.531616),18,41,1841
2278166642,22.5451492,114.1258618,4,,,POINT (114.1258618 22.5451492),21,43,2143
2278193138,22.5506686,114.1312154,3,,,POINT (114.1312154 22.5506686),23,44,2344
2278193428,22.5499693,114.1336453,4,,,POINT (114.1336453 22.5499693),23,44,2344
2278193446,22.5509369,114.130806,3,,,POINT (114.130806 22.5509369),23,43,2343
2278210939,22.5328888,114.1150923,3,,,POINT (114.1150923 22.5328888),18,42,1842
2278210943,22.531933,114.1146662,4,,,POINT (114.1146662 22.531933),18,42,1842
2278225137,22.5374501,114.1089852,5,,,POINT (114.1089852 22.5374501),19,41,1941
2278242470,22.5378286,114.1094596,3,,,POINT (114.1094596 22.5378286),19,41,1941
2278242472,22.5381282,114.1107291,3,,,POINT (114.1107291 22.5381282),19,41,1941
2278242482,22.5375999,114.1098012,3,,,POINT (114.1098012 22.5375999),19,41,1941
2278242507,22.5377308,114.1106276,3,,,POINT (114.1106276 22.5377308),19,41,1941
2281499530,22.6193743,114.4170546,3,,,POINT (114.4170546 22.6193743),41,77,4177
2281499538,22.6196625,114.4205218,3,,,POINT (114.4205218 22.6196625),41,78,4178
2281499543,22.620084,114.4174383,3,,,POINT (114.4174383 22.620084),41,77,4177
2281499637,22.6238963,114.4243647,3,60,motorway_junction,POINT (114.4243647 22.6238963),42,78,4278
2281499646,22.6241385,114.4200499,3,,,POINT (114.4200499 22.6241385),42,78,4278
2281536872,22.6157632,114.3944529,3,,,POINT (114.3944529 22.6157632),40,75,4075
2281536893,22.6153171,114.4043177,3,,,POINT (114.4043177 22.6153171),40,76,4076
2281553533,22.6144324,114.3567192,3,,,POINT (114.3567192 22.6144324),40,70,4070
2281553541,22.6149274,114.3570056,3,68,motorway_junction,POINT (114.3570056 22.6149274),40,70,4070
2283652456,22.6408614,114.2115538,3,6,motorway_junction,POINT (114.2115538 22.6408614),46,53,4653
2283658455,22.6438668,114.1911283,3,,,POINT (114.1911283 22.6438668),47,51,4751
2285225369,22.6437032,114.1980419,3,,,POINT (114.1980419 22.6437032),47,51,4751
2285225370,22.6437032,114.1981398,3,,,POINT (114.1981398 22.6437032),47,51,4751
2285225380,22.6437994,114.1980442,3,,,POINT (114.1980442 22.6437994),47,51,4751
2285225383,22.6438064,114.1981215,3,,,POINT (114.1981215 22.6438064),47,51,4751
2285256775,22.6366633,114.1717063,3,,,POINT (114.1717063 22.6366633),45,48,4548
2285326346,22.6339568,114.1604232,1,,,POINT (114.1604232 22.6339568),45,47,4547
2285326358,22.6343429,114.1614473,3,,,POINT (114.1614473 22.6343429),45,47,4547
2285326360,22.6344018,114.1611221,3,,,POINT (114.1611221 22.6344018),45,47,4547
2285326375,22.6353792,114.1625744,1,,,POINT (114.1625744 22.6353792),45,47,4547
2285326376,22.6361331,114.1601581,1,,,POINT (114.1601581 22.6361331),45,47,4547
2285371235,22.6250827,114.1528462,3,,,POINT (114.1528462 22.6250827),42,46,4246
2285371236,22.6251858,114.1529603,3,,,POINT (114.1529603 22.6251858),42,46,4246
2285371255,22.6266106,114.1550342,3,,,POINT (114.1550342 22.6266106),43,46,4346
2285404273,22.6232631,114.1484545,3,,,POINT (114.1484545 22.6232631),42,46,4246
2285404276,22.6233693,114.1475955,4,,,POINT (114.1475955 22.6233693),42,45,4245
2285404353,22.6253533,114.1485249,3,,,POINT (114.1485249 22.6253533),42,46,4246
2285404360,22.6247814,114.145682,3,,,POINT (114.145682 22.6247814),42,45,4245
2285451895,22.6227285,114.1484046,3,,,POINT (114.1484046 22.6227285),42,46,4246
2285513944,22.6081138,114.1222503,3,,,POINT (114.1222503 22.6081138),38,42,3842
2285513965,22.6091545,114.1247146,3,,,POINT (114.1247146 22.6091545),38,43,3843
2285514040,22.6130338,114.1302193,3,,,POINT (114.1302193 22.6130338),39,43,3943
2285523819,22.610687,114.1265051,3,,,POINT (114.1265051 22.610687),39,43,3943
2285523820,22.610875,114.1261844,3,,,POINT (114.1261844 22.610875),39,43,3943
2286057498,22.5766245,114.1151822,3,,,POINT (114.1151822 22.5766245),30,42,3042
2286057511,22.5767775,114.1159631,3,,,POINT (114.1159631 22.5767775),30,42,3042
2286057515,22.576797,114.1169067,4,,,POINT (114.1169067 22.576797),30,42,3042
2286057537,22.5799827,114.1151306,3,,,POINT (114.1151306 22.5799827),30,42,3042
2286057568,22.5852172,114.1136789,3,,,POINT (114.1136789 22.5852172),32,41,3241
2286057570,22.586141,114.115027,3,,,POINT (114.115027 22.586141),32,42,3242
2286377962,22.5766105,114.1128306,3,,,POINT (114.1128306 22.5766105),30,41,3041
2286377972,22.5771034,114.114371,3,,,POINT (114.114371 22.5771034),30,42,3042
2286399013,22.5754873,114.1086721,3,,,POINT (114.1086721 22.5754873),29,41,2941
2286399016,22.575381,114.1073834,3,,,POINT (114.1073834 22.575381),29,41,2941
2286399027,22.5762832,114.1110556,3,,,POINT (114.1110556 22.5762832),29,41,2941
2286399030,22.576315,114.1102137,3,,,POINT (114.1102137 22.576315),30,41,3041
2286399031,22.5763565,114.1132792,3,,,POINT (114.1132792 22.5763565),30,41,3041
2286399042,22.5767346,114.1110834,3,,,POINT (114.1110834 22.5767346),30,41,3041
2286399043,22.5767268,114.1112794,3,,,POINT (114.1112794 22.5767268),30,41,3041
2286399045,22.5767541,114.1103443,3,,,POINT (114.1103443 22.5767541),30,41,3041
2286399047,22.576775,114.1105258,3,,,POINT (114.1105258 22.576775),30,41,3041
2286399084,22.577519,114.1145722,3,,,POINT (114.1145722 22.577519),30,42,3042
2286399088,22.5775357,114.1141905,3,,,POINT (114.1141905 22.5775357),30,42,3042
2286399093,22.5778685,114.1145548,1,,,POINT (114.1145548 22.5778685),30,42,3042
2286439708,22.5763493,114.1164409,3,,,POINT (114.1164409 22.5763493),30,42,3042
2286439709,22.5764276,114.1186273,3,,,POINT (114.1186273 22.5764276),30,42,3042
2286439711,22.5763573,114.1153885,3,,,POINT (114.1153885 22.5763573),30,42,3042
2286439715,22.5767693,114.115658,3,,,POINT (114.115658 22.5767693),30,42,3042
2286486767,22.5591066,114.1252032,5,,traffic_signals,POINT (114.1252032 22.5591066),25,43,2543
2286486770,22.5592331,114.1251296,4,,,POINT (114.1251296 22.5592331),25,43,2543
2286486789,22.5716391,114.1221423,4,,,POINT (114.1221423 22.5716391),28,42,2842
2286486799,22.5783412,114.1228302,3,,,POINT (114.1228302 22.5783412),30,43,3043
2286514611,22.574342,114.123875,3,,,POINT (114.123875 22.574342),29,43,2943
2286514613,22.5743992,114.1239153,3,,,POINT (114.1239153 22.5743992),29,43,2943
2286514642,22.5763933,114.1227783,3,,,POINT (114.1227783 22.5763933),30,43,3043
2286514643,22.5764598,114.1235304,3,,,POINT (114.1235304 22.5764598),30,43,3043
2286514646,22.5770062,114.1226644,3,,,POINT (114.1226644 22.5770062),30,43,3043
2286531663,22.560764,114.106945,3,,,POINT (114.106945 22.560764),25,41,2541
2286531665,22.5607793,114.1070364,3,,,POINT (114.1070364 22.5607793),25,41,2541
2286531669,22.5666968,114.1074329,4,,,POINT (114.1074329 22.5666968),27,41,2741
2286531670,22.5676921,114.1077065,3,,,POINT (114.1077065 22.5676921),27,41,2741
2286531671,22.5676451,114.1075935,3,,,POINT (114.1075935 22.5676451),27,41,2741
2286555682,22.5732264,114.1258108,3,,,POINT (114.1258108 22.5732264),29,43,2943
2286555688,22.5744236,114.1272744,3,,,POINT (114.1272744 22.5744236),29,43,2943
2286555693,22.5750121,114.1237486,3,,,POINT (114.1237486 22.5750121),29,43,2943
2286555694,22.5750527,114.1270703,3,,,POINT (114.1270703 22.5750527),29,43,2943
2286555695,22.5749901,114.1246154,3,,,POINT (114.1246154 22.5749901),29,43,2943
2286555704,22.5752707,114.1270226,3,,,POINT (114.1270226 22.5752707),29,43,2943
2286555705,22.5747868,114.1256706,3,,,POINT (114.1256706 22.5747868),29,43,2943
2286555707,22.5755492,114.1269618,3,,,POINT (114.1269618 22.5755492),29,43,2943
2286555708,22.5755443,114.1255387,3,,,POINT (114.1255387 22.5755443),29,43,2943
2286555711,22.5759432,114.1246161,1,,,POINT (114.1246161 22.5759432),29,43,2943
2286555713,22.5758098,114.1270747,1,,,POINT (114.1270747 22.5758098),29,43,2943
2286555715,22.576911,114.1266691,3,,,POINT (114.1266691 22.576911),30,43,3043
2310681436,22.5528993,114.1257931,4,,,POINT (114.1257931 22.5528993),23,43,2343
2310681439,22.5552504,114.123466,3,,,POINT (114.123466 22.5552504),24,43,2443
2316964382,22.6002352,114.1169143,3,,,POINT (114.1169143 22.6002352),36,42,3642
2316964405,22.6002271,114.117507,3,,traffic_signals,POINT (114.117507 22.6002271),36,42,3642
2316964422,22.6000927,114.114325,3,,,POINT (114.114325 22.6000927),36,42,3642
2316977883,22.6064431,114.1122875,3,,,POINT (114.1122875 22.6064431),37,41,3741
2316977897,22.6048296,114.1129516,4,,,POINT (114.1129516 22.6048296),37,41,3741
2316977911,22.6041759,114.1131876,3,,,POINT (114.1131876 22.6041759),37,41,3741
2318963909,22.6162739,114.1045965,1,,,POINT (114.1045965 22.6162739),40,40,4040
2320150353,22.5979818,114.121434,3,,,POINT (114.121434 22.5979818),35,42,3542
2320150360,22.6036264,114.1331646,3,,,POINT (114.1331646 22.6036264),37,44,3744
2320150364,22.6029624,114.1378067,3,,,POINT (114.1378067 22.6029624),37,44,3744
2320150371,22.6017952,114.1163459,3,,,POINT (114.1163459 22.6017952),36,42,3642
2320150377,22.609544,114.1305683,3,,,POINT (114.1305683 22.609544),38,43,3843
2320150417,22.6007701,114.1353225,1,,,POINT (114.1353225 22.6007701),36,44,3644
2320150423,22.6090929,114.138291,4,,,POINT (114.138291 22.6090929),38,44,3844
2320150436,22.6092462,114.1382478,4,,,POINT (114.1382478 22.6092462),38,44,3844
2320150444,22.6042767,114.1288988,3,,,POINT (114.1288988 22.6042767),37,43,3743
2320150450,22.5946854,114.1304184,1,,,POINT (114.1304184 22.5946854),34,43,3443
2320150464,22.5980796,114.1338084,3,,,POINT (114.1338084 22.5980796),35,44,3544
2320150470,22.6036843,114.1320704,3,,,POINT (114.1320704 22.6036843),37,44,3744
2320150474,22.603631,114.1334607,3,,,POINT (114.1334607 22.603631),37,44,3744
2320150476,22.6107218,114.1308775,4,,,POINT (114.1308775 22.6107218),39,43,3943
2320150491,22.6037006,114.1379229,4,,,POINT (114.1379229 22.6037006),37,44,3744
2320150498,22.5986454,114.1345017,3,,,POINT (114.1345017 22.5986454),35,44,3544
2320150502,22.598285,114.1332197,3,,,POINT (114.1332197 22.598285),35,44,3544
2320150532,22.601393,114.1163089,3,,,POINT (114.1163089 22.601393),36,42,3642
2320150544,22.6036521,114.1348129,3,,,POINT (114.1348129 22.6036521),37,44,3744
2320150553,22.6066817,114.1306165,3,,,POINT (114.1306165 22.6066817),37,43,3743
2320150560,22.6031985,114.1244425,3,,,POINT (114.1244425 22.6031985),37,43,3743
2320152522,22.6037737,114.1260649,3,,,POINT (114.1260649 22.6037737),37,43,3743
2320152524,22.5875279,114.1399079,4,,,POINT (114.1399079 22.5875279),32,45,3245
2320152540,22.5867972,114.1381589,3,,,POINT (114.1381589 22.5867972),32,44,3244
2320443099,22.5914776,114.1910574,1,,,POINT (114.1910574 22.5914776),33,51,3351
2320443111,22.5909219,114.1855626,3,,,POINT (114.1855626 22.5909219),33,50,3350
2320443160,22.591317,114.1900814,3,,,POINT (114.1900814 22.591317),33,50,3350
2320447937,22.6314607,114.1943686,3,,,POINT (114.1943686 22.6314607),44,51,4451
2320448022,22.62323,114.1804922,4,,,POINT (114.1804922 22.62323),42,49,4249
2320448031,22.6315819,114.1942559,4,,,POINT (114.1942559 22.6315819),44,51,4451
2320448092,22.6447186,114.2306855,3,,,POINT (114.2306855 22.6447186),47,55,4755
2320448108,22.6368109,114.2121905,4,,,POINT (114.2121905 22.6368109),45,53,4553
2320458121,22.6202797,114.2238146,3,,,POINT (114.2238146 22.6202797),41,54,4154
2320458128,22.6128378,114.2129869,3,,,POINT (114.2129869 22.6128378),39,53,3953
2320458129,22.6258602,114.2186117,4,8,motorway_junction,POINT (114.2186117 22.6258602),43,54,4354
2320458153,22.6075831,114.2157018,3,,,POINT (114.2157018 22.6075831),38,54,3854
2320458157,22.6124885,114.213198,3,,,POINT (114.213198 22.6124885),39,53,3953
2320458164,22.6158409,114.2176752,3,,,POINT (114.2176752 22.6158409),40,54,4054
2320458241,22.6202004,114.2173565,3,,,POINT (114.2173565 22.6202004),41,54,4154
2320458247,22.6118088,114.2163973,3,,,POINT (114.2163973 22.6118088),39,54,3954
2320458262,22.6048148,114.2180085,1,,,POINT (114.2180085 22.6048148),37,54,3754
2320458264,22.6047108,114.2147738,3,,,POINT (114.2147738 22.6047108),37,53,3753
2320473594,22.619509,114.2194711,3,,,POINT (114.2194711 22.619509),41,54,4154
2320473599,22.6171059,114.2250359,1,,,POINT (114.2250359 22.6171059),40,55,4055
2320473607,22.6098921,114.2103839,3,,,POINT (114.2103839 22.6098921),38,53,3853
2320473630,22.6176947,114.2208492,3,,,POINT (114.2208492 22.6176947),40,54,4054
2320473645,22.6236213,114.2213346,3,,,POINT (114.2213346 22.6236213),42,54,4254
2320473685,22.6139121,114.2309582,3,,,POINT (114.2309582 22.6139121),39,55,3955
2320473846,22.619372,114.2227254,4,,,POINT (114.2227254 22.619372),41,54,4154
2320473866,22.6096928,114.2143661,1,,,POINT (114.2143661 22.6096928),38,53,3853
2320473924,22.6110155,114.2114148,3,,,POINT (114.2114148 22.6110155),39,53,3953
2320473943,22.6193509,114.217858,3,,,POINT (114.217858 22.6193509),41,54,4154
2320473955,22.6239912,114.2213747,3,,,POINT (114.2213747 22.6239912),42,54,4254
2320474007,22.618198,114.2274199,3,,,POINT (114.2274199 22.618198),41,55,4155
2320474139,22.6120864,114.2154425,3,,,POINT (114.2154425 22.6120864),39,53,3953
2320506385,22.5690586,114.2267067,3,,,POINT (114.2267067 22.5690586),28,55,2855
2320512589,22.5555921,114.1839421,3,,,POINT (114.1839421 22.5555921),24,50,2450
2320512612,22.5563861,114.1830497,3,,,POINT (114.1830497 22.5563861),24,50,2450
2320512624,22.5629435,114.2308414,3,,,POINT (114.2308414 22.5629435),26,55,2655
2321857568,22.6095242,114.1102192,4,,,POINT (114.1102192 22.6095242),38,41,3841
2321857576,22.6114881,114.1200483,4,,,POINT (114.1200483 22.6114881),39,42,3942
2321857578,22.609482,114.1103926,4,,,POINT (114.1103926 22.609482),38,41,3841
2321857581,22.6169352,114.1185093,1,,,POINT (114.1185093 22.6169352),40,42,4042
2321857584,22.6135517,114.1231839,3,,,POINT (114.1231839 22.6135517),39,43,3943
2321857585,22.609584,114.1103202,4,,,POINT (114.1103202 22.609584),38,41,3841
2321857609,22.6101238,114.1178413,3,,,POINT (114.1178413 22.6101238),38,42,3842
2321857613,22.6122838,114.1190422,3,,,POINT (114.1190422 22.6122838),39,42,3942
2321862985,22.6246507,114.1115768,4,,,POINT (114.1115768 22.6246507),42,41,4241
2321863042,22.6142769,114.1113791,4,,,POINT (114.1113791 22.6142769),39,41,3941
2321863057,22.6254226,114.1128886,3,,,POINT (114.1128886 22.6254226),42,41,4241
2321863076,22.6110215,114.1127167,3,,,POINT (114.1127167 22.6110215),39,41,3941
2321863131,22.6245241,114.1113287,3,,,POINT (114.1113287 22.6245241),42,41,4241
2321863161,22.6154438,114.1139122,3,,,POINT (114.1139122 22.6154438),40,41,4041
2321863169,22.6244905,114.1136279,3,,,POINT (114.1136279 22.6244905),42,41,4241
2321863170,22.6221513,114.1107792,3,,,POINT (114.1107792 22.6221513),42,41,4241
2321863194,22.6064595,114.1124168,3,,,POINT (114.1124168 22.6064595),37,41,3741
2321880024,22.633321,114.1278554,4,,,POINT (114.1278554 22.633321),44,43,4443
2321880026,22.6256326,114.1140353,3,,,POINT (114.1140353 22.6256326),42,41,4241
2321880036,22.6270743,114.1110541,1,,,POINT (114.1110541 22.6270743),43,41,4341
2321880059,22.6278001,114.1091102,3,,,POINT (114.1091102 22.6278001),43,41,4341
2321880068,22.6287354,114.1145157,3,,,POINT (114.1145157 22.6287354),43,42,4342
2321880071,22.6334214,114.127949,4,,,POINT (114.127949 22.6334214),45,43,4543
2321880073,22.6304222,114.1134506,3,,,POINT (114.1134506 22.6304222),44,41,4441
2321880081,22.6262913,114.1102135,2,,,POINT (114.1102135 22.6262913),43,41,4341
2321880083,22.6289488,114.1115498,3,,,POINT (114.1115498 22.6289488),43,41,4341
2321880103,22.6283797,114.1103539,4,,,POINT (114.1103539 22.6283797),43,41,4341
2321883692,22.6174328,114.1092398,4,,,POINT (114.1092398 22.6174328),40,41,4041
2321883694,22.6169721,114.109851,3,,,POINT (114.109851 22.6169721),40,41,4041
2321883740,22.6147196,114.1126322,3,,,POINT (114.1126322 22.6147196),40,41,4041
2321883749,22.6145407,114.110044,3,,,POINT (114.110044 22.6145407),40,41,4041
2321883767,22.6175147,114.1095421,3,,,POINT (114.1095421 22.6175147),40,41,4041
2321883782,22.6117006,114.1137392,3,,,POINT (114.1137392 22.6117006),39,41,3941
2321883785,22.6174896,114.1098537,3,,,POINT (114.1098537 22.6174896),40,41,4041
2321883790,22.6175417,114.1092076,3,,,POINT (114.1092076 22.6175417),40,41,4041
2321883796,22.6118326,114.1145312,3,,,POINT (114.1145312 22.6118326),39,42,3942
2321883804,22.6151009,114.1138821,3,,,POINT (114.1138821 22.6151009),40,41,4041
2321883806,22.6175069,114.1109586,3,,,POINT (114.1109586 22.6175069),40,41,4041
2321883810,22.6099462,114.1125276,3,,,POINT (114.1125276 22.6099462),38,41,3841
2322461642,22.6233272,114.1213079,4,,,POINT (114.1213079 22.6233272),42,42,4242
2322461646,22.6322477,114.1286747,3,,,POINT (114.1286747 22.6322477),44,43,4443
2322461647,22.6252274,114.1284474,3,,,POINT (114.1284474 22.6252274),42,43,4243
2322461669,22.6245958,114.1170217,3,,,POINT (114.1170217 22.6245958),42,42,4242
2322461670,22.6268007,114.1276464,4,,traffic_signals,POINT (114.1276464 22.6268007),43,43,4343
2322461671,22.6247311,114.1261534,3,,,POINT (114.1261534 22.6247311),42,43,4243
2322461672,22.6292376,114.125383,3,,,POINT (114.125383 22.6292376),43,43,4343
2322461674,22.623058,114.118072,3,,,POINT (114.118072 22.623058),42,42,4242
2322461679,22.6300191,114.1265738,3,,,POINT (114.1265738 22.6300191),44,43,4443
2322461689,22.6217837,114.1201458,3,,,POINT (114.1201458 22.6217837),41,42,4142
2322461691,22.6302495,114.1316814,4,,,POINT (114.1316814 22.6302495),44,44,4444
2322461699,22.6201775,114.1193279,3,,,POINT (114.1193279 22.6201775),41,42,4142
2374907506,22.5566032,114.1503532,3,,,POINT (114.1503532 22.5566032),24,46,2446
2377780095,22.5374147,114.1154568,1,,,POINT (114.1154568 22.5374147),19,42,1942
2377780096,22.5373684,114.1139074,4,,,POINT (114.1139074 22.5373684),19,41,1941
2377780098,22.5356533,114.1152101,1,,,POINT (114.1152101 22.5356533),19,42,1942
2377780099,22.5379647,114.1131369,1,,,POINT (114.1131369 22.5379647),19,41,1941
2377780100,22.5367175,114.1138988,3,,,POINT (114.1138988 22.5367175),19,41,1941
2377780103,22.5375118,114.1137608,3,,,POINT (114.1137608 22.5375118),19,41,1941
2377780104,22.5359889,114.1148706,1,,,POINT (114.1148706 22.5359889),19,42,1942
2377780109,22.5366728,114.1136233,3,,,POINT (114.1136233 22.5366728),19,41,1941
2377780110,22.5379962,114.1135166,4,,,POINT (114.1135166 22.5379962),19,41,1941
2377780114,22.5381777,114.1134802,1,,,POINT (114.1134802 22.5381777),19,41,1941
2377780115,22.5374568,114.1131959,1,,,POINT (114.1131959 22.5374568),19,41,1941
2377780116,22.5365996,114.1131047,1,,,POINT (114.1131047 22.5365996),19,41,1941
2377780117,22.5374952,114.1136079,4,,,POINT (114.1136079 22.5374952),19,41,1941
2377780118,22.5373971,114.1148463,3,,,POINT (114.1148463 22.5373971),19,42,1942
2377869264,22.5434175,114.1278534,3,,,POINT (114.1278534 22.5434175),21,43,2143
2377869267,22.5426479,114.1261744,4,,,POINT (114.1261744 22.5426479),21,43,2143
2377869270,22.5400639,114.1271238,3,,,POINT (114.1271238 22.5400639),20,43,2043
2377869275,22.5421496,114.1261274,3,,,POINT (114.1261274 22.5421496),21,43,2143
2377869280,22.5425533,114.1259037,3,,,POINT (114.1259037 22.5425533),21,43,2143
2377869281,22.5423525,114.1263881,3,,,POINT (114.1263881 22.5423525),21,43,2143
2377880293,22.5465525,114.1343546,3,,,POINT (114.1343546 22.5465525),22,44,2244
2377880330,22.5427681,114.1304946,3,,,POINT (114.1304946 22.5427681),21,43,2143
2379531247,22.5563889,114.2282798,3,,,POINT (114.2282798 22.5563889),24,55,2455
2379531250,22.5563402,114.2291792,4,,,POINT (114.2291792 22.5563402),24,55,2455
2379531252,22.5585893,114.2168542,4,,,POINT (114.2168542 22.5585893),25,54,2554
2379531259,22.5519595,114.2239396,4,,,POINT (114.2239396 22.5519595),23,55,2355
2450077009,22.6259734,114.1353948,3,,,POINT (114.1353948 22.6259734),43,44,4344
2450077014,22.6260589,114.1355707,3,,,POINT (114.1355707 22.6260589),43,44,4344
2450077019,22.6212336,114.1374247,5,,,POINT (114.1374247 22.6212336),41,44,4144
2450077023,22.6242025,114.1360725,3,,,POINT (114.1360725 22.6242025),42,44,4244
2450077025,22.6213889,114.1371695,4,,,POINT (114.1371695 22.6213889),41,44,4144
2450078373,22.6159428,114.1239088,3,,,POINT (114.1239088 22.6159428),40,43,4043
2450078381,22.616234,114.1231281,3,,,POINT (114.1231281 22.616234),40,43,4043
2450078382,22.6151006,114.1240168,3,,,POINT (114.1240168 22.6151006),40,43,4043
2450078386,22.6165468,114.1248456,4,,,POINT (114.1248456 22.6165468),40,43,4043
2450078387,22.6166559,114.1256493,3,,,POINT (114.1256493 22.6166559),40,43,4043
2450078392,22.616221,114.1245988,3,,,POINT (114.1245988 22.616221),40,43,4043
2450078395,22.6160934,114.1255981,3,,,POINT (114.1255981 22.6160934),40,43,4043
2450078396,22.6166083,114.122097,3,,,POINT (114.122097 22.6166083),40,42,4042
2450078398,22.6161988,114.1239167,3,,,POINT (114.1239167 22.6161988),40,43,4043
2450078400,22.6162839,114.1254052,3,,,POINT (114.1254052 22.6162839),40,43,4043
2450078403,22.6169623,114.1250245,3,,,POINT (114.1250245 22.6169623),40,43,4043
2450078404,22.6161382,114.1248539,4,,,POINT (114.1248539 22.6161382),40,43,4043
2450078405,22.6165735,114.1245283,3,,,POINT (114.1245283 22.6165735),40,43,4043
2450078406,22.6152471,114.1243043,4,,,POINT (114.1243043 22.6152471),40,43,4043
2450078407,22.6160754,114.1246083,3,,,POINT (114.1246083 22.6160754),40,43,4043
2450078410,22.6158045,114.1228678,3,,,POINT (114.1228678 22.6158045),40,43,4043
2450078412,22.6168511,114.1235131,3,,,POINT (114.1235131 22.6168511),40,43,4043
2450078416,22.6156736,114.1249982,3,,,POINT (114.1249982 22.6156736),40,43,4043
2450078417,22.6174161,114.1238656,3,,,POINT (114.1238656 22.6174161),40,43,4043
2450078418,22.6151142,114.1241136,3,,,POINT (114.1241136 22.6151142),40,43,4043
2450078422,22.6164382,114.1238432,3,,,POINT (114.1238432 22.6164382),40,43,4043
2450078424,22.6159638,114.1229666,3,,,POINT (114.1229666 22.6159638),40,43,4043
2450078425,22.6156166,114.1226688,3,,,POINT (114.1226688 22.6156166),40,43,4043
2450078427,22.615858,114.1227875,4,,,POINT (114.1227875 22.615858),40,43,4043
2450078428,22.6170989,114.1242315,3,,,POINT (114.1242315 22.6170989),40,43,4043
2450078431,22.6156802,114.1237881,3,,,POINT (114.1237881 22.6156802),40,43,4043
2450078432,22.6166649,114.1244993,3,,,POINT (114.1244993 22.6166649),40,43,4043
2450078434,22.6157653,114.1245701,3,,,POINT (114.1245701 22.6157653),40,43,4043
2450078436,22.6171578,114.1251747,3,,,POINT (114.1251747 22.6171578),40,43,4043
2450078441,22.6166564,114.1237125,3,,,POINT (114.1237125 22.6166564),40,43,4043
2450078446,22.6164954,114.125544,3,,,POINT (114.125544 22.6164954),40,43,4043
2450079237,22.6112526,114.1252658,3,,,POINT (114.1252658 22.6112526),39,43,3943
2450079240,22.6112328,114.1251491,4,,,POINT (114.1251491 22.6112328),39,43,3943
2450079245,22.6122804,114.1254401,3,,,POINT (114.1254401 22.6122804),39,43,3943
2450079247,22.6109485,114.1261991,4,,,POINT (114.1261991 22.6109485),39,43,3943
2450079254,22.6112984,114.125196,3,,,POINT (114.125196 22.6112984),39,43,3943
2450079258,22.6116503,114.1261548,3,,,POINT (114.1261548 22.6116503),39,43,3943
2450079269,22.6111857,114.1252081,4,,,POINT (114.1252081 22.6111857),39,43,3943
2450083713,22.6136173,114.1323361,3,,,POINT (114.1323361 22.6136173),39,44,3944
2450083719,22.6152109,114.1321436,3,,,POINT (114.1321436 22.6152109),40,44,4044
2450083727,22.6107099,114.1315579,3,,,POINT (114.1315579 22.6107099),39,44,3944
2450083734,22.6144601,114.1314925,3,,,POINT (114.1314925 22.6144601),40,44,4044
2456776537,22.5497542,114.1390699,3,,,POINT (114.1390699 22.5497542),23,44,2344
2456776543,22.5484317,114.1295432,4,,,POINT (114.1295432 22.5484317),22,43,2243
2456776548,22.5478184,114.1258074,4,,,POINT (114.1258074 22.5478184),22,43,2243
2456776556,22.5460788,114.1151214,3,,,POINT (114.1151214 22.5460788),22,42,2242
2456776574,22.5464073,114.1171974,4,,,POINT (114.1171974 22.5464073),22,42,2242
2456776581,22.547848,114.1259839,4,,,POINT (114.1259839 22.547848),22,43,2243
2456776591,22.5498565,114.1394586,3,,,POINT (114.1394586 22.5498565),23,45,2345
2456778741,22.5458442,114.1136421,4,,,POINT (114.1136421 22.5458442),22,41,2241
2456799823,22.5470892,114.1104257,3,,,POINT (114.1104257 22.5470892),22,41,2241
2460353852,22.6373949,114.1766668,4,,,POINT (114.1766668 22.6373949),46,49,4649
2460353855,22.6370789,114.1766897,5,,,POINT (114.1766897 22.6370789),45,49,4549
2474733891,22.5432366,114.1111167,3,,,POINT (114.1111167 22.5432366),21,41,2141
2474735631,22.5436288,114.1179564,4,,,POINT (114.1179564 22.5436288),21,42,2142
2474735642,22.5428963,114.1158641,4,,traffic_signals,POINT (114.1158641 22.5428963),21,42,2142
2474735647,22.5421432,114.1124891,3,,,POINT (114.1124891 22.5421432),21,41,2141
2474735655,22.5394007,114.1118211,3,,,POINT (114.1118211 22.5394007),20,41,2041
2474735671,22.5419314,114.1113579,4,,,POINT (114.1113579 22.5419314),20,41,2041
2502948635,22.6008898,114.3065163,4,,,POINT (114.3065163 22.6008898),36,64,3664
2502948639,22.6009351,114.3065781,4,,,POINT (114.3065781 22.6009351),36,64,3664
2502948643,22.601087,114.2986527,3,,,POINT (114.2986527 22.601087),36,63,3663
2502948663,22.6031513,114.3029243,5,,,POINT (114.3029243 22.6031513),37,64,3764
2503325413,22.5980338,114.3025368,3,,,POINT (114.3025368 22.5980338),35,64,3564
