osmid,y,x,ref,highway,street_count,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
42858470,40.757103,-73.736569,,,3,POINT (-73.736569 40.757103),62,93,6293,40.7572113625,-73.73651063300001,0.013013671776366184
42843412,40.756785,-73.730752,,,3,POINT (-73.730752 40.756785),62,94,6294,40.7572113625,-73.730966351,0.05073075936849105
42857985,40.756179,-73.726356,,,3,POINT (-73.726356 40.756179),62,95,6295,40.7572113625,-73.725422069,0.13916020729861003
464877993,40.7577313,-73.7206537,24,motorway_junction,3,POINT (-73.7206537 40.7577313),62,96,6296,40.7572113625,-73.719877787,0.08725589333708723
42943310,40.7553342,-73.7153705,,,1,POINT (-73.7153705 40.7553342),62,97,6297,40.7572113625,-73.714333505,0.2262694081420021
10902094615,40.7556612,-73.7087021,,,1,POINT (-73.7087021 40.7556612),62,98,6298,40.7572113625,-73.70878922300001,0.17252634125769778
3276524466,40.7624689,-74.0099717,,,1,POINT (-74.0099717 40.7624689),63,44,6344,40.7613525795,-74.008180451,0.19536562217746292
247085867,40.7612999,-74.0019433,,,3,POINT (-74.0019433 40.7612999),63,45,6345,40.7613525795,-74.00263616900001,0.0586487875767597
6928075146,40.7610298,-73.9966945,,,2,POINT (-73.9966945 40.7610298),63,46,6346,40.7613525795,-73.99709188700001,0.04907528342498543
42445018,40.7609866,-73.990767,,traffic_signals,4,POINT (-73.990767 40.7609866),63,47,6347,40.7613525795,-73.99154760500001,0.07732078092329062
42432589,40.7616677,-73.9865661,,traffic_signals,4,POINT (-73.9865661 40.7616677),63,48,6348,40.7613525795,-73.986003323,0.05894421182308891
42430363,40.7611565,-73.9795126,,traffic_signals,4,POINT (-73.9795126 40.7611565),63,49,6349,40.7613525795,-73.980459041,0.08264024691271897
42440951,40.7616758,-73.9749271,,traffic_signals,4,POINT (-73.9749271 40.7616758),63,50,6350,40.7613525795,-73.97491475900001,0.035955506201771126
42432847,40.7609304,-73.9691328,,traffic_signals,4,POINT (-73.9691328 40.7609304),63,51,6351,40.7613525795,-73.96937047700001,0.05103407991189585
6176483595,40.7612397,-73.9639021,,traffic_signals,5,POINT (-73.9639021 40.7612397),63,52,6352,40.7613525795,-73.96382619500001,0.014085921921569955
42427970,40.7611816,-73.9579018,,traffic_signals,5,POINT (-73.9579018 40.7611816),63,53,6353,40.7613525795,-73.95828191300001,0.037234036127505796
42448828,40.7603685,-73.9517388,,crossing,3,POINT (-73.9517388 40.7603685),63,54,6354,40.7613525795,-73.952737631,0.13802462472350743
42426928,40.7624373,-73.9479808,,,1,POINT (-73.9479808 40.7624373),63,55,6355,40.7613525795,-73.947193349,0.13764645398923034
42890450,40.7616908,-73.9416136,,traffic_signals,4,POINT (-73.9416136 40.7616908),63,56,6356,40.7613525795,-73.94164906700001,0.03772684681605499
42825865,40.761344,-73.935396,,traffic_signals,4,POINT (-73.935396 40.761344),63,57,6357,40.7613525795,-73.93610478500001,0.05970362494902515
42818542,40.7612187,-73.9305792,,traffic_signals,4,POINT (-73.9305792 40.7612187),63,58,6358,40.7613525795,-73.93056050300001,0.014969776467461386
42882974,40.7615965,-73.9245807,,traffic_signals,4,POINT (-73.9245807 40.7615965),63,59,6359,40.7613525795,-73.925016221,0.045619342816890715
42856551,40.7620698,-73.9186812,,traffic_signals,4,POINT (-73.9186812 40.7620698),63,60,6360,40.7613525795,-73.919471939,0.10390171900829653
42920456,40.7612436,-73.9149432,,,4,POINT (-73.9149432 40.7612436),63,61,6361,40.7613525795,-73.913927657,0.08638630347759495
42860063,40.7608999,-73.9085969,,stop,4,POINT (-73.9085969 40.7608999),63,62,6362,40.7613525795,-73.90838337500001,0.053451803453896336
482572639,40.7605568,-73.9022846,,,3,POINT (-73.9022846 40.7605568),63,63,6363,40.7613525795,-73.90283909300001,0.10005449250831397
2446054619,40.7609974,-73.8977295,,,3,POINT (-73.8977295 40.7609974),63,64,6364,40.7613525795,-73.89729481100001,0.05385301502822817
42827977,40.760631,-73.891975,,,3,POINT (-73.891975 40.760631),63,65,6365,40.7613525795,-73.891750529,0.08243323844393838
42874192,40.761216,-73.886397,,traffic_signals,4,POINT (-73.886397 40.761216),63,66,6366,40.7613525795,-73.886206247,0.022107770284847856
42874200,40.761807,-73.880818,,traffic_signals,4,POINT (-73.880818 40.761807),63,67,6367,40.7613525795,-73.880661965,0.052210243856287544
42846335,40.761264,-73.874996,,traffic_signals,4,POINT (-73.874996 40.761264),63,68,6368,40.7613525795,-73.87511768300001,0.01421430560427241
42856736,40.761008,-73.86915,,,4,POINT (-73.86915 40.761008),63,69,6369,40.7613525795,-73.86957340100001,0.05234239607591037
7660750391,40.7611882,-73.8641576,,,4,POINT (-73.8641576 40.7611882),63,70,6370,40.7613525795,-73.86402911900001,0.021241160367975617
274421431,40.7604273,-73.8576518,9E,motorway_junction,3,POINT (-73.8576518 40.7604273),63,71,6371,40.7613525795,-73.858484837,0.12453202533413296
274416976,40.7595865,-73.8536851,,,3,POINT (-73.8536851 40.7595865),63,72,6372,40.7613525795,-73.852940555,0.20614829019823824
274318012,40.7605612,-73.8466381,,,3,POINT (-73.8466381 40.7605612),63,73,6373,40.7613525795,-73.847396273,0.10872500440249062
42823880,40.760733,-73.842145,,,3,POINT (-73.842145 40.760733),63,74,6374,40.7613525795,-73.84185199100001,0.0731806719720682
42927514,40.7614032,-73.8352505,,,3,POINT (-73.8352505 40.7614032),63,75,6375,40.7613525795,-73.83630770900001,0.0892190122362897
42815852,40.761548,-73.831119,,traffic_signals,4,POINT (-73.831119 40.761548),63,76,6376,40.7613525795,-73.83076342700001,0.03700038416117394
42870476,40.760994,-73.824422,,traffic_signals,4,POINT (-73.824422 40.760994),63,77,6377,40.7613525795,-73.825219145,0.07808534896631304
42895038,40.761473,-73.818078,,stop,4,POINT (-73.818078 40.761473),63,78,6378,40.7613525795,-73.819674863,0.13515739167578475
42891688,40.761512,-73.814396,,stop,4,POINT (-73.814396 40.761512),63,79,6379,40.7613525795,-73.814130581,0.028529896482197493
42934619,40.7611307,-73.8085978,,,4,POINT (-73.8085978 40.7611307),63,80,6380,40.7613525795,-73.80858629900001,0.024690882648536385
7761699999,40.7614693,-73.8028635,,traffic_signals,4,POINT (-73.8028635 40.7614693),63,81,6381,40.7613525795,-73.80304201700001,0.01986215815786277
42869626,40.761412,-73.797238,,,3,POINT (-73.797238 40.761412),63,82,6382,40.7613525795,-73.79749773500001,0.022851695054257673
42892953,40.761732,-73.79177,,,3,POINT (-73.79177 40.761732),63,83,6383,40.7613525795,-73.791953453,0.044929902459278255
42827034,40.761359,-73.78613,,,3,POINT (-73.78613 40.761359),63,84,6384,40.7613525795,-73.786409171,0.023523454051211257
274299605,40.7620095,-73.7811855,,,1,POINT (-73.7811855 40.7620095),63,85,6385,40.7613525795,-73.780864889,0.07787744434558597
42826382,40.7616281,-73.7759435,,,4,POINT (-73.7759435 40.7616281),63,86,6386,40.7613525795,-73.77532060700001,0.060752245437460856
42817856,40.7614464,-73.7699455,,,4,POINT (-73.7699455 40.7614464),63,87,6387,40.7613525795,-73.76977632500001,0.017659319518789705
7761392172,40.7611527,-73.7638696,,traffic_signals,4,POINT (-73.7638696 40.7611527),63,88,6388,40.7613525795,-73.764232043,0.0377600106143338
7761392180,40.7619598,-73.7584639,,traffic_signals,4,POINT (-73.7584639 40.7619598),63,89,6389,40.7613525795,-73.758687761,0.07010283842680982
277672389,40.760582,-73.7538919,31E,motorway_junction,3,POINT (-73.7538919 40.760582),63,90,6390,40.7613525795,-73.753143479,0.10637294316138408
42806260,40.761027,-73.742342,,,3,POINT (-73.742342 40.761027),63,92,6392,40.7613525795,-73.74205491500001,0.043534773880055215
