osmid,y,x,ref,highway,street_count,geometry,lat_index,lon_index,grid_index
42743242,40.8818352,-73.8964382,,,3,POINT (-73.8964382 40.8818352),92,64,9264
42743302,40.8829359,-73.8928329,,,3,POINT (-73.8928329 40.8829359),92,65,9265
42743308,40.8824294,-73.8915549,,traffic_signals,4,POINT (-73.8915549 40.8824294),92,65,9265
42743312,40.8825884,-73.8903731,,,4,POINT (-73.8903731 40.8825884),92,65,9265
42743315,40.8828448,-73.8885799,,traffic_signals,4,POINT (-73.8885799 40.8828448),92,66,9266
42743324,40.8828248,-73.8871267,,,3,POINT (-73.8871267 40.8828248),92,66,9266
42743345,40.8676782,-73.8985391,,traffic_signals,3,POINT (-73.8985391 40.8676782),89,64,8964
42743349,40.8678994,-73.8994236,,,4,POINT (-73.8994236 40.8678994),89,64,8964
42743353,40.868283,-73.901062,,traffic_signals,4,POINT (-73.901062 40.868283),89,63,8963
42743357,40.868696,-73.902358,,traffic_signals,4,POINT (-73.902358 40.868696),89,63,8963
42743369,40.8731484,-73.9057278,,traffic_signals,4,POINT (-73.9057278 40.8731484),90,62,9062
42743386,40.8397437,-73.7836691,,,3,POINT (-73.7836691 40.8397437),82,84,8284
42743396,40.839179,-73.7853978,,,1,POINT (-73.7853978 40.839179),82,84,8284
42743399,40.8395292,-73.7835853,,,3,POINT (-73.7835853 40.8395292),82,85,8285
42743405,40.856751,-73.906052,,,4,POINT (-73.906052 40.856751),86,62,8662
42743410,40.857051,-73.906906,,,4,POINT (-73.906906 40.857051),86,62,8662
42743421,40.812384,-73.924683,,traffic_signals,3,POINT (-73.924683 40.812384),75,59,7559
42743425,40.8110296,-73.921468,,traffic_signals,4,POINT (-73.921468 40.8110296),75,60,7560
42743428,40.8095796,-73.9180536,,traffic_signals,4,POINT (-73.9180536 40.8095796),75,60,7560
42743431,40.80879,-73.916184,,traffic_signals,4,POINT (-73.916184 40.80879),74,61,7461
42743438,40.808007,-73.914332,,,3,POINT (-73.914332 40.808007),74,61,7461
42743443,40.807609,-73.913396,,traffic_signals,4,POINT (-73.913396 40.807609),74,61,7461
42743447,40.8072558,-73.9125431,,,3,POINT (-73.9125431 40.8072558),74,61,7461
42743451,40.8069763,-73.9116586,,traffic_signals,4,POINT (-73.9116586 40.8069763),74,61,7461
42743458,40.8067069,-73.9107993,,,3,POINT (-73.9107993 40.8067069),74,62,7462
42743464,40.806326,-73.909586,,,3,POINT (-73.909586 40.806326),74,62,7462
42743468,40.8061627,-73.9091832,,traffic_signals,4,POINT (-73.9091832 40.8061627),74,62,7462
42743481,40.80595,-73.9089576,,traffic_signals,4,POINT (-73.9089576 40.80595),74,62,7462
42743491,40.8046195,-73.9066596,,,4,POINT (-73.9066596 40.8046195),73,62,7362
42743495,40.8039387,-73.9054777,,,2,POINT (-73.9054777 40.8039387),73,63,7363
42743502,40.8150633,-73.9274209,,,3,POINT (-73.9274209 40.8150633),76,59,7659
42743504,40.8146846,-73.9265341,,,4,POINT (-73.9265341 40.8146846),76,59,7659
42743507,40.814439,-73.9259548,,,3,POINT (-73.9259548 40.814439),76,59,7659
42743519,40.805561,-73.914495,,traffic_signals,4,POINT (-73.914495 40.805561),74,61,7461
42743521,40.806274,-73.9141,,stop,4,POINT (-73.9141 40.806274),74,61,7461
42743528,40.806942,-73.913746,,,4,POINT (-73.913746 40.806942),74,61,7461
42743537,40.809351,-73.9124822,,traffic_signals,3,POINT (-73.9124822 40.809351),75,61,7561
42743550,40.8016846,-73.9173243,,,3,POINT (-73.9173243 40.8016846),73,60,7360
42743555,40.8023426,-73.9168382,,,3,POINT (-73.9168382 40.8023426),73,60,7360
42743563,40.836709,-73.868184,,,4,POINT (-73.868184 40.836709),81,69,8169
42743571,40.839995,-73.868308,,traffic_signals,3,POINT (-73.868308 40.839995),82,69,8269
42743581,40.8126019,-73.8628308,,,1,POINT (-73.8628308 40.8126019),75,70,7570
42743585,40.814782,-73.863329,,,4,POINT (-73.863329 40.814782),76,70,7670
42743589,40.816892,-73.863824,,,4,POINT (-73.863824 40.816892),76,70,7670
42743591,40.818999,-73.864314,,,4,POINT (-73.864314 40.818999),77,70,7770
42743598,40.82768,-73.866346,,,3,POINT (-73.866346 40.82768),79,70,7970
42743601,40.8298086,-73.8668384,,traffic_signals,4,POINT (-73.8668384 40.8298086),80,69,8069
42743604,40.831624,-73.867258,,,4,POINT (-73.867258 40.831624),80,69,8069
42743607,40.832817,-73.867539,,stop,4,POINT (-73.867539 40.832817),80,69,8069
42743610,40.8348248,-73.8680063,,,4,POINT (-73.8680063 40.8348248),81,69,8169
42743616,40.8352255,-73.8680958,,,3,POINT (-73.8680958 40.8352255),81,69,8169
42743623,40.848406,-73.835933,,,3,POINT (-73.835933 40.848406),84,75,8475
42743625,40.848357,-73.835036,,,3,POINT (-73.835036 40.848357),84,75,8475
42743632,40.8061579,-73.8891128,,,3,POINT (-73.8891128 40.8061579),74,65,7465
42743634,40.806299,-73.8881747,,,3,POINT (-73.8881747 40.806299),74,66,7466
42743639,40.8064396,-73.8872478,,,3,POINT (-73.8872478 40.8064396),74,66,7466
42743643,40.80672,-73.8854039,,,4,POINT (-73.8854039 40.80672),74,66,7466
42743647,40.8068578,-73.8844851,,,4,POINT (-73.8844851 40.8068578),74,66,7466
42743656,40.8071374,-73.8826285,,,3,POINT (-73.8826285 40.8071374),74,67,7467
42743660,40.8072763,-73.8817152,,,4,POINT (-73.8817152 40.8072763),74,67,7467
42743662,40.8074149,-73.8808037,,,4,POINT (-73.8808037 40.8074149),74,67,7467
42743682,40.874475,-73.900301,,,3,POINT (-73.900301 40.874475),90,63,9063
42743691,40.8685579,-73.899657,,,3,POINT (-73.899657 40.8685579),89,64,8964
42743701,40.869654,-73.8989044,,traffic_signals,4,POINT (-73.8989044 40.869654),89,64,8964
42743706,40.8716726,-73.8978227,,traffic_signals,4,POINT (-73.8978227 40.8716726),90,64,9064
42743708,40.873742,-73.898433,,traffic_signals,3,POINT (-73.898433 40.873742),90,64,9064
42743712,40.874157,-73.899435,,,3,POINT (-73.899435 40.874157),90,64,9064
42743722,40.844322,-73.851152,,,3,POINT (-73.851152 40.844322),83,72,8372
42743725,40.844597,-73.850271,,,3,POINT (-73.850271 40.844597),83,72,8372
42743728,40.845289,-73.84863,,,3,POINT (-73.84863 40.845289),83,73,8373
42743732,40.845839,-73.847723,,,3,POINT (-73.847723 40.845839),83,73,8373
42743739,40.845989,-73.847885,,traffic_signals,3,POINT (-73.847885 40.845989),83,73,8373
42743742,40.846489,-73.84721,,,3,POINT (-73.84721 40.846489),84,73,8473
42743748,40.847068,-73.84657,,,3,POINT (-73.84657 40.847068),84,73,8473
42743751,40.850468,-73.844758,,,4,POINT (-73.844758 40.850468),85,73,8573
42743756,40.843142,-73.8556833,,traffic_signals,3,POINT (-73.8556833 40.843142),83,72,8372
42743758,40.843444,-73.854729,,,3,POINT (-73.854729 40.843444),83,72,8372
42743760,40.843639,-73.854014,,,3,POINT (-73.854014 40.843639),83,72,8372
42743765,40.843927,-73.853029,,,3,POINT (-73.853029 40.843927),83,72,8372
42743769,40.844264,-73.85221,,,3,POINT (-73.85221 40.844264),83,72,8372
42743784,40.8182272,-73.8700091,,,3,POINT (-73.8700091 40.8182272),77,69,7769
42743803,40.8290433,-73.8725276,,,3,POINT (-73.8725276 40.8290433),79,68,7968
42743805,40.8300278,-73.8727564,,,4,POINT (-73.8727564 40.8300278),80,68,8068
42743808,40.832022,-73.87322,,,4,POINT (-73.87322 40.832022),80,68,8068
42743813,40.834277,-73.873633,,traffic_signals,3,POINT (-73.873633 40.834277),81,68,8168
42743821,40.840617,-73.852235,,,3,POINT (-73.852235 40.840617),82,72,8272
42743833,40.829211,-73.894269,,,3,POINT (-73.894269 40.829211),79,65,7965
42743836,40.829869,-73.89546,,,4,POINT (-73.89546 40.829869),80,64,8064
42743841,40.8320463,-73.8958719,,,3,POINT (-73.8958719 40.8320463),80,64,8064
42743846,40.8113318,-73.8064765,,,3,POINT (-73.8064765 40.8113318),75,80,7580
42743847,40.811738,-73.8057202,,,1,POINT (-73.8057202 40.811738),75,81,7581
42743861,40.8105309,-73.9304788,,,3,POINT (-73.9304788 40.8105309),75,58,7558
42743865,40.8120326,-73.928536,,traffic_signals,4,POINT (-73.928536 40.8120326),75,58,7558
42743872,40.8135925,-73.9272946,,,4,POINT (-73.9272946 40.8135925),76,59,7659
42743891,40.9046686,-73.910721,,,3,POINT (-73.910721 40.9046686),98,62,9862
42743899,40.9055531,-73.9111852,,,3,POINT (-73.9111852 40.9055531),98,61,9861
42743903,40.8794275,-73.8427227,,traffic_signals,4,POINT (-73.8427227 40.8794275),92,74,9274
42743904,40.878852,-73.8426031,,,3,POINT (-73.8426031 40.878852),91,74,9174
42743908,40.8607479,-73.8352367,,,4,POINT (-73.8352367 40.8607479),87,75,8775
42743911,40.8578309,-73.8353145,,,3,POINT (-73.8353145 40.8578309),86,75,8675
42743913,40.875731,-73.840715,,,3,POINT (-73.840715 40.875731),91,74,9174
42743919,40.867247,-73.8364977,,,4,POINT (-73.8364977 40.867247),89,75,8975
42743921,40.869083,-73.837389,,,4,POINT (-73.837389 40.869083),89,75,8975
42743923,40.870839,-73.838235,,,4,POINT (-73.838235 40.870839),89,75,8975
42743925,40.872682,-73.839122,,,3,POINT (-73.839122 40.872682),90,74,9074
42743927,40.891932,-73.848071,,,4,POINT (-73.848071 40.891932),95,73,9573
42743928,40.894207,-73.848938,,,4,POINT (-73.848938 40.894207),95,73,9573
42743929,40.8957195,-73.8495139,,,4,POINT (-73.8495139 40.8957195),95,73,9573
42743931,40.8989061,-73.8506235,,,3,POINT (-73.8506235 40.8989061),96,72,9672
42743934,40.8287381,-73.9147216,,,4,POINT (-73.9147216 40.8287381),79,61,7961
42743936,40.82998,-73.913988,,stop,4,POINT (-73.913988 40.82998),80,61,8061
42743938,40.8312304,-73.913257,,traffic_signals,4,POINT (-73.913257 40.8312304),80,61,8061
42743942,40.834722,-73.9112,,traffic_signals,4,POINT (-73.9112 40.834722),81,61,8161
42743968,40.853817,-73.908501,,traffic_signals,4,POINT (-73.908501 40.853817),85,62,8562
42743978,40.85396,-73.90943,,traffic_signals,4,POINT (-73.90943 40.85396),85,62,8562
42743984,40.854822,-73.911196,,traffic_signals,4,POINT (-73.911196 40.854822),86,61,8661
42743990,40.853759,-73.912273,,traffic_signals,3,POINT (-73.912273 40.853759),85,61,8561
42743993,40.8538168,-73.9138534,,traffic_signals,4,POINT (-73.9138534 40.8538168),85,61,8561
42743997,40.8539441,-73.9146728,,traffic_signals,4,POINT (-73.9146728 40.8539441),85,61,8561
42744007,40.8542288,-73.9155249,,traffic_signals,4,POINT (-73.9155249 40.8542288),85,61,8561
42744012,40.854582,-73.91619,,,3,POINT (-73.91619 40.854582),86,61,8661
42744020,40.8792809,-73.8654382,,,4,POINT (-73.8654382 40.8792809),91,70,9170
42744022,40.879829,-73.865241,,,3,POINT (-73.865241 40.879829),92,70,9270
42744030,40.8815031,-73.8642801,,traffic_signals,4,POINT (-73.8642801 40.8815031),92,70,9270
42744041,40.8667121,-73.8381523,,traffic_signals,4,POINT (-73.8381523 40.8667121),88,75,8875
42744044,40.8669776,-73.8373234,,traffic_signals,4,POINT (-73.8373234 40.8669776),89,75,8975
42744049,40.8675172,-73.8356604,,traffic_signals,4,POINT (-73.8356604 40.8675172),89,75,8975
42744052,40.867787,-73.8348253,,,4,POINT (-73.8348253 40.867787),89,75,8975
42744056,40.8681445,-73.8337224,,,3,POINT (-73.8337224 40.8681445),89,75,8975
42744060,40.8682722,-73.8331259,,traffic_signals,4,POINT (-73.8331259 40.8682722),89,76,8976
42744086,40.8222108,-73.9169185,,traffic_signals,3,POINT (-73.9169185 40.8222108),78,60,7860
42744088,40.82167,-73.915181,,traffic_signals,4,POINT (-73.915181 40.82167),78,61,7861
42744090,40.821169,-73.913553,,,4,POINT (-73.913553 40.821169),77,61,7761
42744092,40.820861,-73.91257,,traffic_signals,4,POINT (-73.91257 40.820861),77,61,7761
42744103,40.8270367,-73.9306096,,traffic_signals,3,POINT (-73.9306096 40.8270367),79,58,7958
42744112,40.8257181,-73.927168,,traffic_signals,3,POINT (-73.927168 40.8257181),79,59,7959
42744118,40.8202621,-73.9118911,,,3,POINT (-73.9118911 40.8202621),77,61,7761
42744128,40.8199515,-73.9103555,,,3,POINT (-73.9103555 40.8199515),77,62,7762
42744136,40.8661245,-73.8827239,,traffic_signals,4,POINT (-73.8827239 40.8661245),88,67,8867
42744365,40.9033712,-73.9115712,,,3,POINT (-73.9115712 40.9033712),97,61,9761
42744395,40.8978151,-73.9113681,,,3,POINT (-73.9113681 40.8978151),96,61,9661
42744469,40.8539196,-73.89863,,,4,POINT (-73.89863 40.8539196),85,64,8564
42744491,40.8660031,-73.8338059,,,3,POINT (-73.8338059 40.8660031),88,75,8875
42744500,40.865404,-73.8691409,,traffic_signals,4,POINT (-73.8691409 40.865404),88,69,8869
42744513,40.8654216,-73.8683694,,traffic_signals,4,POINT (-73.8683694 40.8654216),88,69,8869
42744518,40.8654402,-73.8673476,,traffic_signals,4,POINT (-73.8673476 40.8654402),88,69,8869
42744523,40.8654585,-73.8663423,,traffic_signals,4,POINT (-73.8663423 40.8654585),88,70,8870
42744526,40.8654757,-73.8654002,,traffic_signals,4,POINT (-73.8654002 40.8654757),88,70,8870
42744529,40.8654914,-73.8644611,,traffic_signals,4,POINT (-73.8644611 40.8654914),88,70,8870
42744531,40.8655092,-73.86352,,traffic_signals,4,POINT (-73.86352 40.8655092),88,70,8870
42744532,40.865527,-73.862577,,traffic_signals,4,POINT (-73.862577 40.865527),88,70,8870
42744533,40.865531,-73.862371,,traffic_signals,4,POINT (-73.862371 40.865531),88,70,8870
42744536,40.86553,-73.860551,,,4,POINT (-73.860551 40.86553),88,71,8871
42744537,40.865512,-73.859613,,traffic_signals,6,POINT (-73.859613 40.865512),88,71,8871
42744538,40.865495,-73.858673,,,4,POINT (-73.858673 40.865495),88,71,8871
42744542,40.8654779,-73.8577294,,traffic_signals,4,POINT (-73.8577294 40.8654779),88,71,8871
42744549,40.86546,-73.856793,,,4,POINT (-73.856793 40.86546),88,71,8871
42744552,40.86544,-73.855781,,traffic_signals,4,POINT (-73.855781 40.86544),88,71,8871
42744555,40.865424,-73.854768,,,4,POINT (-73.854768 40.865424),88,72,8872
42744557,40.865405,-73.853828,,,4,POINT (-73.853828 40.865405),88,72,8872
42744561,40.865388,-73.852891,,,4,POINT (-73.852891 40.865388),88,72,8872
42744564,40.865371,-73.851955,,,4,POINT (-73.851955 40.865371),88,72,8872
42744568,40.8653561,-73.8510172,,traffic_signals,4,POINT (-73.8510172 40.8653561),88,72,8872
42744577,40.8652733,-73.850077,,,4,POINT (-73.850077 40.8652733),88,73,8873
42744584,40.865322,-73.849525,,,4,POINT (-73.849525 40.865322),88,73,8873
42744588,40.865318,-73.849102,,traffic_signals,4,POINT (-73.849102 40.865318),88,73,8873
42744594,40.865283,-73.847185,,traffic_signals,4,POINT (-73.847185 40.865283),88,73,8873
42744599,40.865266,-73.846247,,traffic_signals,4,POINT (-73.846247 40.865266),88,73,8873
42744602,40.865248,-73.845305,,,4,POINT (-73.845305 40.865248),88,73,8873
42744605,40.86523,-73.844366,,,4,POINT (-73.844366 40.86523),88,74,8874
42744608,40.865211,-73.843354,,traffic_signals,4,POINT (-73.843354 40.865211),88,74,8874
42744612,40.86518,-73.841686,,,4,POINT (-73.841686 40.86518),88,74,8874
42744615,40.865162,-73.840747,,,4,POINT (-73.840747 40.865162),88,74,8874
42744617,40.865145,-73.839803,,traffic_signals,4,POINT (-73.839803 40.865145),88,74,8874
42744619,40.865127,-73.838864,,traffic_signals,4,POINT (-73.838864 40.865127),88,75,8875
42744621,40.8651204,-73.837927,,,4,POINT (-73.837927 40.8651204),88,75,8875
42744624,40.8650846,-73.8369756,,traffic_signals,4,POINT (-73.8369756 40.8650846),88,75,8875
42744640,40.8600114,-73.8254269,,,3,POINT (-73.8254269 40.8600114),87,77,8777
42744642,40.8609764,-73.8259884,,,4,POINT (-73.8259884 40.8609764),87,77,8777
42744660,40.8819423,-73.8369669,,,3,POINT (-73.8369669 40.8819423),92,75,9275
42744668,40.8830825,-73.8376617,,,4,POINT (-73.8376617 40.8830825),92,75,9275
42744682,40.846693,-73.882456,,,4,POINT (-73.882456 40.846693),84,67,8467
42744685,40.846067,-73.881506,,,3,POINT (-73.881506 40.846067),83,67,8367
42744694,40.8490814,-73.9172851,,traffic_signals,3,POINT (-73.9172851 40.8490814),84,60,8460
42744697,40.84944,-73.918409,,,4,POINT (-73.918409 40.84944),84,60,8460
42744706,40.849804,-73.920319,,,3,POINT (-73.920319 40.849804),84,60,8460
42744747,40.848433,-73.912978,,,3,POINT (-73.912978 40.848433),84,61,8461
42744749,40.848609,-73.913968,,traffic_signals,4,POINT (-73.913968 40.848609),84,61,8461
42744753,40.8490145,-73.9161377,,traffic_signals,3,POINT (-73.9161377 40.8490145),84,61,8461
42744763,40.8272868,-73.8142119,,,4,POINT (-73.8142119 40.8272868),79,79,7979
42744766,40.829096,-73.815747,,,4,POINT (-73.815747 40.829096),79,79,7979
42744768,40.8309448,-73.817315,,,4,POINT (-73.817315 40.8309448),80,78,8078
42744773,40.8337646,-73.8192129,,,4,POINT (-73.8192129 40.8337646),80,78,8078
42744776,40.835145,-73.8197754,,,4,POINT (-73.8197754 40.835145),81,78,8178
42744780,40.8362423,-73.8202287,,,4,POINT (-73.8202287 40.8362423),81,78,8178
42744785,40.837059,-73.820407,,,3,POINT (-73.820407 40.837059),81,78,8178
42744799,40.8581873,-73.870974,,,4,POINT (-73.870974 40.8581873),86,69,8669
42744801,40.8589045,-73.8708741,,,3,POINT (-73.8708741 40.8589045),87,69,8769
42744805,40.8613949,-73.8705651,,traffic_signals,3,POINT (-73.8705651 40.8613949),87,69,8769
42744811,40.8666284,-73.870433,,,3,POINT (-73.870433 40.8666284),88,69,8869
42744815,40.8679486,-73.8704751,,traffic_signals,3,POINT (-73.8704751 40.8679486),89,69,8969
42744819,40.869674,-73.870537,,traffic_signals,3,POINT (-73.870537 40.869674),89,69,8969
42744834,40.852424,-73.868722,,traffic_signals,3,POINT (-73.868722 40.852424),85,69,8569
42744838,40.853686,-73.869167,,,3,POINT (-73.869167 40.853686),85,69,8569
42744841,40.854266,-73.869377,,traffic_signals,3,POINT (-73.869377 40.854266),85,69,8569
42744845,40.855435,-73.8698017,,traffic_signals,3,POINT (-73.8698017 40.855435),86,69,8669
42744858,40.8422552,-73.8440825,,,3,POINT (-73.8440825 40.8422552),83,74,8374
42744860,40.842906,-73.842837,,,3,POINT (-73.842837 40.842906),83,74,8374
42744864,40.845497,-73.8342352,,,3,POINT (-73.8342352 40.845497),83,75,8375
42744866,40.845384,-73.832684,,,4,POINT (-73.832684 40.845384),83,76,8376
42744868,40.845307,-73.831132,,traffic_signals,4,POINT (-73.831132 40.845307),83,76,8376
42744875,40.845952,-73.829414,,,4,POINT (-73.829414 40.845952),83,76,8376
42744879,40.846269,-73.82857,,,4,POINT (-73.82857 40.846269),84,76,8476
42744883,40.846587,-73.827729,,,4,POINT (-73.827729 40.846587),84,77,8477
42744891,40.8458118,-73.8361921,,,4,POINT (-73.8361921 40.8458118),83,75,8375
42744893,40.8456729,-73.8352469,,,3,POINT (-73.8352469 40.8456729),83,75,8375
42744918,40.809347,-73.891906,,,3,POINT (-73.891906 40.809347),75,65,7565
42744920,40.81123,-73.892395,,,3,POINT (-73.892395 40.81123),75,65,7565
42744924,40.860427,-73.857462,,,3,POINT (-73.857462 40.860427),87,71,8771
42744926,40.86041,-73.855945,,,3,POINT (-73.855945 40.86041),87,71,8771
42744932,40.84422,-73.855436,,,3,POINT (-73.855436 40.84422),83,72,8372
42744934,40.844323,-73.85514,,,4,POINT (-73.85514 40.844323),83,72,8372
42744936,40.844565,-73.854615,,,4,POINT (-73.854615 40.844565),83,72,8372
42744943,40.844929,-73.853807,,,4,POINT (-73.853807 40.844929),83,72,8372
42744947,40.845293,-73.852998,,,4,POINT (-73.852998 40.845293),83,72,8372
42744950,40.845656,-73.852191,,,4,POINT (-73.852191 40.845656),83,72,8372
42744953,40.846018,-73.851384,,stop,4,POINT (-73.851384 40.846018),83,72,8372
42744960,40.846747,-73.84977,,,4,POINT (-73.84977 40.846747),84,73,8473
42744967,40.847062,-73.849073,,traffic_signals,4,POINT (-73.849073 40.847062),84,73,8473
42744971,40.847531,-73.848026,,,4,POINT (-73.848026 40.847531),84,73,8473
42744974,40.847896,-73.847216,,,4,POINT (-73.847216 40.847896),84,73,8473
42744988,40.8435411,-73.8568768,,,3,POINT (-73.8568768 40.8435411),83,71,8371
42744991,40.843771,-73.856186,,,3,POINT (-73.856186 40.843771),83,71,8371
42744994,40.8440046,-73.855318,,,4,POINT (-73.855318 40.8440046),83,72,8372
42744998,40.84408,-73.855024,,,3,POINT (-73.855024 40.84408),83,72,8372
42745018,40.851543,-73.918326,,,3,POINT (-73.918326 40.851543),85,60,8560
42745021,40.852386,-73.918625,,,1,POINT (-73.918625 40.852386),85,60,8560
42745036,40.8065689,-73.8520444,,,3,POINT (-73.8520444 40.8065689),74,72,7472
42745040,40.806762,-73.8523529,,,3,POINT (-73.8523529 40.806762),74,72,7472
42745047,40.8074368,-73.8535659,,,3,POINT (-73.8535659 40.8074368),74,72,7472
42745053,40.8155396,-73.8040383,,,1,POINT (-73.8040383 40.8155396),76,81,7681
42745078,40.814088,-73.807493,,,3,POINT (-73.807493 40.814088),76,80,7680
42745080,40.814489,-73.806527,,,1,POINT (-73.806527 40.814489),76,80,7680
42745087,40.843599,-73.90586,,,4,POINT (-73.90586 40.843599),83,62,8362
42745090,40.844642,-73.905767,,,3,POINT (-73.905767 40.844642),83,62,8362
42745101,40.845076,-73.905731,,,3,POINT (-73.905731 40.845076),83,62,8362
42745108,40.847488,-73.905522,,,3,POINT (-73.905522 40.847488),84,63,8463
42745117,40.8612616,-73.8627139,,,4,POINT (-73.8627139 40.8612616),87,70,8770
42745120,40.865373,-73.862583,,traffic_signals,4,POINT (-73.862583 40.865373),88,70,8870
