osmid,y,x,street_count,highway,ref,geometry,lat_index,lon_index,grid_index
229760110,51.4963409,-0.0242594,3,,,POINT (-0.0242594 51.4963409),51,58,5158
229760111,51.4957382,-0.0240792,1,,,POINT (-0.0240792 51.4957382),51,58,5158
229760259,51.4963792,-0.022758,3,,,POINT (-0.022758 51.4963792),51,59,5159
229760260,51.496306,-0.0257382,3,,,POINT (-0.0257382 51.496306),51,58,5158
229760731,51.4985737,-0.0229113,3,,,POINT (-0.0229113 51.4985737),52,59,5259
229764436,51.496855,-0.0250378,1,,,POINT (-0.0250378 51.496855),51,58,5158
229764765,51.4968611,-0.0246036,3,,,POINT (-0.0246036 51.4968611),51,58,5158
229765177,51.4985386,-0.0240287,1,,,POINT (-0.0240287 51.4985386),52,58,5258
229765585,51.4996535,-0.0229746,3,,,POINT (-0.0229746 51.4996535),52,59,5259
229765586,51.4996161,-0.0239948,1,,,POINT (-0.0239948 51.4996161),52,58,5258
229766106,51.5000584,-0.0260281,3,,,POINT (-0.0260281 51.5000584),52,58,5258
229771188,51.4990618,-0.0113705,1,,,POINT (-0.0113705 51.4990618),52,60,5260
229771193,51.4987057,-0.0105892,3,,,POINT (-0.0105892 51.4987057),52,60,5260
229771370,51.4999006,-0.0086488,3,,,POINT (-0.0086488 51.4999006),52,60,5260
229771595,51.4989965,-0.0085628,3,,,POINT (-0.0085628 51.4989965),52,60,5260
229771861,51.4983789,-0.0085853,3,,,POINT (-0.0085853 51.4983789),52,60,5260
229772752,51.498766,-0.0118769,1,,,POINT (-0.0118769 51.498766),52,60,5260
229773022,51.4988481,-0.0109048,3,,,POINT (-0.0109048 51.4988481),52,60,5260
229773198,51.4978946,-0.0122623,3,,,POINT (-0.0122623 51.4978946),52,60,5260
229780496,51.4966206,-0.0125651,3,,,POINT (-0.0125651 51.4966206),51,60,5160
229780500,51.4975082,-0.0096121,3,,,POINT (-0.0096121 51.4975082),52,60,5260
229782348,51.4962668,-0.0120019,3,,,POINT (-0.0120019 51.4962668),51,60,5160
229782524,51.4969796,-0.0131325,3,,,POINT (-0.0131325 51.4969796),52,60,5260
229785905,51.4938623,-0.0089827,3,,,POINT (-0.0089827 51.4938623),51,60,5160
229785906,51.4941749,-0.0081894,3,,,POINT (-0.0081894 51.4941749),51,60,5160
229786004,51.4936723,-0.0091221,3,,,POINT (-0.0091221 51.4936723),51,60,5160
229786007,51.4934031,-0.0088084,1,,,POINT (-0.0088084 51.4934031),51,60,5160
229786056,51.4935935,-0.0094292,3,,,POINT (-0.0094292 51.4935935),51,60,5160
229786080,51.4933102,-0.0093771,1,,,POINT (-0.0093771 51.4933102),51,60,5160
229786768,51.4929777,-0.006966,3,,,POINT (-0.006966 51.4929777),51,60,5160
229796688,51.4890444,-0.0055205,3,,,POINT (-0.0055205 51.4890444),50,61,5061
229797083,51.4891556,-0.0040704,1,,,POINT (-0.0040704 51.4891556),50,61,5061
229797085,51.4895173,-0.005293,3,,,POINT (-0.005293 51.4895173),50,61,5061
229797403,51.4895397,-0.0069837,1,,,POINT (-0.0069837 51.4895397),50,60,5060
229797404,51.4898578,-0.0087269,3,,,POINT (-0.0087269 51.4898578),50,60,5060
229797620,51.4900252,-0.0066816,1,,,POINT (-0.0066816 51.4900252),50,61,5061
229797623,51.4903672,-0.0084731,3,,,POINT (-0.0084731 51.4903672),50,60,5060
229798036,51.4905315,-0.0064398,1,,,POINT (-0.0064398 51.4905315),50,61,5061
229798038,51.4908611,-0.0082163,3,,,POINT (-0.0082163 51.4908611),50,60,5060
229799083,51.4898373,-0.0037407,3,,,POINT (-0.0037407 51.4898373),50,61,5061
229799219,51.4901192,-0.0036078,1,,,POINT (-0.0036078 51.4901192),50,61,5061
229799222,51.4901244,-0.0050043,3,,,POINT (-0.0050043 51.4901244),50,61,5061
229799516,51.490271,-0.003658,1,,,POINT (-0.003658 51.490271),50,61,5061
229799520,51.4906665,-0.0047473,3,,,POINT (-0.0047473 51.4906665),50,61,5061
229804519,51.4911624,-0.0047029,4,,,POINT (-0.0047029 51.4911624),50,61,5061
229804521,51.4911429,-0.0050461,3,,,POINT (-0.0050461 51.4911429),50,61,5061
229805165,51.4917025,-0.0047937,4,,,POINT (-0.0047937 51.4917025),50,61,5061
229805327,51.4917988,-0.0048116,4,,,POINT (-0.0048116 51.4917988),50,61,5061
229805667,51.4926214,-0.0040129,1,,,POINT (-0.0040129 51.4926214),50,61,5061
229806284,51.4928444,-0.0053524,3,,,POINT (-0.0053524 51.4928444),50,61,5061
229806286,51.4925062,-0.0064795,3,,,POINT (-0.0064795 51.4925062),50,61,5061
229806500,51.4935945,-0.0058521,3,,,POINT (-0.0058521 51.4935945),51,61,5161
229807114,51.4932952,-0.0072903,3,,,POINT (-0.0072903 51.4932952),51,60,5160
230068452,51.6240196,-0.0057137,3,,,POINT (-0.0057137 51.6240196),84,61,8461
230068763,51.6243022,-0.0153893,3,,,POINT (-0.0153893 51.6243022),84,59,8459
230069310,51.6242214,-0.0128752,3,,,POINT (-0.0128752 51.6242214),84,60,8460
230069440,51.6245635,-0.012854,3,,,POINT (-0.012854 51.6245635),84,60,8460
230069664,51.6246238,-0.0132906,1,,,POINT (-0.0132906 51.6246238),84,60,8460
230069666,51.624572,-0.0121381,1,,,POINT (-0.0121381 51.624572),84,60,8460
230070012,51.6245596,-0.0118897,1,,,POINT (-0.0118897 51.6245596),84,60,8460
230070365,51.6229158,-0.008564,1,turning_circle,,POINT (-0.008564 51.6229158),84,60,8460
230070368,51.6222485,-0.0067645,3,,,POINT (-0.0067645 51.6222485),83,61,8361
230071188,51.6220438,-0.0069959,3,,,POINT (-0.0069959 51.6220438),83,60,8360
230071191,51.6230915,-0.0059178,3,,,POINT (-0.0059178 51.6230915),84,61,8461
230071200,51.6256406,-0.0052684,3,,,POINT (-0.0052684 51.6256406),84,61,8461
230071615,51.621432,-0.0037757,4,,,POINT (-0.0037757 51.621432),83,61,8361
230071732,51.6217417,-0.0036501,1,turning_circle,,POINT (-0.0036501 51.6217417),83,61,8361
230071760,51.6216404,-0.004819,3,,,POINT (-0.004819 51.6216404),83,61,8361
230071961,51.6226651,-0.0063068,3,,,POINT (-0.0063068 51.6226651),83,61,8361
230072249,51.622863,-0.0049679,1,,,POINT (-0.0049679 51.622863),84,61,8461
230073177,51.6260635,-0.0068709,3,,,POINT (-0.0068709 51.6260635),84,61,8461
230073181,51.6255505,-0.0043269,3,,,POINT (-0.0043269 51.6255505),84,61,8461
230073183,51.6254015,-0.0034067,3,,,POINT (-0.0034067 51.6254015),84,61,8461
230073191,51.6244241,-0.0005407,3,,,POINT (-0.0005407 51.6244241),84,61,8461
230073192,51.6243496,-0.0003615,3,,,POINT (-0.0003615 51.6243496),84,61,8461
230073794,51.6258079,-0.0072044,3,,,POINT (-0.0072044 51.6258079),84,60,8460
230073937,51.6278972,-0.0056272,3,,,POINT (-0.0056272 51.6278972),85,61,8561
230073938,51.6278695,-0.0052666,1,,,POINT (-0.0052666 51.6278695),85,61,8561
230074154,51.6273149,-0.0055499,1,,,POINT (-0.0055499 51.6273149),85,61,8561
230074477,51.62626,-0.0043851,3,,,POINT (-0.0043851 51.62626),84,61,8461
230074486,51.6265388,-0.0057806,3,,,POINT (-0.0057806 51.6265388),84,61,8461
230074488,51.6264761,-0.0062561,1,,,POINT (-0.0062561 51.6264761),84,61,8461
230074658,51.6270221,-0.0060886,3,,,POINT (-0.0060886 51.6270221),85,61,8561
230074752,51.626762,-0.0066002,3,,,POINT (-0.0066002 51.626762),85,61,8561
230074754,51.6269248,-0.0068455,1,,,POINT (-0.0068455 51.6269248),85,61,8561
230076088,51.6249638,-0.0034962,3,,,POINT (-0.0034962 51.6249638),84,61,8461
230076106,51.6221165,0.0003443,3,,,POINT (0.0003443 51.6221165),83,61,8361
230076107,51.622026,0.0010322,3,,,POINT (0.0010322 51.622026),83,61,8361
230076569,51.6229328,-0.0005258,3,,,POINT (-0.0005258 51.6229328),84,61,8461
230076741,51.6233135,0.000288,1,turning_circle,,POINT (0.000288 51.6233135),84,61,8461
230077228,51.6238322,-0.0004605,1,,,POINT (-0.0004605 51.6238322),84,61,8461
230077512,51.6253698,0.0005926,3,,,POINT (0.0005926 51.6253698),84,61,8461
230077719,51.6248101,0.0010955,1,,,POINT (0.0010955 51.6248101),84,61,8461
230078143,51.6237444,0.0037906,3,,,POINT (0.0037906 51.6237444),84,62,8462
230078147,51.6242346,0.0082795,4,,,POINT (0.0082795 51.6242346),84,62,8462
230078274,51.6235792,0.0037643,3,,,POINT (0.0037643 51.6235792),84,62,8462
230078275,51.6228918,0.0038764,3,,,POINT (0.0038764 51.6228918),84,62,8462
230079048,51.6228545,0.0025369,3,,,POINT (0.0025369 51.6228545),84,62,8462
230079051,51.6217941,0.0021427,3,,,POINT (0.0021427 51.6217941),83,62,8362
230079054,51.62108,0.0020397,3,,,POINT (0.0020397 51.62108),83,62,8362
230079055,51.6203466,0.0021238,3,,,POINT (0.0021238 51.6203466),83,62,8362
230079063,51.6190072,0.0042547,3,,,POINT (0.0042547 51.6190072),83,62,8362
230079064,51.6189826,0.0052503,4,,,POINT (0.0052503 51.6189826),83,62,8362
230079344,51.6205172,0.0071809,4,,,POINT (0.0071809 51.6205172),83,62,8362
230079658,51.6220073,0.0080049,3,,,POINT (0.0080049 51.6220073),83,62,8362
230080019,51.6226667,0.0079552,3,,,POINT (0.0079552 51.6226667),83,62,8362
230080057,51.6241867,0.0078418,4,,,POINT (0.0078418 51.6241867),84,62,8462
230080785,51.6195225,0.0087073,4,,,POINT (0.0087073 51.6195225),83,62,8362
230081065,51.6203893,0.0031554,3,,,POINT (0.0031554 51.6203893),83,62,8362
230081169,51.6191296,0.0032064,3,,,POINT (0.0032064 51.6191296),83,62,8362
230081207,51.6204266,0.0041511,3,,,POINT (0.0041511 51.6204266),83,62,8362
230081361,51.6204532,0.0051639,3,,,POINT (0.0051639 51.6204532),83,62,8362
230081595,51.6197827,0.0052325,3,,,POINT (0.0052325 51.6197827),83,62,8362
230081737,51.6198437,0.0072496,3,,,POINT (0.0072496 51.6198437),83,62,8362
230083227,51.6270025,0.0070222,3,,,POINT (0.0070222 51.6270025),85,62,8562
230083519,51.6192428,0.008656,3,,,POINT (0.008656 51.6192428),83,62,8362
230083523,51.6220772,0.0083052,3,,,POINT (0.0083052 51.6220772),83,62,8362
230085133,51.626707,0.0074384,3,,,POINT (0.0074384 51.626707),85,62,8562
230086252,51.6256911,0.0109539,3,,,POINT (0.0109539 51.6256911),84,63,8463
230086253,51.6245605,0.0114881,3,,,POINT (0.0114881 51.6245605),84,63,8463
230086254,51.6244797,0.0115325,3,,,POINT (0.0115325 51.6244797),84,63,8463
230086257,51.6232275,0.0105369,4,,,POINT (0.0105369 51.6232275),84,63,8463
230086259,51.6225934,0.0098073,3,,,POINT (0.0098073 51.6225934),83,63,8363
230086711,51.6242567,0.0089243,3,,,POINT (0.0089243 51.6242567),84,62,8462
230086804,51.6243136,0.0088116,3,,,POINT (0.0088116 51.6243136),84,62,8462
230086806,51.624725,0.0114135,3,,,POINT (0.0114135 51.624725),84,63,8463
230087128,51.6243931,0.0088942,3,,,POINT (0.0088942 51.6243931),84,62,8462
230087353,51.6255871,0.0098095,3,,,POINT (0.0098095 51.6255871),84,63,8463
230087663,51.6245749,0.0101584,4,,,POINT (0.0101584 51.6245749),84,63,8463
230087664,51.6244143,0.0102266,4,,,POINT (0.0102266 51.6244143),84,63,8463
230087670,51.6236059,0.0097215,3,,,POINT (0.0097215 51.6236059),84,63,8463
230087673,51.6229664,0.0089662,3,,,POINT (0.0089662 51.6229664),84,62,8462
230088259,51.619865,0.0102794,3,,,POINT (0.0102794 51.619865),83,63,8363
230088820,51.6228439,0.0113437,4,,,POINT (0.0113437 51.6228439),84,63,8463
230088823,51.6246266,0.0125495,3,,,POINT (0.0125495 51.6246266),84,63,8463
230089281,51.6237218,0.0136561,3,,,POINT (0.0136561 51.6237218),84,63,8463
230089282,51.6224655,0.0121511,4,,,POINT (0.0121511 51.6224655),83,63,8363
230089289,51.6210374,0.0098422,4,,,POINT (0.0098422 51.6210374),83,63,8363
230089307,51.6220995,0.0084522,3,,,POINT (0.0084522 51.6220995),83,62,8362
230089569,51.6204459,0.0100562,3,,,POINT (0.0100562 51.6204459),83,63,8363
230089815,51.6214158,0.0135238,3,,,POINT (0.0135238 51.6214158),83,63,8363
230090274,51.6220606,0.0130002,3,,,POINT (0.0130002 51.6220606),83,63,8363
230090287,51.6260415,0.0107904,3,,,POINT (0.0107904 51.6260415),84,63,8463
230090491,51.625768,0.0086229,3,,,POINT (0.0086229 51.625768),84,62,8462
230090592,51.6261319,0.0085383,3,,,POINT (0.0085383 51.6261319),84,62,8462
230090694,51.6260606,0.0078557,1,,,POINT (0.0078557 51.6260606),84,62,8462
230090804,51.6257053,0.0080135,1,,,POINT (0.0080135 51.6257053),84,62,8462
230091245,51.6265832,0.0105369,3,,,POINT (0.0105369 51.6265832),84,63,8463
230091311,51.6275382,0.0143907,3,,,POINT (0.0143907 51.6275382),85,63,8563
230091459,51.6269272,0.0144548,3,,,POINT (0.0144548 51.6269272),85,63,8563
230092280,51.6248485,0.0219466,3,,,POINT (0.0219466 51.6248485),84,64,8464
230092281,51.6257106,0.0211627,3,,,POINT (0.0211627 51.6257106),84,64,8464
230092717,51.624517,0.0205362,3,,,POINT (0.0205362 51.624517),84,64,8464
230092736,51.6229558,0.022742,4,,,POINT (0.022742 51.6229558),84,64,8464
230092888,51.6236378,0.0224674,3,,,POINT (0.0224674 51.6236378),84,64,8464
230092890,51.6234354,0.0214717,1,,,POINT (0.0214717 51.6234354),84,64,8464
230093033,51.6241867,0.0210168,1,,,POINT (0.0210168 51.6241867),84,64,8464
230093351,51.6243025,0.0241754,3,,,POINT (0.0241754 51.6243025),84,64,8464
230093354,51.6245437,0.0257632,3,,,POINT (0.0257632 51.6245437),84,64,8464
230093355,51.6245757,0.026716,3,,,POINT (0.026716 51.6245757),84,65,8465
230093357,51.6243897,0.0287765,3,,,POINT (0.0287765 51.6243897),84,65,8465
230093478,51.6251192,0.0237891,1,,,POINT (0.0237891 51.6251192),84,64,8464
230093498,51.6242464,0.0238521,3,,,POINT (0.0238521 51.6242464),84,64,8464
230093775,51.6235739,0.024184,3,,,POINT (0.024184 51.6235739),84,64,8464
230093784,51.6236432,0.025995,3,,,POINT (0.025995 51.6236432),84,64,8464
230093787,51.624196,0.0267202,1,,,POINT (0.0267202 51.624196),84,65,8465
230094212,51.623121,0.0240466,1,,,POINT (0.0240466 51.623121),84,64,8464
230094299,51.6226627,0.0253856,3,,,POINT (0.0253856 51.6226627),83,64,8364
230094300,51.6224496,0.0253341,1,,,POINT (0.0253341 51.6224496),83,64,8364
230094625,51.6226361,0.0231025,3,,,POINT (0.0231025 51.6226361),83,64,8364
230095369,51.6264055,0.0162704,3,,,POINT (0.0162704 51.6264055),84,63,8463
230095378,51.6275702,0.0157382,3,,,POINT (0.0157382 51.6275702),85,63,8563
230095614,51.6259739,0.0139489,1,turning_circle,,POINT (0.0139489 51.6259739),84,63,8463
230096180,51.627682,0.017517,3,,,POINT (0.017517 51.627682),85,63,8563
230096185,51.6290886,0.016957,3,,,POINT (0.016957 51.6290886),85,63,8563
230096186,51.6301702,0.0162103,3,,,POINT (0.0162103 51.6301702),85,63,8563
230096188,51.6309083,0.0156387,3,,,POINT (0.0156387 51.6309083),86,63,8663
230096203,51.6341122,0.0144156,3,,,POINT (0.0144156 51.6341122),86,63,8663
230096617,51.6307638,0.0148094,3,,,POINT (0.0148094 51.6307638),86,63,8663
230096621,51.6308219,0.0132062,3,,,POINT (0.0132062 51.6308219),86,63,8663
230096623,51.6304748,0.0100522,3,,,POINT (0.0100522 51.6304748),85,63,8563
230097079,51.6341449,0.0113918,3,,,POINT (0.0113918 51.6341449),86,63,8663
230097713,51.631281,0.0094191,3,,,POINT (0.0094191 51.631281),86,62,8662
230097716,51.6303069,0.0083821,3,,,POINT (0.0083821 51.6303069),85,62,8562
230097718,51.6296101,0.0076398,3,,,POINT (0.0076398 51.6296101),85,62,8562
230097720,51.6293018,0.0070007,1,,,POINT (0.0070007 51.6293018),85,62,8562
230098270,51.6270853,0.0080478,3,,,POINT (0.0080478 51.6270853),85,62,8562
230098401,51.6271869,0.0079903,3,,,POINT (0.0079903 51.6271869),85,62,8562
230099025,51.6285721,0.0058117,1,,,POINT (0.0058117 51.6285721),85,62,8562
230099031,51.6284109,0.0062672,3,,,POINT (0.0062672 51.6284109),85,62,8562
230099697,51.6273819,0.0057266,3,,,POINT (0.0057266 51.6273819),85,62,8562
230100336,51.6288463,0.0113129,3,,,POINT (0.0113129 51.6288463),85,63,8563
230101178,51.6298539,0.0105045,3,,,POINT (0.0105045 51.6298539),85,63,8563
230101353,51.6291086,0.0124289,1,,,POINT (0.0124289 51.6291086),85,63,8563
230101725,51.6289395,0.0132835,1,,,POINT (0.0132835 51.6289395),85,63,8563
230101726,51.6289714,0.0148692,3,,,POINT (0.0148692 51.6289714),85,63,8563
230101732,51.6288608,0.0160372,1,,,POINT (0.0160372 51.6288608),85,63,8563
230101846,51.6283267,0.014895,3,,,POINT (0.014895 51.6283267),85,63,8563
230102174,51.6283008,0.0135612,1,,,POINT (0.0135612 51.6283008),85,63,8563
230102182,51.6275742,0.0158905,3,,,POINT (0.0158905 51.6275742),85,63,8563
230102302,51.6300642,0.0162886,3,,,POINT (0.0162886 51.6300642),85,63,8563
230102444,51.629704,0.0165658,3,,,POINT (0.0165658 51.629704),85,63,8563
230102447,51.6299454,0.0176464,3,,,POINT (0.0176464 51.6299454),85,63,8563
230102449,51.6302062,0.0177359,1,turning_circle,,POINT (0.0177359 51.6302062),85,63,8563
230102594,51.6304845,0.0172145,1,,,POINT (0.0172145 51.6304845),85,63,8563
230102628,51.6305218,0.0159356,3,,,POINT (0.0159356 51.6305218),85,63,8563
230102797,51.631028,0.0165794,1,,,POINT (0.0165794 51.631028),86,63,8663
230103381,51.6286944,0.018605,1,,,POINT (0.018605 51.6286944),85,64,8564
230103725,51.6316647,0.0114079,3,,,POINT (0.0114079 51.6316647),86,63,8663
230103728,51.6306517,0.0116346,3,,,POINT (0.0116346 51.6306517),86,63,8663
230103880,51.6315162,0.0106264,1,,,POINT (0.0106264 51.6315162),86,63,8663
230104133,51.633966,0.0125906,3,,,POINT (0.0125906 51.633966),86,63,8663
230104156,51.6339839,0.0114601,3,,,POINT (0.0114601 51.6339839),86,63,8663
230104323,51.6339492,0.0142514,3,,,POINT (0.0142514 51.6339492),86,63,8663
230104325,51.6339629,0.0144479,3,,,POINT (0.0144479 51.6339629),86,63,8663
230110807,51.6252577,0.0266387,3,,,POINT (0.0266387 51.6252577),84,65,8465
230110808,51.6253057,0.0265271,3,,,POINT (0.0265271 51.6253057),84,65,8465
230110813,51.6261064,0.0262339,1,,,POINT (0.0262339 51.6261064),84,65,8465
230113361,51.616857,0.0218527,3,,,POINT (0.0218527 51.616857),82,64,8264
230113927,51.6174677,0.0222136,3,,,POINT (0.0222136 51.6174677),82,64,8264
230114147,51.6173393,0.0229256,1,,,POINT (0.0229256 51.6173393),82,64,8264
230114158,51.612805,0.0240072,3,mini_roundabout,,POINT (0.0240072 51.612805),81,64,8164
230114995,51.613408,0.0267652,3,,,POINT (0.0267652 51.613408),81,65,8165
230115004,51.6146977,0.0312185,3,,,POINT (0.0312185 51.6146977),81,65,8165
230115008,51.6152639,0.0330742,3,,,POINT (0.0330742 51.6152639),82,65,8265
230116529,51.6157404,0.0300486,3,,,POINT (0.0300486 51.6157404),82,65,8265
230116536,51.6169257,0.0293084,3,,,POINT (0.0293084 51.6169257),82,65,8265
230116547,51.6175868,0.0284017,3,,,POINT (0.0284017 51.6175868),82,65,8265
230116562,51.6175077,0.026974,3,,,POINT (0.026974 51.6175077),82,65,8265
230116823,51.6176848,0.0289636,3,,,POINT (0.0289636 51.6176848),82,65,8265
230116829,51.617808,0.029514,3,,,POINT (0.029514 51.617808),82,65,8265
230116967,51.6173337,0.0289495,3,,,POINT (0.0289495 51.6173337),82,65,8265
230117140,51.6183516,0.0294797,1,,,POINT (0.0294797 51.6183516),82,65,8265
230117405,51.618463,0.0273209,1,,,POINT (0.0273209 51.618463),82,65,8265
230117408,51.6187832,0.0275657,3,,,POINT (0.0275657 51.6187832),83,65,8365
230117417,51.6194028,0.0280532,3,,,POINT (0.0280532 51.6194028),83,65,8365
230117656,51.6183986,0.0289181,1,,,POINT (0.0289181 51.6183986),82,65,8265
230117803,51.6165183,0.0318057,3,,,POINT (0.0318057 51.6165183),82,65,8265
230118163,51.6162358,0.031162,2,,,POINT (0.031162 51.6162358),82,65,8265
230118170,51.6159531,0.0305091,2,,,POINT (0.0305091 51.6159531),82,65,8265
230118544,51.6154524,0.0318401,1,,,POINT (0.0318401 51.6154524),82,65,8265
230118548,51.6158308,0.0324838,3,,,POINT (0.0324838 51.6158308),82,65,8265
230118549,51.6161186,0.0332906,1,,,POINT (0.0332906 51.6161186),82,65,8265
230118811,51.6140263,0.0297537,3,,,POINT (0.0297537 51.6140263),81,65,8165
230119445,51.6136371,0.0323858,3,,,POINT (0.0323858 51.6136371),81,65,8165
230119454,51.6117298,0.0324257,3,,,POINT (0.0324257 51.6117298),81,65,8165
230119457,51.6107801,0.0323934,3,,,POINT (0.0323934 51.6107801),80,65,8065
230119612,51.6107522,0.0338889,1,,,POINT (0.0338889 51.6107522),80,65,8065
230119839,51.6110929,0.035754,3,,,POINT (0.035754 51.6110929),81,66,8166
230119873,51.6121735,0.0324445,3,,,POINT (0.0324445 51.6121735),81,65,8165
230120076,51.612925,0.0310034,1,turning_circle,,POINT (0.0310034 51.612925),81,65,8165
230120533,51.6159293,0.0400029,3,,,POINT (0.0400029 51.6159293),82,66,8266
230121581,51.6165336,0.0390141,3,,,POINT (0.0390141 51.6165336),82,66,8266
230121830,51.6133219,0.0342498,3,,,POINT (0.0342498 51.6133219),81,65,8165
230122032,51.6124095,0.0351681,3,,,POINT (0.0351681 51.6124095),81,66,8166
230122033,51.6123688,0.0353945,3,,,POINT (0.0353945 51.6123688),81,66,8166
230122034,51.612053,0.0368253,3,,,POINT (0.0368253 51.612053),81,66,8166
230122091,51.6158794,0.0379659,3,,,POINT (0.0379659 51.6158794),82,66,8266
230124896,51.6121874,0.0276109,3,,,POINT (0.0276109 51.6121874),81,65,8165
230124898,51.6120275,0.0285692,3,,,POINT (0.0285692 51.6120275),81,65,8165
230125233,51.613189,0.0285081,1,turning_circle,,POINT (0.0285081 51.613189),81,65,8165
230125240,51.6119185,0.0295483,3,,,POINT (0.0295483 51.6119185),81,65,8165
230125395,51.612585,0.0286643,1,turning_circle,,POINT (0.0286643 51.612585),81,65,8165
230125813,51.6093184,0.0306828,3,,,POINT (0.0306828 51.6093184),80,65,8065
230126123,51.6090831,0.029778,1,,,POINT (0.029778 51.6090831),80,65,8065
230126382,51.6092697,0.0289905,1,,,POINT (0.0289905 51.6092697),80,65,8065
230126384,51.6094836,0.0284801,3,,,POINT (0.0284801 51.6094836),80,65,8065
230126387,51.6099434,0.0276623,3,,,POINT (0.0276623 51.6099434),80,65,8065
230126594,51.6096055,0.0288274,1,,,POINT (0.0288274 51.6096055),80,65,8065
230127873,51.6095129,0.0235577,3,,,POINT (0.0235577 51.6095129),80,64,8064
230127891,51.6101325,0.0257781,3,,,POINT (0.0257781 51.6101325),80,64,8064
230127893,51.6096926,0.0268472,3,,,POINT (0.0268472 51.6096926),80,65,8065
230127898,51.6096695,0.0273146,3,,,POINT (0.0273146 51.6096695),80,65,8065
230127903,51.6101824,0.0278333,3,,,POINT (0.0278333 51.6101824),80,65,8065
230127907,51.6104332,0.0281507,3,,,POINT (0.0281507 51.6104332),80,65,8065
230127924,51.6113583,0.0265864,3,,,POINT (0.0265864 51.6113583),81,65,8165
230128357,51.6115393,0.0252149,1,,,POINT (0.0252149 51.6115393),81,64,8164
230128371,51.6111602,0.0262843,3,,,POINT (0.0262843 51.6111602),81,65,8165
230128377,51.6107916,0.0263644,1,,,POINT (0.0263644 51.6107916),80,65,8065
230128729,51.6119032,0.0259157,1,,,POINT (0.0259157 51.6119032),81,64,8164
230128922,51.6107722,0.0267978,1,,,POINT (0.0267978 51.6107722),80,65,8065
230128923,51.6107015,0.0272779,3,,,POINT (0.0272779 51.6107015),80,65,8065
230129072,51.6103624,0.027128,3,,,POINT (0.027128 51.6103624),80,65,8065
230129375,51.6102931,0.0264842,1,,,POINT (0.0264842 51.6102931),80,65,8065
230129548,51.6102387,0.0285776,1,,,POINT (0.0285776 51.6102387),80,65,8065
230129679,51.6093409,0.0266918,3,,,POINT (0.0266918 51.6093409),80,65,8065
230129923,51.6093083,0.0274097,3,,,POINT (0.0274097 51.6093083),80,65,8065
230129926,51.609224,0.0274881,1,,,POINT (0.0274881 51.609224),80,65,8065
230130144,51.609619,0.0254029,1,,,POINT (0.0254029 51.609619),80,64,8064
230130414,51.6081491,0.022746,4,,,POINT (0.022746 51.6081491),80,64,8064
230131364,51.6080703,0.0277867,3,,,POINT (0.0277867 51.6080703),80,65,8065
230131379,51.6075796,0.0335603,3,,,POINT (0.0335603 51.6075796),80,65,8065
230131952,51.6084233,0.0266869,3,,,POINT (0.0266869 51.6084233),80,65,8065
230132119,51.607286,0.0258552,3,,,POINT (0.0258552 51.607286),80,64,8064
230132121,51.6069525,0.0255634,1,,,POINT (0.0255634 51.6069525),79,64,7964
230132658,51.606683,0.0278808,3,,,POINT (0.0278808 51.606683),79,65,7965
230132665,51.606605,0.0286269,3,,,POINT (0.0286269 51.606605),79,65,7965
230132671,51.6076797,0.0298628,3,,,POINT (0.0298628 51.6076797),80,65,8065
230132703,51.6064413,0.0252691,3,,,POINT (0.0252691 51.6064413),79,64,7964
230133180,51.6047491,0.0307689,4,,,POINT (0.0307689 51.6047491),79,65,7965
230134030,51.6041611,0.0317777,1,turning_circle,,POINT (0.0317777 51.6041611),79,65,7965
230134503,51.6060075,0.0286386,1,,,POINT (0.0286386 51.6060075),79,65,7965
230134548,51.6074243,0.0318087,3,,,POINT (0.0318087 51.6074243),80,65,8065
230134963,51.6070202,0.031595,3,,,POINT (0.031595 51.6070202),80,65,8065
230134973,51.6072762,0.0304496,1,,,POINT (0.0304496 51.6072762),80,65,8065
230135272,51.6065197,0.0298628,3,,,POINT (0.0298628 51.6065197),79,65,7965
230135274,51.60629,0.0304839,3,,,POINT (0.0304839 51.60629),79,65,7965
230135278,51.6060235,0.032089,3,,,POINT (0.032089 51.6060235),79,65,7965
230135398,51.6056077,0.0298402,3,,,POINT (0.0298402 51.6056077),79,65,7965
230135606,51.6055757,0.0299518,1,,,POINT (0.0299518 51.6055757),79,65,7965
230135609,51.6058005,0.0291965,3,,,POINT (0.0291965 51.6058005),79,65,7965
230135613,51.605866,0.0290107,1,,,POINT (0.0290107 51.605866),79,65,7965
230135813,51.6067804,0.0301149,3,,,POINT (0.0301149 51.6067804),79,65,7965
230136153,51.6069205,0.0298426,1,,,POINT (0.0298426 51.6069205),79,65,7965
230136160,51.606794,0.0309942,1,,,POINT (0.0309942 51.606794),79,65,7965
230136193,51.6074164,0.0318841,3,,,POINT (0.0318841 51.6074164),80,65,8065
230136350,51.6083636,0.0313422,1,,,POINT (0.0313422 51.6083636),80,65,8065
230136958,51.6076472,0.0300884,3,,,POINT (0.0300884 51.6076472),80,65,8065
232787974,51.6121617,-0.3620183,1,turning_circle,,POINT (-0.3620183 51.6121617),81,17,8117
232788231,51.6114115,-0.3631586,3,,,POINT (-0.3631586 51.6114115),81,17,8117
232788452,51.6119895,-0.3632869,1,turning_circle,,POINT (-0.3632869 51.6119895),81,17,8117
232788632,51.6112967,-0.364435,3,,,POINT (-0.364435 51.6112967),81,17,8117
